,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[1. 1. 1.],[1. 1. 1.],2.0,20:54:07
2,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2,[1. 1. 1.],[1. 1. 1.],2.0,20:55:07
3,1.0,1.0,0.0,7.0,1.0,8.0,3.0,3.0,27.0,3,[1. 1. 1.],[1. 1. 1.],2.0,20:56:11
4,1.0,1.0,0.0,28.0,5.0,33.0,4.0,4.0,114.0,4,[1. 1. 1.],[1. 1. 1.],2.0,20:57:16
5,1.0,1.0,1.0,34.0,9.0,42.0,5.0,5.0,153.0,5,[1. 1. 1.],[1. 1. 1.],2.0,20:58:22
6,1.0,1.0,1.0,34.0,9.0,42.0,6.0,6.0,153.0,6,"[[  0.46585072   0.50648563]
 [ -1.16273841  -0.9323903 ]
 [ 99.67423195 199.20134741]
 [ 16.80716115  48.40392216]]","[[ 0.08319427  0.08556534]
 [ 0.20115546  0.22672323]
 [ 5.03184059 11.7987056 ]
 [ 2.43612794  6.19824943]]",2.0,21:00:26
7,1.0,1.0,2.0,59.0,11.0,87.0,7.0,7.0,294.0,7,"[[  0.46585072   0.50648563]
 [ -1.16273841  -0.9323903 ]
 [ 99.67423195 199.20134741]
 [ 16.80716115  48.40392216]]","[[ 0.08319427  0.08556534]
 [ 0.20115546  0.22672323]
 [ 5.03184059 11.7987056 ]
 [ 2.43612794  6.19824943]]",2.0,21:01:26
8,1.0,1.0,3.0,75.0,12.0,110.0,8.0,8.0,366.0,8,"[[  0.46585072   0.50648563]
 [ -1.16273841  -0.9323903 ]
 [ 99.67423195 199.20134741]
 [ 16.80716115  48.40392216]]","[[ 0.08319427  0.08556534]
 [ 0.20115546  0.22672323]
 [ 5.03184059 11.7987056 ]
 [ 2.43612794  6.19824943]]",2.0,21:02:33
9,1.0,1.0,4.0,86.0,14.0,123.0,9.0,9.0,411.0,9,"[[  0.46585072   0.50648563]
 [ -1.16273841  -0.9323903 ]
 [ 99.67423195 199.20134741]
 [ 16.80716115  48.40392216]]","[[ 0.08319427  0.08556534]
 [ 0.20115546  0.22672323]
 [ 5.03184059 11.7987056 ]
 [ 2.43612794  6.19824943]]",2.0,21:03:39
