0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,49.44,0.0,0.0,0.0,0.0,0.0,99.0,396.0,500.0
0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,99.0,396.0,500.0
0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,49.76,0.0,0.0,0.0,0.0,0.0,99.0,396.0,500.0
0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,49.4,0.0,0.0,0.0,0.0,0.0,99.0,396.0,500.0
0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,50.3,0.0,0.0,0.0,0.0,0.0,99.0,396.0,500.0
0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,49.02,0.0,0.0,0.0,0.0,0.0,99.0,396.0,500.0
0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,49.52,0.0,0.0,0.0,0.0,0.0,99.0,396.0,500.0
0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,49.6,0.0,0.0,0.0,0.0,0.0,99.0,396.0,500.0
0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,48.82,0.0,0.0,0.0,0.0,0.0,99.0,396.0,500.0
0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,49.18,0.0,0.0,0.0,0.0,0.0,99.0,396.0,500.0
