,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,17.0,17.0,41.0,496.0,17.0,136.0,23.0,18.0,42.0,734.0,24.0,242.0,66.0,39.0,138.0,1236.0,64.0,501.0,7012.0,496.0,6.0
1,17.0,20.0,56.0,500.0,32.0,116.0,13.0,21.0,73.0,741.0,56.0,191.0,66.0,40.0,225.0,1240.0,126.0,387.0,7098.0,500.0,6.0
2,20.0,20.0,20.0,500.0,116.0,32.0,25.0,22.0,23.0,739.0,218.0,42.0,84.0,40.0,84.0,1240.0,477.0,99.0,7035.0,500.0,6.0
3,17.0,17.0,53.0,491.0,17.0,137.0,33.0,24.0,60.0,724.0,23.0,230.0,66.0,39.0,192.0,1221.0,64.0,470.0,7005.0,491.0,6.0
4,20.0,32.0,20.0,500.0,32.0,128.0,31.0,47.0,27.0,748.0,52.0,213.0,84.0,67.0,84.0,1240.0,126.0,423.0,7089.0,500.0,6.0
5,20.0,20.0,32.0,500.0,32.0,140.0,30.0,25.0,34.0,710.0,78.0,196.0,84.0,40.0,120.0,1240.0,179.0,405.0,7175.0,500.0,6.0
6,17.0,20.0,20.0,500.0,44.0,140.0,20.0,22.0,17.0,748.0,75.0,235.0,66.0,40.0,84.0,1240.0,165.0,451.0,7087.0,500.0,6.0
7,17.0,42.0,29.0,500.0,29.0,126.0,23.0,60.0,27.0,744.0,38.0,177.0,66.0,96.0,102.0,1243.0,103.0,392.0,6987.0,500.0,6.0
8,17.0,41.0,80.0,500.0,20.0,92.0,23.0,61.0,95.0,763.0,38.0,140.0,66.0,93.0,282.0,1240.0,87.0,291.0,7035.0,500.0,6.0
9,17.0,32.0,20.0,500.0,17.0,164.0,24.0,42.0,22.0,724.0,18.0,249.0,66.0,67.0,84.0,1240.0,64.0,483.0,6973.0,500.0,6.0
10,17.0,17.0,41.0,496.0,29.0,124.0,18.0,20.0,45.0,761.0,66.0,214.0,66.0,39.0,138.0,1236.0,156.0,419.0,7052.0,496.0,6.0
