,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,18.0,18.0,33.0,651.0,18.0,72.0,4.0,4.0,3.0,129.0,1.0,15.0,6.0,6.0,11.0,217.0,6.0,24.0,15360.0,720.0
1,18.0,18.0,21.0,717.0,18.0,18.0,3.0,4.0,1.0,136.0,1.0,1.0,6.0,6.0,7.0,239.0,6.0,6.0,15360.0,720.0
2,18.0,18.0,18.0,717.0,18.0,21.0,0.0,3.0,1.0,148.0,2.0,3.0,6.0,6.0,6.0,239.0,6.0,7.0,15360.0,720.0
3,18.0,18.0,48.0,690.0,18.0,18.0,1.0,3.0,5.0,140.0,2.0,1.0,6.0,6.0,16.0,230.0,6.0,6.0,15360.0,720.0
4,18.0,18.0,48.0,627.0,18.0,81.0,1.0,3.0,5.0,121.0,2.0,17.0,6.0,6.0,16.0,209.0,6.0,27.0,15360.0,720.0
5,18.0,18.0,21.0,690.0,24.0,39.0,0.0,3.0,1.0,138.0,3.0,7.0,6.0,6.0,7.0,230.0,8.0,13.0,15360.0,720.0
6,18.0,18.0,30.0,684.0,18.0,42.0,1.0,2.0,3.0,150.0,1.0,8.0,6.0,6.0,10.0,228.0,6.0,14.0,15360.0,720.0
7,18.0,18.0,18.0,705.0,18.0,33.0,3.0,4.0,1.0,148.0,2.0,6.0,6.0,6.0,6.0,235.0,6.0,11.0,15360.0,720.0
8,18.0,18.0,93.0,633.0,30.0,18.0,3.0,6.0,14.0,127.0,5.0,2.0,6.0,6.0,31.0,211.0,10.0,6.0,15360.0,720.0
9,18.0,18.0,18.0,681.0,18.0,57.0,0.0,4.0,1.0,144.0,1.0,12.0,6.0,6.0,6.0,227.0,6.0,19.0,15360.0,720.0
10,18.0,18.0,39.0,651.0,39.0,45.0,3.0,4.0,4.0,129.0,7.0,8.0,6.0,6.0,13.0,217.0,13.0,15.0,15360.0,720.0
11,18.0,18.0,111.0,579.0,18.0,66.0,2.0,2.0,15.0,106.0,1.0,12.0,6.0,6.0,37.0,193.0,6.0,22.0,15360.0,720.0
12,18.0,18.0,30.0,708.0,18.0,18.0,2.0,5.0,3.0,151.0,0.0,2.0,6.0,6.0,10.0,236.0,6.0,6.0,15360.0,720.0
13,18.0,18.0,21.0,693.0,30.0,30.0,2.0,3.0,1.0,134.0,4.0,4.0,6.0,6.0,7.0,231.0,10.0,10.0,15360.0,720.0
14,18.0,18.0,60.0,666.0,21.0,27.0,3.0,4.0,9.0,146.0,3.0,5.0,6.0,6.0,20.0,222.0,7.0,9.0,15360.0,720.0
15,18.0,18.0,51.0,687.0,18.0,18.0,2.0,2.0,6.0,140.0,1.0,2.0,6.0,6.0,17.0,229.0,6.0,6.0,15360.0,720.0
16,18.0,18.0,36.0,681.0,24.0,33.0,0.0,2.0,3.0,130.0,3.0,5.0,6.0,6.0,12.0,227.0,8.0,11.0,15360.0,720.0
17,18.0,18.0,27.0,696.0,33.0,18.0,2.0,6.0,2.0,137.0,5.0,2.0,6.0,6.0,9.0,232.0,11.0,6.0,15360.0,720.0
18,18.0,18.0,69.0,621.0,24.0,60.0,1.0,4.0,8.0,116.0,3.0,11.0,6.0,6.0,23.0,207.0,8.0,20.0,15360.0,720.0
19,18.0,18.0,69.0,663.0,18.0,24.0,0.0,3.0,9.0,129.0,1.0,3.0,6.0,6.0,23.0,221.0,6.0,8.0,15360.0,720.0
20,18.0,18.0,18.0,717.0,18.0,21.0,3.0,3.0,0.0,134.0,1.0,2.0,6.0,6.0,6.0,239.0,6.0,7.0,15360.0,720.0
21,18.0,18.0,21.0,696.0,27.0,30.0,2.0,1.0,1.0,144.0,4.0,5.0,6.0,6.0,7.0,232.0,9.0,10.0,15360.0,720.0
22,18.0,18.0,66.0,639.0,18.0,51.0,2.0,5.0,8.0,125.0,2.0,9.0,6.0,6.0,22.0,213.0,6.0,17.0,15360.0,720.0
23,18.0,18.0,18.0,708.0,30.0,18.0,3.0,3.0,1.0,150.0,5.0,2.0,6.0,6.0,6.0,236.0,10.0,6.0,15360.0,720.0
24,18.0,18.0,48.0,684.0,21.0,21.0,2.0,5.0,6.0,146.0,3.0,3.0,6.0,6.0,16.0,228.0,7.0,7.0,15360.0,720.0
25,18.0,18.0,18.0,645.0,30.0,81.0,4.0,4.0,0.0,121.0,4.0,16.0,6.0,6.0,6.0,215.0,10.0,27.0,15360.0,720.0
26,18.0,18.0,105.0,600.0,30.0,39.0,1.0,5.0,14.0,108.0,4.0,6.0,6.0,6.0,35.0,200.0,10.0,13.0,15360.0,720.0
27,18.0,18.0,48.0,690.0,18.0,18.0,4.0,5.0,6.0,147.0,1.0,2.0,6.0,6.0,16.0,230.0,6.0,6.0,15360.0,720.0
28,18.0,18.0,18.0,720.0,18.0,18.0,1.0,4.0,1.0,148.0,2.0,2.0,6.0,6.0,6.0,240.0,6.0,6.0,15360.0,720.0
29,18.0,18.0,18.0,711.0,18.0,27.0,3.0,5.0,0.0,138.0,2.0,4.0,6.0,6.0,6.0,237.0,6.0,9.0,15360.0,720.0
30,18.0,18.0,57.0,678.0,21.0,18.0,1.0,5.0,8.0,148.0,3.0,2.0,6.0,6.0,19.0,226.0,7.0,6.0,15360.0,720.0
31,18.0,18.0,42.0,648.0,42.0,42.0,1.0,5.0,4.0,122.0,7.0,7.0,6.0,6.0,14.0,216.0,14.0,14.0,15360.0,720.0
32,18.0,18.0,21.0,648.0,33.0,72.0,1.0,4.0,1.0,122.0,5.0,14.0,6.0,6.0,7.0,216.0,11.0,24.0,15360.0,720.0
33,18.0,18.0,27.0,711.0,18.0,18.0,3.0,3.0,2.0,142.0,2.0,1.0,6.0,6.0,9.0,237.0,6.0,6.0,15360.0,720.0
34,18.0,18.0,51.0,678.0,18.0,27.0,1.0,3.0,6.0,135.0,2.0,4.0,6.0,6.0,17.0,226.0,6.0,9.0,15360.0,720.0
35,18.0,18.0,36.0,702.0,18.0,18.0,3.0,3.0,3.0,136.0,2.0,2.0,6.0,6.0,12.0,234.0,6.0,6.0,15360.0,720.0
36,18.0,18.0,21.0,666.0,45.0,42.0,1.0,5.0,1.0,127.0,8.0,7.0,6.0,6.0,7.0,222.0,15.0,14.0,15360.0,720.0
