,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,25.0,25.0,25.0,500.0,30.0,28.0,21.0,36.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
1,25.0,25.0,25.0,500.0,26.0,31.0,29.0,30.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
2,25.0,25.0,25.0,500.0,19.0,32.0,24.0,31.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
3,25.0,25.0,25.0,500.0,35.0,24.0,17.0,31.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
4,25.0,25.0,500.0,500.0,22.0,33.0,25.0,31.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
5,25.0,25.0,25.0,500.0,19.0,35.0,18.0,28.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
6,25.0,25.0,25.0,500.0,27.0,33.0,28.0,33.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
7,25.0,25.0,25.0,500.0,23.0,34.0,18.0,35.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
8,25.0,25.0,25.0,500.0,28.0,33.0,22.0,33.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
9,25.0,25.0,25.0,500.0,24.0,36.0,32.0,29.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
10,25.0,25.0,25.0,500.0,23.0,29.0,18.0,31.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
11,25.0,25.0,25.0,500.0,19.0,32.0,26.0,32.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
12,25.0,25.0,25.0,500.0,21.0,30.0,24.0,30.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
13,25.0,25.0,25.0,500.0,19.0,38.0,26.0,35.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
14,25.0,25.0,25.0,500.0,29.0,30.0,24.0,29.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
15,25.0,25.0,500.0,500.0,27.0,32.0,30.0,35.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
16,25.0,25.0,25.0,500.0,28.0,28.0,22.0,33.0,84.0,52.0,84.0,52.0,1224.0,500.0,5.0
