,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,12.0,12.0,48.0,120.0,36.0,84.0,16.0,14.0,65.0,183.0,98.0,148.0,51.0,27.0,213.0,297.0,236.0,321.0,4226.0,120.0,7.0
1,11.0,23.0,11.0,107.0,23.0,107.0,20.0,34.0,13.0,159.0,54.0,240.0,48.0,54.0,48.0,264.0,141.0,463.0,3964.0,107.0,7.0
2,12.0,24.0,24.0,115.0,12.0,115.0,16.0,38.0,24.0,165.0,14.0,261.0,51.0,57.0,87.0,282.0,52.0,495.0,3943.0,115.0,7.0
3,12.0,24.0,36.0,122.0,24.0,86.0,16.0,32.0,61.0,173.0,57.0,169.0,51.0,54.0,195.0,297.0,144.0,366.0,4146.0,122.0,7.0
4,11.0,23.0,47.0,95.0,11.0,95.0,21.0,32.0,88.0,134.0,15.0,218.0,48.0,54.0,264.0,234.0,49.0,405.0,3922.0,95.0,7.0
5,13.0,13.0,25.0,121.0,13.0,121.0,10.0,18.0,33.0,174.0,21.0,271.0,55.0,30.0,127.0,300.0,55.0,519.0,4087.0,121.0,7.0
6,11.0,23.0,23.0,131.0,11.0,119.0,13.0,32.0,24.0,192.0,18.0,239.0,48.0,54.0,84.0,324.0,49.0,488.0,3984.0,131.0,7.0
7,11.0,11.0,11.0,128.0,23.0,116.0,22.0,14.0,12.0,168.0,34.0,268.0,48.0,24.0,48.0,315.0,88.0,500.0,3873.0,128.0,7.0
8,11.0,11.0,11.0,159.0,35.0,63.0,21.0,12.0,13.0,259.0,86.0,116.0,48.0,24.0,48.0,389.0,180.0,217.0,3331.0,159.0,7.0
9,11.0,11.0,24.0,135.0,24.0,99.0,16.0,12.0,33.0,211.0,62.0,184.0,48.0,24.0,120.0,334.0,141.0,384.0,3894.0,135.0,7.0
10,11.0,24.0,35.0,119.0,23.0,107.0,10.0,30.0,55.0,171.0,50.0,202.0,48.0,56.0,192.0,294.0,141.0,438.0,4398.0,119.0,7.0
11,13.0,25.0,49.0,121.0,25.0,73.0,22.0,39.0,73.0,194.0,65.0,137.0,55.0,57.0,217.0,300.0,147.0,290.0,3971.0,121.0,7.0
12,13.0,13.0,13.0,130.0,13.0,130.0,18.0,12.0,11.0,185.0,19.0,273.0,55.0,30.0,55.0,321.0,55.0,556.0,4082.0,130.0,7.0
13,10.0,23.0,23.0,122.0,23.0,97.0,19.0,31.0,33.0,186.0,58.0,189.0,44.0,51.0,116.0,301.0,138.0,391.0,3937.0,122.0,7.0
14,10.0,34.0,22.0,94.0,22.0,94.0,18.0,54.0,26.0,143.0,60.0,210.0,44.0,78.0,80.0,231.0,138.0,402.0,3825.0,94.0,7.0
15,12.0,24.0,24.0,200.0,12.0,68.0,14.0,35.0,33.0,303.0,19.0,116.0,51.0,57.0,123.0,495.0,52.0,238.0,3662.0,200.0,7.0
16,12.0,12.0,60.0,87.0,24.0,87.0,18.0,14.0,108.0,123.0,55.0,187.0,51.0,27.0,339.0,208.0,144.0,379.0,4204.0,87.0,7.0
17,12.0,12.0,36.0,136.0,12.0,111.0,18.0,16.0,49.0,203.0,19.0,220.0,51.0,27.0,159.0,337.0,52.0,441.0,3928.0,136.0,7.0
18,12.0,25.0,48.0,149.0,24.0,64.0,15.0,36.0,74.0,222.0,60.0,110.0,51.0,59.0,231.0,366.0,144.0,252.0,4035.0,149.0,7.0
19,12.0,24.0,12.0,120.0,24.0,96.0,15.0,34.0,10.0,189.0,62.0,205.0,51.0,57.0,51.0,297.0,144.0,404.0,3884.0,120.0,7.0
20,13.0,25.0,13.0,131.0,13.0,95.0,21.0,38.0,15.0,210.0,21.0,208.0,55.0,60.0,55.0,324.0,55.0,401.0,3651.0,131.0,7.0
21,11.0,35.0,23.0,143.0,11.0,106.0,14.0,51.0,24.0,214.0,18.0,205.0,48.0,83.0,84.0,354.0,49.0,424.0,3992.0,143.0,7.0
22,12.0,24.0,72.0,90.0,42.0,54.0,16.0,32.0,133.0,124.0,112.0,113.0,51.0,57.0,411.0,219.0,271.0,238.0,4574.0,90.0,7.0
23,12.0,12.0,24.0,144.0,12.0,108.0,13.0,15.0,23.0,223.0,20.0,234.0,51.0,27.0,87.0,357.0,52.0,455.0,3828.0,144.0,7.0
24,12.0,60.0,12.0,108.0,24.0,96.0,19.0,102.0,7.0,155.0,37.0,192.0,51.0,140.0,51.0,267.0,91.0,387.0,4012.0,108.0,7.0
25,12.0,25.0,38.0,122.0,58.0,71.0,19.0,34.0,59.0,174.0,126.0,118.0,51.0,57.0,195.0,301.0,300.0,270.0,4416.0,122.0,7.0
26,13.0,37.0,61.0,97.0,13.0,85.0,15.0,56.0,125.0,140.0,20.0,175.0,55.0,90.0,339.0,240.0,55.0,345.0,4207.0,97.0,7.0
