,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,31.0,31.0,67.0,497.0,43.0,305.0,22.0,32.0,63.0,726.0,53.0,535.0,93.0,59.0,201.0,1223.0,126.0,1082.0,10016.0,497.0,9.0
1,31.0,31.0,79.0,500.0,31.0,308.0,20.0,33.0,80.0,702.0,28.0,546.0,93.0,59.0,237.0,1229.0,87.0,1052.0,9866.0,500.0,9.0
2,31.0,31.0,31.0,496.0,31.0,340.0,23.0,34.0,29.0,706.0,31.0,619.0,93.0,59.0,93.0,1220.0,87.0,1203.0,10011.0,496.0,9.0
3,31.0,31.0,91.0,499.0,55.0,283.0,33.0,33.0,86.0,727.0,91.0,478.0,93.0,59.0,273.0,1229.0,196.0,958.0,10034.0,499.0,9.0
4,31.0,55.0,43.0,500.0,31.0,307.0,23.0,78.0,38.0,749.0,34.0,512.0,93.0,116.0,129.0,1229.0,87.0,1031.0,9800.0,500.0,9.0
5,31.0,31.0,115.0,499.0,31.0,259.0,26.0,36.0,138.0,735.0,32.0,470.0,93.0,59.0,417.0,1229.0,87.0,955.0,10018.0,499.0,9.0
6,31.0,31.0,55.0,498.0,31.0,318.0,33.0,38.0,51.0,748.0,28.0,565.0,93.0,59.0,165.0,1226.0,87.0,1143.0,10005.0,498.0,9.0
7,31.0,31.0,43.0,500.0,91.0,248.0,35.0,30.0,34.0,738.0,132.0,417.0,93.0,59.0,129.0,1229.0,321.0,915.0,9930.0,500.0,9.0
8,31.0,43.0,43.0,497.0,41.0,317.0,30.0,58.0,46.0,737.0,55.0,531.0,93.0,89.0,157.0,1223.0,149.0,1063.0,10080.0,497.0,9.0
9,31.0,31.0,31.0,498.0,91.0,282.0,24.0,35.0,20.0,751.0,136.0,442.0,93.0,59.0,93.0,1226.0,324.0,971.0,10049.0,498.0,9.0
10,31.0,31.0,79.0,500.0,31.0,284.0,27.0,36.0,84.0,721.0,30.0,522.0,93.0,59.0,273.0,1229.0,87.0,1043.0,9938.0,500.0,9.0
11,31.0,31.0,91.0,497.0,41.0,293.0,29.0,34.0,95.0,771.0,61.0,507.0,93.0,59.0,301.0,1223.0,149.0,992.0,10048.0,497.0,9.0
12,31.0,31.0,31.0,498.0,102.0,246.0,20.0,37.0,26.0,775.0,192.0,399.0,93.0,59.0,93.0,1226.0,429.0,856.0,10009.0,498.0,9.0
13,31.0,31.0,31.0,500.0,31.0,332.0,29.0,33.0,25.0,716.0,33.0,610.0,93.0,59.0,93.0,1229.0,87.0,1177.0,9934.0,500.0,9.0
14,31.0,31.0,31.0,499.0,43.0,319.0,33.0,38.0,21.0,722.0,51.0,567.0,93.0,59.0,93.0,1229.0,126.0,1158.0,10014.0,499.0,9.0
15,31.0,43.0,31.0,500.0,31.0,344.0,24.0,52.0,23.0,751.0,29.0,562.0,93.0,86.0,93.0,1229.0,87.0,1137.0,9936.0,500.0,9.0
16,31.0,31.0,31.0,500.0,43.0,320.0,37.0,34.0,22.0,716.0,58.0,589.0,93.0,59.0,93.0,1229.0,126.0,1139.0,9938.0,500.0,9.0
17,31.0,31.0,31.0,500.0,31.0,332.0,26.0,34.0,27.0,748.0,34.0,629.0,93.0,59.0,93.0,1229.0,87.0,1188.0,9978.0,500.0,9.0
18,31.0,31.0,31.0,500.0,55.0,295.0,26.0,33.0,26.0,693.0,71.0,575.0,93.0,59.0,93.0,1229.0,165.0,1098.0,9930.0,500.0,9.0
19,31.0,31.0,31.0,500.0,31.0,319.0,26.0,35.0,24.0,713.0,34.0,588.0,93.0,59.0,93.0,1229.0,87.0,1150.0,9826.0,500.0,9.0
20,31.0,43.0,43.0,498.0,43.0,294.0,29.0,54.0,35.0,728.0,56.0,567.0,93.0,86.0,129.0,1226.0,126.0,1095.0,10023.0,498.0,9.0
21,31.0,43.0,55.0,494.0,43.0,290.0,28.0,56.0,62.0,736.0,56.0,537.0,93.0,89.0,193.0,1214.0,126.0,1051.0,10021.0,494.0,9.0
22,31.0,31.0,43.0,500.0,103.0,248.0,21.0,37.0,38.0,733.0,196.0,432.0,93.0,59.0,129.0,1229.0,405.0,842.0,9974.0,500.0,9.0
23,31.0,31.0,31.0,496.0,79.0,292.0,28.0,35.0,27.0,706.0,114.0,537.0,93.0,59.0,93.0,1220.0,243.0,1046.0,10007.0,496.0,9.0
24,31.0,31.0,77.0,497.0,31.0,305.0,30.0,35.0,87.0,750.0,30.0,550.0,93.0,59.0,255.0,1223.0,87.0,1082.0,10022.0,497.0,9.0
25,31.0,31.0,55.0,500.0,31.0,308.0,23.0,32.0,58.0,730.0,31.0,536.0,93.0,59.0,193.0,1229.0,87.0,1089.0,9882.0,500.0,9.0
26,31.0,31.0,31.0,498.0,91.0,234.0,32.0,35.0,22.0,744.0,210.0,389.0,93.0,59.0,93.0,1226.0,481.0,807.0,10021.0,498.0,9.0
27,31.0,31.0,31.0,500.0,31.0,332.0,28.0,32.0,27.0,745.0,36.0,605.0,93.0,59.0,93.0,1229.0,87.0,1194.0,10002.0,500.0,9.0
28,31.0,31.0,43.0,500.0,31.0,319.0,35.0,36.0,48.0,755.0,36.0,558.0,93.0,59.0,157.0,1229.0,87.0,1127.0,9926.0,500.0,9.0
29,31.0,31.0,55.0,500.0,31.0,308.0,28.0,29.0,65.0,742.0,28.0,541.0,93.0,59.0,221.0,1229.0,87.0,1083.0,9942.0,500.0,9.0
30,31.0,31.0,43.0,496.0,31.0,319.0,32.0,28.0,49.0,737.0,29.0,588.0,93.0,59.0,157.0,1220.0,87.0,1153.0,10003.0,496.0,9.0
31,31.0,31.0,43.0,498.0,31.0,318.0,30.0,38.0,45.0,750.0,34.0,585.0,93.0,59.0,157.0,1226.0,87.0,1160.0,10049.0,498.0,9.0
32,31.0,31.0,90.0,498.0,31.0,294.0,31.0,35.0,102.0,740.0,32.0,519.0,93.0,59.0,324.0,1226.0,87.0,1032.0,10038.0,498.0,9.0
33,31.0,31.0,31.0,500.0,31.0,331.0,27.0,37.0,24.0,763.0,30.0,595.0,93.0,59.0,93.0,1229.0,87.0,1183.0,9958.0,500.0,9.0
34,31.0,31.0,31.0,498.0,66.0,306.0,25.0,34.0,26.0,736.0,101.0,522.0,93.0,59.0,93.0,1226.0,231.0,1060.0,10033.0,498.0,9.0
35,31.0,31.0,43.0,498.0,31.0,318.0,25.0,36.0,45.0,713.0,30.0,594.0,93.0,59.0,157.0,1226.0,87.0,1160.0,10049.0,498.0,9.0
36,31.0,31.0,31.0,500.0,43.0,319.0,31.0,35.0,23.0,725.0,50.0,529.0,93.0,59.0,93.0,1229.0,126.0,1086.0,9726.0,500.0,9.0
37,31.0,31.0,55.0,499.0,31.0,319.0,32.0,36.0,64.0,754.0,32.0,534.0,93.0,59.0,220.0,1229.0,87.0,1100.0,10007.0,499.0,9.0
38,31.0,31.0,31.0,500.0,56.0,296.0,26.0,41.0,24.0,750.0,113.0,539.0,93.0,59.0,93.0,1229.0,242.0,1034.0,9982.0,500.0,9.0
39,31.0,31.0,43.0,498.0,31.0,330.0,23.0,38.0,47.0,761.0,33.0,597.0,93.0,59.0,157.0,1226.0,87.0,1150.0,10009.0,498.0,9.0
40,31.0,31.0,31.0,500.0,31.0,319.0,19.0,37.0,21.0,742.0,35.0,575.0,93.0,59.0,93.0,1229.0,87.0,1141.0,9790.0,500.0,9.0
41,31.0,67.0,79.0,500.0,43.0,236.0,24.0,87.0,96.0,729.0,47.0,374.0,93.0,143.0,321.0,1229.0,126.0,813.0,9822.0,500.0,9.0
42,31.0,31.0,55.0,500.0,43.0,307.0,20.0,39.0,52.0,740.0,55.0,548.0,93.0,59.0,165.0,1229.0,126.0,1063.0,9850.0,500.0,9.0
43,31.0,31.0,91.0,498.0,42.0,258.0,26.0,33.0,129.0,757.0,70.0,451.0,93.0,59.0,385.0,1226.0,153.0,922.0,10045.0,498.0,9.0
44,31.0,31.0,31.0,500.0,31.0,319.0,26.0,37.0,21.0,710.0,34.0,572.0,93.0,59.0,93.0,1229.0,87.0,1169.0,9902.0,500.0,9.0
45,31.0,31.0,66.0,498.0,31.0,318.0,31.0,31.0,68.0,747.0,26.0,526.0,93.0,59.0,224.0,1226.0,87.0,1102.0,10018.0,498.0,9.0
46,31.0,31.0,31.0,494.0,31.0,338.0,24.0,40.0,26.0,736.0,35.0,636.0,93.0,59.0,93.0,1214.0,87.0,1208.0,10013.0,494.0,9.0
47,31.0,114.0,139.0,498.0,31.0,174.0,31.0,164.0,152.0,708.0,33.0,305.0,93.0,251.0,481.0,1226.0,87.0,634.0,10069.0,498.0,9.0
48,31.0,43.0,31.0,500.0,55.0,272.0,29.0,56.0,27.0,766.0,114.0,493.0,93.0,86.0,93.0,1229.0,249.0,970.0,9916.0,500.0,9.0
49,31.0,31.0,31.0,498.0,31.0,330.0,28.0,31.0,23.0,722.0,29.0,622.0,93.0,59.0,93.0,1226.0,87.0,1210.0,10057.0,498.0,9.0
