,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,11.0,11.0,720.0,720.0,11.0,720.0,16.0,14.0,19.0,17.0,19.0,20.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,5.0
1,12.0,12.0,12.0,720.0,720.0,720.0,17.0,17.0,15.0,13.0,25.0,19.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,5.0
2,12.0,720.0,720.0,720.0,12.0,720.0,12.0,21.0,21.0,16.0,21.0,21.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,5.0
3,11.0,11.0,11.0,720.0,720.0,720.0,17.0,14.0,16.0,13.0,24.0,22.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,5.0
4,12.0,12.0,12.0,720.0,12.0,720.0,21.0,14.0,18.0,17.0,24.0,25.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,5.0
5,10.0,10.0,720.0,720.0,10.0,10.0,16.0,17.0,18.0,16.0,16.0,17.0,44.0,21.0,44.0,21.0,46.0,36.0,913.0,720.0,5.0
6,12.0,12.0,720.0,720.0,12.0,720.0,9.0,18.0,21.0,14.0,23.0,20.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,5.0
7,12.0,12.0,12.0,720.0,12.0,720.0,14.0,16.0,16.0,18.0,25.0,24.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,5.0
8,12.0,12.0,12.0,720.0,12.0,720.0,16.0,16.0,12.0,15.0,21.0,21.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,5.0
9,12.0,12.0,720.0,720.0,12.0,720.0,11.0,16.0,19.0,14.0,23.0,19.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,5.0
10,11.0,11.0,720.0,720.0,11.0,720.0,13.0,14.0,22.0,15.0,18.0,21.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,5.0
11,12.0,12.0,720.0,720.0,12.0,12.0,23.0,13.0,22.0,22.0,20.0,23.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,5.0
12,12.0,12.0,12.0,720.0,720.0,720.0,13.0,13.0,14.0,18.0,28.0,22.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,5.0
13,12.0,12.0,720.0,720.0,12.0,12.0,16.0,14.0,19.0,15.0,19.0,18.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,5.0
14,11.0,11.0,11.0,720.0,11.0,720.0,13.0,14.0,12.0,17.0,19.0,25.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,5.0
15,11.0,11.0,720.0,720.0,11.0,720.0,15.0,17.0,17.0,12.0,19.0,25.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,5.0
