,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,100.0,100.0,100.0,500.0,32.0,47.0,47.0,47.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
1,100.0,100.0,100.0,500.0,45.0,50.0,34.0,49.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
2,100.0,100.0,100.0,500.0,34.0,43.0,37.0,44.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
3,100.0,100.0,100.0,500.0,45.0,51.0,35.0,44.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
4,100.0,100.0,100.0,500.0,32.0,53.0,38.0,48.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
5,100.0,100.0,100.0,500.0,37.0,50.0,35.0,51.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
6,100.0,100.0,100.0,500.0,32.0,44.0,27.0,49.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
7,100.0,100.0,100.0,500.0,31.0,51.0,28.0,54.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
8,100.0,100.0,100.0,500.0,43.0,49.0,42.0,40.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
9,100.0,100.0,100.0,500.0,36.0,48.0,34.0,49.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
10,100.0,100.0,100.0,500.0,34.0,48.0,30.0,46.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
11,100.0,100.0,100.0,500.0,31.0,45.0,36.0,53.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
12,100.0,100.0,100.0,500.0,35.0,45.0,41.0,51.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
13,100.0,100.0,100.0,500.0,35.0,51.0,41.0,45.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
14,100.0,100.0,100.0,500.0,38.0,43.0,33.0,40.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
15,100.0,100.0,100.0,500.0,42.0,45.0,32.0,48.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
16,100.0,100.0,100.0,500.0,39.0,46.0,36.0,48.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
17,100.0,100.0,100.0,500.0,30.0,48.0,36.0,46.0,119.0,79.0,119.0,79.0,1782.0,500.0,8.0
