,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,20.0,80.0,116.0,116.0,27.0,114.0,199.0,181.0,74.0,189.0,580.0,284.0,4182.0,116.0,4.0
1,21.0,129.0,93.0,129.0,24.0,191.0,109.0,193.0,76.0,316.0,409.0,316.0,4527.0,129.0,4.0
2,21.0,105.0,105.0,117.0,25.0,155.0,156.0,178.0,76.0,256.0,519.0,286.0,4407.0,117.0,4.0
3,20.0,92.0,68.0,176.0,29.0,124.0,88.0,273.0,74.0,216.0,326.0,434.0,4032.0,176.0,4.0
4,21.0,87.0,123.0,123.0,21.0,126.0,191.0,191.0,76.0,211.0,620.0,298.0,4476.0,123.0,4.0
5,20.0,68.0,128.0,128.0,20.0,94.0,214.0,192.0,74.0,158.0,644.0,314.0,4266.0,128.0,4.0
6,19.0,128.0,92.0,128.0,27.0,188.0,115.0,170.0,71.0,312.0,431.0,312.0,4527.0,128.0,4.0
7,21.0,56.0,140.0,140.0,22.0,78.0,236.0,197.0,76.0,133.0,710.0,343.0,4413.0,140.0,4.0
8,21.0,115.0,115.0,115.0,23.0,172.0,178.0,160.0,76.0,280.0,582.0,280.0,4722.0,115.0,4.0
9,21.0,117.0,105.0,117.0,19.0,174.0,148.0,175.0,76.0,286.0,517.0,286.0,4581.0,117.0,4.0
10,21.0,45.0,141.0,141.0,23.0,59.0,222.0,215.0,76.0,106.0,710.0,346.0,4260.0,141.0,4.0
11,23.0,71.0,131.0,131.0,22.0,102.0,210.0,195.0,80.0,165.0,656.0,319.0,4395.0,131.0,4.0
12,20.0,114.0,114.0,114.0,30.0,157.0,169.0,169.0,74.0,278.0,580.0,278.0,4686.0,114.0,4.0
13,21.0,117.0,117.0,117.0,27.0,181.0,166.0,154.0,76.0,286.0,582.0,286.0,4776.0,117.0,4.0
14,21.0,45.0,147.0,159.0,26.0,50.0,215.0,230.0,76.0,103.0,697.0,388.0,4329.0,159.0,4.0
15,19.0,67.0,127.0,127.0,25.0,91.0,207.0,188.0,71.0,159.0,641.0,312.0,4239.0,127.0,4.0
16,19.0,77.0,125.0,137.0,24.0,106.0,197.0,201.0,71.0,183.0,629.0,336.0,4419.0,137.0,4.0
17,19.0,103.0,99.0,123.0,28.0,148.0,155.0,183.0,71.0,252.0,494.0,300.0,4320.0,123.0,4.0
18,20.0,114.0,114.0,114.0,25.0,170.0,180.0,164.0,74.0,278.0,580.0,278.0,4686.0,114.0,4.0
19,22.0,38.0,146.0,146.0,25.0,41.0,227.0,212.0,78.0,80.0,744.0,353.0,4239.0,146.0,4.0
20,19.0,139.0,55.0,163.0,25.0,213.0,43.0,249.0,71.0,339.0,197.0,402.0,4257.0,163.0,4.0
21,21.0,129.0,93.0,129.0,20.0,198.0,132.0,180.0,76.0,316.0,445.0,316.0,4635.0,129.0,4.0
22,18.0,41.0,137.0,137.0,26.0,54.0,251.0,205.0,69.0,95.0,736.0,338.0,4206.0,137.0,4.0
23,21.0,117.0,105.0,117.0,24.0,181.0,161.0,169.0,76.0,286.0,517.0,286.0,4581.0,117.0,4.0
24,20.0,116.0,104.0,116.0,27.0,188.0,157.0,175.0,74.0,284.0,511.0,284.0,4533.0,116.0,4.0
25,17.0,100.0,112.0,112.0,29.0,146.0,194.0,160.0,66.0,246.0,605.0,276.0,4515.0,112.0,4.0
26,20.0,78.0,126.0,126.0,19.0,116.0,197.0,182.0,74.0,185.0,644.0,308.0,4410.0,126.0,4.0
27,20.0,68.0,128.0,128.0,28.0,89.0,201.0,187.0,74.0,156.0,644.0,314.0,4266.0,128.0,4.0
28,21.0,105.0,117.0,117.0,23.0,155.0,160.0,175.0,76.0,251.0,582.0,286.0,4578.0,117.0,4.0
