,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,22.0,720.0,720.0,720.0,26.0,34.0,26.0,26.0,78.0,48.0,78.0,48.0,1134.0,720.0,1.0
1,20.0,720.0,720.0,720.0,28.0,26.0,23.0,28.0,74.0,44.0,74.0,44.0,1062.0,720.0,1.0
2,20.0,720.0,720.0,720.0,20.0,28.0,31.0,30.0,74.0,44.0,74.0,44.0,1062.0,720.0,1.0
3,19.0,720.0,720.0,720.0,19.0,29.0,26.0,26.0,71.0,42.0,71.0,42.0,1017.0,720.0,1.0
4,20.0,720.0,720.0,720.0,26.0,31.0,20.0,27.0,74.0,44.0,74.0,44.0,1062.0,720.0,1.0
5,20.0,720.0,720.0,720.0,24.0,28.0,26.0,27.0,74.0,44.0,74.0,44.0,1062.0,720.0,1.0
6,20.0,720.0,720.0,720.0,24.0,28.0,25.0,31.0,74.0,44.0,74.0,44.0,1062.0,720.0,1.0
7,22.0,720.0,720.0,720.0,26.0,31.0,23.0,32.0,78.0,48.0,78.0,48.0,1134.0,720.0,1.0
8,22.0,720.0,720.0,720.0,25.0,31.0,21.0,30.0,78.0,48.0,78.0,48.0,1134.0,720.0,1.0
9,22.0,720.0,720.0,720.0,21.0,27.0,25.0,27.0,78.0,48.0,78.0,48.0,1134.0,720.0,1.0
10,21.0,720.0,720.0,720.0,21.0,23.0,27.0,31.0,76.0,46.0,76.0,46.0,1098.0,720.0,1.0
11,21.0,720.0,720.0,720.0,27.0,25.0,27.0,26.0,76.0,46.0,76.0,46.0,1098.0,720.0,1.0
12,18.0,720.0,720.0,720.0,23.0,27.0,26.0,25.0,69.0,41.0,69.0,41.0,990.0,720.0,1.0
13,24.0,720.0,720.0,720.0,30.0,29.0,23.0,30.0,82.0,51.0,82.0,51.0,1197.0,720.0,1.0
14,21.0,720.0,720.0,720.0,27.0,21.0,19.0,33.0,76.0,46.0,76.0,46.0,1098.0,720.0,1.0
15,21.0,720.0,720.0,720.0,25.0,30.0,23.0,32.0,76.0,46.0,76.0,46.0,1098.0,720.0,1.0
16,21.0,720.0,720.0,720.0,20.0,29.0,28.0,25.0,76.0,46.0,76.0,46.0,1098.0,720.0,1.0
17,20.0,720.0,720.0,720.0,28.0,28.0,23.0,28.0,74.0,44.0,74.0,44.0,1062.0,720.0,1.0
18,20.0,720.0,720.0,720.0,27.0,28.0,23.0,26.0,74.0,44.0,74.0,44.0,1062.0,720.0,1.0
19,20.0,720.0,720.0,720.0,24.0,24.0,26.0,31.0,74.0,44.0,74.0,44.0,1062.0,720.0,1.0
20,20.0,720.0,720.0,720.0,23.0,28.0,28.0,25.0,74.0,44.0,74.0,44.0,1062.0,720.0,1.0
21,21.0,720.0,720.0,720.0,25.0,28.0,21.0,34.0,76.0,46.0,76.0,46.0,1098.0,720.0,1.0
22,24.0,720.0,720.0,720.0,26.0,29.0,27.0,32.0,82.0,51.0,82.0,51.0,1197.0,720.0,1.0
23,18.0,720.0,720.0,720.0,21.0,26.0,26.0,28.0,69.0,41.0,69.0,41.0,990.0,720.0,1.0
24,17.0,720.0,720.0,720.0,21.0,27.0,24.0,28.0,66.0,39.0,66.0,39.0,945.0,720.0,1.0
25,20.0,720.0,720.0,720.0,29.0,28.0,25.0,30.0,74.0,44.0,74.0,44.0,1062.0,720.0,1.0
26,21.0,720.0,720.0,720.0,26.0,27.0,24.0,31.0,76.0,46.0,76.0,46.0,1098.0,720.0,1.0
27,18.0,720.0,720.0,720.0,21.0,27.0,29.0,23.0,69.0,41.0,69.0,41.0,990.0,720.0,1.0
28,20.0,720.0,720.0,720.0,16.0,34.0,23.0,27.0,74.0,44.0,74.0,44.0,1062.0,720.0,1.0
29,19.0,720.0,720.0,720.0,24.0,29.0,29.0,24.0,71.0,42.0,71.0,42.0,1017.0,720.0,1.0
30,18.0,720.0,720.0,720.0,25.0,32.0,22.0,29.0,69.0,41.0,69.0,41.0,990.0,720.0,1.0
31,22.0,720.0,720.0,720.0,20.0,33.0,19.0,31.0,78.0,48.0,78.0,48.0,1134.0,720.0,1.0
32,21.0,720.0,720.0,720.0,27.0,31.0,24.0,28.0,76.0,46.0,76.0,46.0,1098.0,720.0,1.0
33,23.0,720.0,720.0,720.0,28.0,32.0,24.0,33.0,80.0,49.0,80.0,49.0,1161.0,720.0,1.0
34,21.0,720.0,720.0,720.0,20.0,25.0,28.0,31.0,76.0,46.0,76.0,46.0,1098.0,720.0,1.0
35,21.0,720.0,720.0,720.0,25.0,32.0,24.0,23.0,76.0,46.0,76.0,46.0,1098.0,720.0,1.0
36,20.0,720.0,720.0,720.0,23.0,27.0,25.0,28.0,74.0,44.0,74.0,44.0,1062.0,720.0,1.0
37,19.0,720.0,720.0,720.0,18.0,32.0,23.0,27.0,71.0,42.0,71.0,42.0,1017.0,720.0,1.0
38,20.0,720.0,720.0,720.0,25.0,27.0,28.0,28.0,74.0,44.0,74.0,44.0,1062.0,720.0,1.0
39,21.0,720.0,720.0,720.0,25.0,30.0,27.0,25.0,76.0,46.0,76.0,46.0,1098.0,720.0,1.0
40,720.0,720.0,720.0,720.0,32.0,23.0,20.0,26.0,71.0,42.0,71.0,42.0,1017.0,720.0,1.0
41,21.0,720.0,720.0,720.0,26.0,28.0,19.0,27.0,76.0,46.0,76.0,46.0,1098.0,720.0,1.0
42,19.0,720.0,720.0,720.0,25.0,27.0,33.0,17.0,71.0,42.0,71.0,42.0,1017.0,720.0,1.0
43,18.0,720.0,720.0,720.0,24.0,24.0,31.0,26.0,69.0,41.0,69.0,41.0,990.0,720.0,1.0
44,20.0,720.0,720.0,720.0,22.0,35.0,28.0,22.0,74.0,44.0,74.0,44.0,1062.0,720.0,1.0
