,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,12.0,60.0,60.0,60.0,48.0,60.0,20.0,91.0,106.0,94.0,124.0,118.0,51.0,147.0,339.0,147.0,328.0,242.0,4926.0,60.0,1.0
1,11.0,56.0,56.0,56.0,56.0,56.0,15.0,77.0,100.0,87.0,160.0,113.0,48.0,135.0,318.0,135.0,394.0,227.0,4941.0,56.0,1.0
2,11.0,44.0,56.0,56.0,56.0,56.0,12.0,68.0,110.0,82.0,145.0,118.0,48.0,105.0,318.0,135.0,394.0,227.0,4761.0,56.0,1.0
3,13.0,55.0,55.0,55.0,55.0,55.0,19.0,83.0,93.0,70.0,154.0,100.0,55.0,132.0,307.0,132.0,377.0,220.0,4827.0,55.0,1.0
4,11.0,47.0,59.0,59.0,47.0,59.0,14.0,77.0,118.0,92.0,127.0,119.0,48.0,114.0,336.0,144.0,325.0,239.0,4668.0,59.0,1.0
5,12.0,54.0,54.0,54.0,54.0,54.0,19.0,79.0,100.0,74.0,145.0,109.0,51.0,129.0,303.0,129.0,374.0,217.0,4740.0,54.0,1.0
6,12.0,60.0,48.0,60.0,48.0,60.0,16.0,85.0,75.0,93.0,128.0,136.0,51.0,147.0,267.0,147.0,328.0,242.0,4710.0,60.0,1.0
7,12.0,54.0,54.0,54.0,54.0,54.0,13.0,83.0,94.0,76.0,150.0,99.0,51.0,129.0,303.0,124.0,374.0,217.0,4728.0,54.0,1.0
8,13.0,55.0,55.0,55.0,55.0,55.0,16.0,79.0,84.0,80.0,156.0,116.0,55.0,132.0,307.0,132.0,377.0,220.0,4827.0,55.0,1.0
9,12.0,51.0,51.0,51.0,51.0,51.0,18.0,77.0,92.0,65.0,161.0,107.0,51.0,118.0,285.0,118.0,351.0,205.0,4462.0,51.0,1.0
10,11.0,59.0,59.0,59.0,59.0,59.0,16.0,84.0,89.0,78.0,166.0,118.0,48.0,144.0,336.0,144.0,417.0,239.0,5216.0,59.0,1.0
11,11.0,53.0,53.0,53.0,53.0,53.0,17.0,75.0,93.0,68.0,160.0,102.0,48.0,126.0,300.0,126.0,371.0,214.0,4662.0,53.0,1.0
12,11.0,53.0,53.0,53.0,53.0,53.0,14.0,79.0,86.0,86.0,145.0,114.0,48.0,126.0,300.0,126.0,371.0,214.0,4662.0,53.0,1.0
13,12.0,60.0,60.0,60.0,60.0,60.0,14.0,80.0,96.0,84.0,166.0,116.0,51.0,147.0,339.0,147.0,420.0,242.0,5294.0,60.0,1.0
14,12.0,60.0,48.0,60.0,60.0,60.0,14.0,91.0,74.0,88.0,161.0,122.0,51.0,147.0,267.0,147.0,420.0,242.0,5078.0,60.0,1.0
15,11.0,53.0,53.0,53.0,53.0,53.0,15.0,69.0,87.0,77.0,170.0,102.0,48.0,121.0,300.0,126.0,371.0,214.0,4644.0,53.0,1.0
16,10.0,49.0,49.0,49.0,49.0,49.0,13.0,72.0,103.0,76.0,154.0,105.0,44.0,117.0,278.0,112.0,345.0,199.0,4315.0,49.0,1.0
17,13.0,55.0,55.0,55.0,55.0,55.0,21.0,85.0,76.0,73.0,153.0,114.0,55.0,132.0,307.0,132.0,377.0,220.0,4827.0,55.0,1.0
18,13.0,49.0,61.0,61.0,49.0,61.0,15.0,67.0,109.0,91.0,116.0,127.0,55.0,120.0,343.0,150.0,331.0,245.0,4833.0,61.0,1.0
