,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,11.0,11.0,11.0,500.0,12.0,15.0,15.0,15.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
1,11.0,11.0,11.0,500.0,14.0,16.0,10.0,11.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
2,11.0,11.0,11.0,500.0,8.0,14.0,14.0,14.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
3,11.0,11.0,11.0,500.0,11.0,11.0,11.0,14.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
4,11.0,11.0,11.0,500.0,19.0,14.0,10.0,8.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
5,11.0,11.0,11.0,500.0,12.0,19.0,13.0,16.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
6,11.0,11.0,11.0,500.0,19.0,19.0,16.0,12.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
7,11.0,11.0,11.0,500.0,13.0,13.0,13.0,12.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
8,11.0,11.0,11.0,500.0,16.0,15.0,16.0,13.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
9,11.0,11.0,11.0,500.0,21.0,12.0,17.0,12.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
10,11.0,11.0,11.0,500.0,20.0,11.0,18.0,11.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
11,11.0,11.0,11.0,500.0,12.0,14.0,13.0,15.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
12,11.0,11.0,11.0,500.0,11.0,10.0,20.0,16.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
13,11.0,11.0,11.0,500.0,14.0,15.0,9.0,12.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
14,11.0,11.0,11.0,500.0,19.0,20.0,17.0,15.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
15,11.0,11.0,11.0,500.0,17.0,19.0,15.0,16.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
16,11.0,11.0,11.0,500.0,17.0,6.0,17.0,14.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
17,11.0,11.0,11.0,500.0,10.0,13.0,13.0,13.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
18,11.0,11.0,11.0,500.0,8.0,15.0,11.0,17.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
19,11.0,11.0,11.0,500.0,18.0,13.0,11.0,13.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
20,11.0,11.0,11.0,500.0,12.0,20.0,15.0,13.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
21,11.0,11.0,11.0,500.0,18.0,15.0,15.0,16.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
22,11.0,11.0,11.0,500.0,16.0,16.0,15.0,16.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
23,11.0,11.0,11.0,500.0,17.0,13.0,16.0,15.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
24,11.0,11.0,11.0,500.0,16.0,16.0,16.0,16.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
25,11.0,11.0,11.0,500.0,17.0,15.0,15.0,14.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
26,11.0,11.0,11.0,500.0,8.0,16.0,15.0,17.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
27,11.0,11.0,11.0,500.0,17.0,14.0,17.0,13.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
28,11.0,11.0,11.0,500.0,12.0,16.0,27.0,17.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
29,11.0,11.0,11.0,500.0,16.0,10.0,18.0,21.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
30,11.0,11.0,11.0,500.0,18.0,17.0,17.0,14.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
31,11.0,11.0,11.0,500.0,18.0,11.0,14.0,7.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
32,11.0,11.0,11.0,500.0,14.0,16.0,15.0,14.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
33,11.0,11.0,11.0,500.0,23.0,12.0,16.0,12.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
34,11.0,11.0,11.0,500.0,13.0,17.0,16.0,18.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
35,11.0,11.0,11.0,500.0,17.0,16.0,12.0,13.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
36,11.0,11.0,11.0,500.0,11.0,11.0,12.0,15.0,48.0,24.0,48.0,24.0,648.0,500.0,2.0
