,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,100.0,116.0,376.0,500.0,36.0,64.0,445.0,652.0,119.0,108.0,1442.0,1074.0,8910.0,500.0,8.0
1,100.0,140.0,352.0,500.0,36.0,94.0,387.0,616.0,119.0,165.0,1331.0,1074.0,8919.0,500.0,8.0
2,100.0,164.0,332.0,500.0,36.0,118.0,341.0,622.0,119.0,216.0,1213.0,1074.0,8871.0,500.0,8.0
3,104.0,248.0,248.0,500.0,43.0,265.0,255.0,626.0,142.0,411.0,820.0,1074.0,9000.0,500.0,8.0
4,100.0,100.0,398.0,494.0,38.0,36.0,491.0,643.0,119.0,79.0,1543.0,1062.0,9003.0,494.0,8.0
5,100.0,272.0,220.0,500.0,34.0,294.0,228.0,647.0,119.0,462.0,755.0,1074.0,8973.0,500.0,8.0
6,104.0,236.0,260.0,500.0,49.0,230.0,282.0,657.0,142.0,390.0,893.0,1074.0,9093.0,500.0,8.0
7,103.0,295.0,211.0,500.0,46.0,311.0,169.0,641.0,137.0,518.0,606.0,1072.0,8979.0,500.0,8.0
8,103.0,379.0,115.0,499.0,49.0,466.0,48.0,647.0,137.0,729.0,206.0,1070.0,9027.0,499.0,8.0
9,104.0,236.0,260.0,500.0,36.0,222.0,243.0,647.0,142.0,381.0,856.0,1074.0,8928.0,500.0,8.0
10,104.0,212.0,296.0,500.0,40.0,207.0,311.0,652.0,142.0,327.0,971.0,1074.0,8949.0,500.0,8.0
11,104.0,224.0,284.0,500.0,45.0,212.0,298.0,666.0,142.0,357.0,943.0,1074.0,9045.0,500.0,8.0
12,100.0,104.0,380.0,500.0,34.0,46.0,483.0,670.0,119.0,84.0,1504.0,1074.0,8952.0,500.0,8.0
13,100.0,256.0,248.0,500.0,41.0,257.0,230.0,646.0,119.0,436.0,800.0,1074.0,8952.0,500.0,8.0
14,100.0,100.0,384.0,492.0,33.0,45.0,499.0,635.0,119.0,79.0,1547.0,1057.0,9000.0,492.0,8.0
15,104.0,116.0,380.0,500.0,35.0,60.0,432.0,676.0,142.0,111.0,1429.0,1074.0,9027.0,500.0,8.0
16,103.0,187.0,307.0,499.0,32.0,159.0,338.0,642.0,137.0,275.0,1103.0,1070.0,9006.0,499.0,8.0
17,100.0,248.0,272.0,500.0,28.0,256.0,256.0,613.0,119.0,417.0,856.0,1074.0,9006.0,500.0,8.0
18,100.0,100.0,392.0,500.0,43.0,42.0,454.0,671.0,119.0,79.0,1519.0,1074.0,8967.0,500.0,8.0
19,100.0,344.0,176.0,500.0,37.0,402.0,123.0,643.0,119.0,624.0,435.0,1074.0,8985.0,500.0,8.0
20,100.0,160.0,340.0,500.0,37.0,122.0,370.0,651.0,119.0,214.0,1226.0,1074.0,8898.0,500.0,8.0
21,100.0,272.0,247.0,500.0,43.0,267.0,198.0,656.0,119.0,461.0,740.0,1072.0,8931.0,500.0,8.0
22,104.0,368.0,116.0,500.0,41.0,453.0,45.0,629.0,142.0,738.0,182.0,1074.0,9048.0,500.0,8.0
23,100.0,136.0,367.0,499.0,39.0,97.0,423.0,636.0,119.0,169.0,1362.0,1070.0,9027.0,499.0,8.0
24,100.0,164.0,332.0,500.0,34.0,139.0,388.0,629.0,119.0,222.0,1216.0,1074.0,8916.0,500.0,8.0
25,100.0,164.0,344.0,500.0,30.0,128.0,362.0,663.0,119.0,222.0,1213.0,1074.0,8907.0,500.0,8.0
26,100.0,116.0,368.0,500.0,34.0,58.0,411.0,664.0,119.0,108.0,1432.0,1074.0,8880.0,500.0,8.0
27,100.0,356.0,148.0,500.0,38.0,393.0,98.0,658.0,119.0,654.0,366.0,1074.0,8958.0,500.0,8.0
28,100.0,256.0,257.0,497.0,31.0,257.0,241.0,628.0,119.0,430.0,831.0,1071.0,9000.0,497.0,8.0
29,104.0,188.0,308.0,500.0,43.0,169.0,343.0,649.0,142.0,276.0,1105.0,1074.0,9045.0,500.0,8.0
30,104.0,392.0,104.0,500.0,37.0,469.0,32.0,653.0,142.0,756.0,142.0,1074.0,9036.0,500.0,8.0
31,103.0,367.0,139.0,499.0,33.0,410.0,82.0,656.0,137.0,674.0,311.0,1070.0,9024.0,499.0,8.0
