,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,11.0,24.0,24.0,106.0,24.0,106.0,18.0,36.0,38.0,146.0,56.0,223.0,48.0,54.0,120.0,259.0,141.0,434.0,4049.0,106.0,9.0
1,13.0,13.0,13.0,145.0,25.0,97.0,18.0,14.0,16.0,213.0,67.0,197.0,55.0,30.0,55.0,360.0,147.0,382.0,3871.0,145.0,9.0
2,12.0,25.0,24.0,189.0,24.0,69.0,13.0,37.0,27.0,271.0,37.0,130.0,51.0,59.0,87.0,468.0,91.0,252.0,3697.0,189.0,9.0
3,10.0,34.0,22.0,113.0,10.0,101.0,14.0,55.0,36.0,162.0,18.0,234.0,44.0,81.0,116.0,276.0,46.0,439.0,3866.0,113.0,9.0
4,12.0,12.0,12.0,244.0,12.0,38.0,17.0,15.0,15.0,380.0,22.0,69.0,51.0,27.0,51.0,607.0,52.0,142.0,3218.0,244.0,9.0
5,12.0,24.0,12.0,158.0,12.0,98.0,17.0,35.0,13.0,226.0,21.0,193.0,51.0,57.0,51.0,387.0,52.0,379.0,3686.0,158.0,9.0
6,12.0,24.0,24.0,228.0,12.0,36.0,17.0,40.0,27.0,347.0,19.0,59.0,51.0,57.0,87.0,567.0,52.0,124.0,3314.0,228.0,9.0
7,11.0,23.0,11.0,203.0,11.0,71.0,18.0,33.0,14.0,307.0,21.0,121.0,48.0,51.0,48.0,504.0,49.0,249.0,3442.0,203.0,9.0
8,12.0,24.0,24.0,108.0,24.0,108.0,12.0,34.0,30.0,139.0,47.0,271.0,51.0,54.0,114.0,267.0,122.0,466.0,4125.0,108.0,9.0
9,12.0,25.0,23.0,148.0,24.0,96.0,14.0,36.0,35.0,218.0,40.0,196.0,51.0,57.0,110.0,367.0,91.0,377.0,3951.0,148.0,9.0
10,11.0,11.0,37.0,120.0,37.0,69.0,15.0,15.0,62.0,174.0,111.0,141.0,48.0,24.0,192.0,295.0,233.0,267.0,3893.0,120.0,9.0
