,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,20.0,101.0,113.0,113.0,26.0,159.0,182.0,157.0,74.0,248.0,575.0,275.0,4482.0,113.0,3.0
1,21.0,109.0,109.0,109.0,32.0,160.0,167.0,155.0,76.0,261.0,550.0,261.0,4455.0,109.0,3.0
2,22.0,106.0,106.0,106.0,32.0,160.0,157.0,162.0,78.0,258.0,526.0,258.0,4368.0,106.0,3.0
3,21.0,103.0,115.0,115.0,22.0,153.0,188.0,173.0,76.0,250.0,582.0,280.0,4542.0,115.0,3.0
4,19.0,115.0,115.0,115.0,23.0,170.0,166.0,168.0,71.0,282.0,577.0,282.0,4695.0,115.0,3.0
5,22.0,112.0,124.0,124.0,21.0,154.0,164.0,182.0,78.0,270.0,622.0,300.0,4854.0,124.0,3.0
6,22.0,118.0,118.0,118.0,24.0,181.0,164.0,155.0,78.0,288.0,590.0,288.0,4830.0,118.0,3.0
7,20.0,114.0,114.0,114.0,19.0,173.0,173.0,159.0,74.0,278.0,580.0,278.0,4686.0,114.0,3.0
8,23.0,119.0,119.0,119.0,21.0,187.0,165.0,168.0,80.0,289.0,592.0,289.0,4857.0,119.0,3.0
9,21.0,109.0,109.0,109.0,20.0,153.0,183.0,153.0,76.0,261.0,550.0,261.0,4455.0,109.0,3.0
10,21.0,117.0,117.0,117.0,31.0,174.0,164.0,168.0,76.0,286.0,582.0,286.0,4776.0,117.0,3.0
11,21.0,105.0,117.0,117.0,26.0,145.0,165.0,177.0,76.0,251.0,582.0,286.0,4578.0,117.0,3.0
12,19.0,78.0,126.0,126.0,26.0,103.0,205.0,184.0,71.0,186.0,641.0,309.0,4392.0,126.0,3.0
13,22.0,106.0,106.0,106.0,27.0,167.0,154.0,166.0,78.0,255.0,526.0,258.0,4350.0,106.0,3.0
14,20.0,114.0,114.0,114.0,20.0,164.0,180.0,171.0,74.0,278.0,580.0,278.0,4686.0,114.0,3.0
15,21.0,115.0,115.0,115.0,20.0,165.0,181.0,174.0,76.0,280.0,582.0,280.0,4722.0,115.0,3.0
16,18.0,114.0,114.0,114.0,24.0,160.0,186.0,165.0,69.0,281.0,612.0,281.0,4779.0,114.0,3.0
17,20.0,104.0,104.0,104.0,21.0,163.0,155.0,177.0,74.0,254.0,516.0,254.0,4278.0,104.0,3.0
18,19.0,115.0,115.0,115.0,23.0,170.0,168.0,168.0,71.0,282.0,577.0,282.0,4695.0,115.0,3.0
19,20.0,78.0,126.0,126.0,28.0,107.0,200.0,181.0,74.0,185.0,644.0,308.0,4410.0,126.0,3.0
20,21.0,102.0,114.0,114.0,24.0,154.0,185.0,156.0,76.0,250.0,577.0,277.0,4518.0,114.0,3.0
21,21.0,97.0,109.0,109.0,31.0,144.0,188.0,151.0,76.0,235.0,550.0,261.0,4299.0,109.0,3.0
22,21.0,97.0,121.0,121.0,21.0,141.0,179.0,184.0,76.0,235.0,614.0,291.0,4581.0,121.0,3.0
23,23.0,89.0,125.0,125.0,27.0,125.0,192.0,181.0,80.0,211.0,624.0,301.0,4521.0,125.0,3.0
24,20.0,108.0,108.0,108.0,24.0,158.0,163.0,165.0,74.0,259.0,548.0,259.0,4419.0,108.0,3.0
25,20.0,88.0,124.0,124.0,20.0,127.0,194.0,183.0,74.0,215.0,635.0,302.0,4545.0,124.0,3.0
26,21.0,115.0,115.0,115.0,27.0,166.0,178.0,159.0,76.0,280.0,582.0,280.0,4722.0,115.0,3.0
27,22.0,106.0,106.0,106.0,25.0,163.0,171.0,165.0,78.0,258.0,526.0,258.0,4368.0,106.0,3.0
28,22.0,82.0,130.0,130.0,16.0,106.0,193.0,198.0,78.0,192.0,648.0,318.0,4518.0,130.0,3.0
29,21.0,117.0,117.0,117.0,28.0,161.0,179.0,158.0,76.0,286.0,588.0,286.0,4794.0,117.0,3.0
30,20.0,116.0,104.0,116.0,22.0,180.0,154.0,152.0,74.0,284.0,516.0,284.0,4548.0,116.0,3.0
31,20.0,108.0,108.0,108.0,23.0,166.0,168.0,159.0,74.0,259.0,548.0,259.0,4419.0,108.0,3.0
32,22.0,118.0,106.0,118.0,23.0,178.0,143.0,162.0,78.0,288.0,530.0,288.0,4650.0,118.0,3.0
33,20.0,114.0,114.0,114.0,26.0,173.0,180.0,164.0,74.0,278.0,580.0,278.0,4686.0,114.0,3.0
34,22.0,118.0,118.0,118.0,20.0,175.0,165.0,174.0,78.0,288.0,590.0,288.0,4830.0,118.0,3.0
35,20.0,104.0,104.0,116.0,25.0,158.0,157.0,171.0,74.0,254.0,516.0,284.0,4368.0,116.0,3.0
