,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,12.0,12.0,18.0,714.0,1.0,2.0,1.0,149.0,4.0,4.0,6.0,238.0,11520.0,720.0
1,12.0,12.0,138.0,594.0,1.0,2.0,22.0,116.0,4.0,4.0,46.0,198.0,11520.0,720.0
2,12.0,12.0,24.0,708.0,2.0,3.0,2.0,153.0,4.0,4.0,8.0,236.0,11520.0,720.0
3,12.0,12.0,39.0,693.0,1.0,2.0,3.0,123.0,4.0,4.0,13.0,231.0,11520.0,720.0
4,12.0,12.0,45.0,687.0,2.0,3.0,5.0,138.0,4.0,4.0,15.0,229.0,11520.0,720.0
5,12.0,12.0,33.0,699.0,0.0,1.0,3.0,145.0,4.0,4.0,11.0,233.0,11520.0,720.0
6,12.0,12.0,27.0,705.0,0.0,2.0,2.0,142.0,4.0,4.0,9.0,235.0,11520.0,720.0
7,12.0,12.0,48.0,684.0,2.0,3.0,5.0,129.0,4.0,4.0,16.0,228.0,11520.0,720.0
8,12.0,12.0,48.0,684.0,1.0,2.0,5.0,133.0,4.0,4.0,16.0,228.0,11520.0,720.0
9,12.0,12.0,27.0,705.0,0.0,3.0,2.0,144.0,4.0,4.0,9.0,235.0,11520.0,720.0
10,12.0,12.0,24.0,708.0,0.0,4.0,1.0,135.0,4.0,4.0,8.0,236.0,11520.0,720.0
11,12.0,12.0,105.0,627.0,0.0,2.0,14.0,115.0,4.0,4.0,35.0,209.0,11520.0,720.0
12,12.0,12.0,21.0,711.0,2.0,3.0,1.0,144.0,4.0,4.0,7.0,237.0,11520.0,720.0
13,12.0,12.0,81.0,651.0,1.0,2.0,12.0,135.0,4.0,4.0,27.0,217.0,11520.0,720.0
14,12.0,12.0,42.0,690.0,2.0,3.0,5.0,147.0,4.0,4.0,14.0,230.0,11520.0,720.0
15,12.0,12.0,12.0,720.0,2.0,1.0,0.0,139.0,4.0,4.0,4.0,240.0,11520.0,720.0
16,12.0,12.0,21.0,711.0,0.0,1.0,1.0,146.0,4.0,4.0,7.0,237.0,11520.0,720.0
17,12.0,12.0,117.0,615.0,1.0,1.0,12.0,132.0,4.0,4.0,39.0,205.0,11520.0,720.0
18,12.0,12.0,51.0,681.0,1.0,3.0,5.0,122.0,4.0,4.0,17.0,227.0,11520.0,720.0
19,12.0,12.0,12.0,720.0,2.0,2.0,0.0,144.0,4.0,4.0,4.0,240.0,11520.0,720.0
20,12.0,12.0,45.0,687.0,0.0,2.0,5.0,133.0,4.0,4.0,15.0,229.0,11520.0,720.0
21,12.0,12.0,12.0,720.0,4.0,2.0,0.0,146.0,4.0,4.0,4.0,240.0,11520.0,720.0
22,12.0,12.0,33.0,699.0,1.0,2.0,3.0,136.0,4.0,4.0,11.0,233.0,11520.0,720.0
23,12.0,12.0,21.0,711.0,0.0,3.0,1.0,143.0,4.0,4.0,7.0,237.0,11520.0,720.0
24,12.0,12.0,39.0,693.0,2.0,2.0,4.0,144.0,4.0,4.0,13.0,231.0,11520.0,720.0
25,12.0,12.0,33.0,699.0,2.0,4.0,3.0,140.0,4.0,4.0,11.0,233.0,11520.0,720.0
26,12.0,12.0,30.0,702.0,0.0,3.0,3.0,147.0,4.0,4.0,10.0,234.0,11520.0,720.0
27,12.0,12.0,12.0,720.0,1.0,1.0,0.0,158.0,4.0,4.0,4.0,240.0,11520.0,720.0
28,12.0,12.0,18.0,714.0,1.0,2.0,1.0,162.0,4.0,4.0,6.0,238.0,11520.0,720.0
29,12.0,12.0,57.0,675.0,1.0,3.0,6.0,136.0,4.0,4.0,19.0,225.0,11520.0,720.0
30,12.0,12.0,51.0,681.0,2.0,1.0,5.0,124.0,4.0,4.0,17.0,227.0,11520.0,720.0
31,12.0,12.0,39.0,693.0,1.0,2.0,4.0,138.0,4.0,4.0,13.0,231.0,11520.0,720.0
32,12.0,12.0,12.0,720.0,2.0,4.0,0.0,148.0,4.0,4.0,4.0,240.0,11520.0,720.0
33,12.0,12.0,36.0,696.0,2.0,3.0,3.0,130.0,4.0,4.0,12.0,232.0,11520.0,720.0
34,12.0,12.0,12.0,720.0,0.0,2.0,0.0,146.0,4.0,4.0,4.0,240.0,11520.0,720.0
35,12.0,12.0,21.0,711.0,0.0,3.0,1.0,143.0,4.0,4.0,7.0,237.0,11520.0,720.0
36,12.0,12.0,27.0,705.0,2.0,3.0,2.0,145.0,4.0,4.0,9.0,235.0,11520.0,720.0
37,12.0,12.0,12.0,720.0,1.0,4.0,0.0,156.0,4.0,4.0,4.0,240.0,11520.0,720.0
38,12.0,12.0,81.0,651.0,2.0,2.0,12.0,133.0,4.0,4.0,27.0,217.0,11520.0,720.0
39,12.0,12.0,18.0,714.0,2.0,3.0,1.0,155.0,4.0,4.0,6.0,238.0,11520.0,720.0
40,12.0,12.0,51.0,681.0,2.0,3.0,6.0,140.0,4.0,4.0,17.0,227.0,11520.0,720.0
41,12.0,12.0,78.0,654.0,2.0,3.0,8.0,114.0,4.0,4.0,26.0,218.0,11520.0,720.0
42,12.0,12.0,84.0,648.0,1.0,1.0,11.0,134.0,4.0,4.0,28.0,216.0,11520.0,720.0
43,12.0,12.0,21.0,711.0,2.0,2.0,1.0,138.0,4.0,4.0,7.0,237.0,11520.0,720.0
44,12.0,12.0,36.0,696.0,1.0,4.0,4.0,152.0,4.0,4.0,12.0,232.0,11520.0,720.0
45,12.0,12.0,33.0,699.0,1.0,2.0,3.0,149.0,4.0,4.0,11.0,233.0,11520.0,720.0
46,12.0,12.0,30.0,702.0,0.0,2.0,3.0,151.0,4.0,4.0,10.0,234.0,11520.0,720.0
47,12.0,12.0,27.0,705.0,0.0,3.0,2.0,142.0,4.0,4.0,9.0,235.0,11520.0,720.0
48,12.0,12.0,18.0,714.0,1.0,3.0,1.0,149.0,4.0,4.0,6.0,238.0,11520.0,720.0
49,12.0,12.0,54.0,678.0,0.0,2.0,5.0,124.0,4.0,4.0,18.0,226.0,11520.0,720.0
