,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,10.0,57.0,8.0,8.0,16.0,51.0,8.0,8.0,48.0,90.0,40.0,18.0,1002.0,83.0
1,10.0,57.0,8.0,8.0,14.0,61.0,14.0,10.0,48.0,90.0,40.0,18.0,1002.0,83.0
2,10.0,8.0,8.0,209.0,19.0,11.0,12.0,99.0,48.0,18.0,40.0,162.0,1002.0,235.0
3,10.0,29.0,8.0,29.0,12.0,40.0,14.0,39.0,48.0,66.0,40.0,66.0,1002.0,76.0
4,10.0,57.0,8.0,8.0,14.0,62.0,14.0,9.0,48.0,90.0,40.0,18.0,1002.0,83.0
5,10.0,8.0,8.0,209.0,14.0,12.0,13.0,97.0,48.0,18.0,40.0,162.0,1002.0,235.0
6,10.0,29.0,8.0,29.0,15.0,42.0,9.0,41.0,48.0,66.0,40.0,66.0,1002.0,76.0
7,10.0,29.0,8.0,29.0,17.0,42.0,14.0,41.0,48.0,66.0,40.0,66.0,1002.0,76.0
8,10.0,29.0,8.0,29.0,12.0,37.0,13.0,37.0,48.0,66.0,40.0,66.0,1002.0,76.0
9,10.0,20.0,20.0,20.0,16.0,32.0,30.0,30.0,48.0,48.0,95.0,48.0,1005.0,70.0
10,10.0,8.0,8.0,209.0,14.0,12.0,12.0,97.0,48.0,18.0,40.0,162.0,1002.0,235.0
11,19.0,17.0,8.0,17.0,38.0,24.0,11.0,27.0,92.0,39.0,40.0,39.0,1023.0,61.0
12,10.0,8.0,8.0,209.0,15.0,11.0,12.0,110.0,48.0,18.0,40.0,162.0,1002.0,235.0
13,10.0,57.0,8.0,8.0,15.0,53.0,6.0,13.0,48.0,90.0,40.0,18.0,1002.0,83.0
14,10.0,29.0,8.0,29.0,13.0,43.0,13.0,43.0,48.0,66.0,40.0,66.0,1002.0,76.0
15,10.0,29.0,8.0,29.0,12.0,40.0,9.0,44.0,48.0,66.0,40.0,66.0,1002.0,76.0
16,10.0,29.0,8.0,29.0,14.0,44.0,12.0,39.0,48.0,66.0,40.0,66.0,1002.0,76.0
17,10.0,29.0,8.0,29.0,14.0,40.0,8.0,41.0,48.0,66.0,40.0,66.0,1002.0,76.0
18,10.0,29.0,8.0,29.0,14.0,42.0,7.0,41.0,48.0,66.0,40.0,66.0,1002.0,76.0
19,10.0,20.0,20.0,20.0,19.0,30.0,24.0,30.0,48.0,48.0,95.0,48.0,1005.0,70.0
20,10.0,29.0,8.0,29.0,18.0,41.0,10.0,38.0,48.0,66.0,40.0,66.0,1002.0,76.0
21,23.0,8.0,8.0,21.0,33.0,11.0,19.0,26.0,106.0,18.0,40.0,50.0,1014.0,60.0
22,10.0,57.0,8.0,8.0,17.0,52.0,13.0,9.0,48.0,90.0,40.0,18.0,1002.0,83.0
23,19.0,17.0,8.0,17.0,27.0,27.0,12.0,18.0,92.0,39.0,40.0,39.0,1023.0,61.0
24,10.0,57.0,8.0,8.0,15.0,61.0,15.0,15.0,48.0,90.0,40.0,18.0,1002.0,83.0
25,10.0,8.0,8.0,209.0,11.0,11.0,12.0,100.0,48.0,18.0,40.0,162.0,1002.0,235.0
26,10.0,29.0,8.0,29.0,18.0,41.0,14.0,41.0,48.0,66.0,40.0,66.0,1002.0,76.0
27,10.0,29.0,8.0,29.0,17.0,39.0,7.0,43.0,48.0,66.0,40.0,66.0,1002.0,76.0
28,10.0,57.0,8.0,8.0,14.0,60.0,15.0,11.0,48.0,90.0,40.0,18.0,1002.0,83.0
29,19.0,17.0,8.0,17.0,28.0,24.0,12.0,28.0,92.0,39.0,40.0,39.0,1023.0,61.0
30,10.0,29.0,8.0,29.0,17.0,41.0,12.0,45.0,48.0,66.0,40.0,66.0,1002.0,76.0
31,19.0,17.0,8.0,17.0,26.0,19.0,16.0,19.0,92.0,39.0,40.0,39.0,1023.0,61.0
32,10.0,29.0,8.0,29.0,13.0,43.0,10.0,42.0,48.0,66.0,40.0,66.0,1002.0,76.0
33,10.0,29.0,8.0,29.0,23.0,34.0,11.0,36.0,48.0,66.0,40.0,66.0,1002.0,76.0
34,10.0,8.0,8.0,209.0,18.0,8.0,16.0,100.0,48.0,18.0,40.0,162.0,1002.0,235.0
35,10.0,57.0,8.0,8.0,16.0,54.0,10.0,11.0,48.0,90.0,40.0,18.0,1002.0,83.0
36,10.0,29.0,8.0,29.0,15.0,36.0,12.0,40.0,48.0,66.0,40.0,66.0,1002.0,76.0
37,10.0,18.0,8.0,182.0,16.0,27.0,15.0,68.0,48.0,42.0,40.0,121.0,1023.0,218.0
38,10.0,18.0,8.0,182.0,14.0,21.0,6.0,62.0,48.0,42.0,40.0,121.0,1023.0,218.0
39,10.0,29.0,8.0,29.0,17.0,39.0,12.0,42.0,48.0,66.0,40.0,66.0,1002.0,76.0
40,10.0,29.0,8.0,29.0,12.0,42.0,11.0,39.0,48.0,66.0,40.0,66.0,1002.0,76.0
41,10.0,29.0,8.0,29.0,10.0,40.0,14.0,35.0,48.0,66.0,40.0,66.0,1002.0,76.0
42,17.0,15.0,15.0,15.0,24.0,21.0,20.0,18.0,84.0,33.0,76.0,33.0,1029.0,62.0
