,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,20.0,420.0,20.0,20.0,0.0,51.0,0.0,1.0,4.0,84.0,4.0,4.0,4032.0,420.0
1,20.0,420.0,30.0,20.0,1.0,53.0,2.0,1.0,4.0,84.0,6.0,4.0,4032.0,420.0
2,20.0,420.0,20.0,420.0,0.0,54.0,1.0,43.0,4.0,84.0,4.0,84.0,4032.0,420.0
3,30.0,420.0,20.0,420.0,2.0,48.0,1.0,49.0,6.0,84.0,4.0,84.0,4032.0,420.0
4,20.0,120.0,45.0,420.0,0.0,10.0,3.0,49.0,4.0,24.0,9.0,84.0,4032.0,420.0
5,20.0,420.0,30.0,420.0,1.0,52.0,2.0,58.0,4.0,84.0,6.0,84.0,4032.0,420.0
6,65.0,420.0,20.0,420.0,5.0,51.0,0.0,60.0,13.0,84.0,4.0,84.0,4032.0,420.0
7,20.0,420.0,20.0,20.0,1.0,56.0,1.0,1.0,4.0,84.0,4.0,4.0,4032.0,420.0
8,20.0,420.0,20.0,420.0,0.0,52.0,1.0,53.0,4.0,84.0,4.0,84.0,4032.0,420.0
9,20.0,20.0,20.0,20.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4032.0,20.0
10,95.0,20.0,45.0,75.0,8.0,1.0,3.0,6.0,20.0,4.0,9.0,15.0,4032.0,95.0
11,65.0,420.0,20.0,420.0,5.0,59.0,0.0,51.0,13.0,84.0,4.0,84.0,4032.0,420.0
12,20.0,420.0,20.0,420.0,1.0,53.0,1.0,46.0,4.0,84.0,4.0,84.0,4032.0,420.0
13,65.0,420.0,45.0,420.0,5.0,53.0,3.0,52.0,13.0,84.0,9.0,84.0,4032.0,420.0
14,45.0,420.0,20.0,420.0,3.0,52.0,1.0,46.0,9.0,84.0,4.0,84.0,4032.0,420.0
15,20.0,420.0,75.0,420.0,1.0,49.0,6.0,54.0,4.0,84.0,15.0,84.0,4032.0,420.0
16,20.0,165.0,20.0,20.0,0.0,14.0,1.0,1.0,4.0,33.0,4.0,4.0,4032.0,165.0
17,65.0,420.0,20.0,20.0,5.0,50.0,1.0,1.0,13.0,84.0,4.0,4.0,4032.0,420.0
18,20.0,420.0,175.0,420.0,0.0,51.0,15.0,47.0,4.0,84.0,35.0,84.0,4032.0,420.0
19,20.0,420.0,20.0,420.0,1.0,52.0,1.0,48.0,4.0,84.0,4.0,84.0,4032.0,420.0
20,45.0,420.0,140.0,20.0,3.0,57.0,12.0,0.0,9.0,84.0,28.0,4.0,4032.0,420.0
21,20.0,420.0,20.0,20.0,1.0,57.0,1.0,0.0,4.0,84.0,4.0,4.0,4032.0,420.0
22,20.0,20.0,20.0,30.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,6.0,4032.0,30.0
23,20.0,420.0,20.0,420.0,1.0,54.0,0.0,53.0,4.0,84.0,4.0,84.0,4032.0,420.0
24,30.0,420.0,65.0,420.0,2.0,50.0,5.0,51.0,6.0,84.0,13.0,84.0,4032.0,420.0
25,20.0,420.0,20.0,55.0,1.0,48.0,1.0,4.0,4.0,84.0,4.0,11.0,4032.0,420.0
26,30.0,420.0,20.0,30.0,2.0,47.0,0.0,2.0,6.0,84.0,4.0,6.0,4032.0,420.0
27,75.0,420.0,20.0,420.0,6.0,49.0,1.0,51.0,15.0,84.0,4.0,84.0,4032.0,420.0
