,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
36,21.0,93.0,21.0,225.0,20.0,137.0,18.0,331.0,76.0,214.0,76.0,556.0,3636.0,225.0,6.0
37,18.0,85.0,109.0,145.0,26.0,137.0,163.0,205.0,69.0,206.0,533.0,356.0,4317.0,145.0,6.0
38,18.0,30.0,66.0,246.0,23.0,41.0,78.0,369.0,69.0,71.0,285.0,611.0,3528.0,246.0,6.0
39,21.0,70.0,118.0,142.0,22.0,100.0,183.0,201.0,76.0,163.0,571.0,346.0,4185.0,142.0,6.0
40,22.0,34.0,22.0,286.0,23.0,40.0,19.0,421.0,78.0,75.0,78.0,708.0,3276.0,286.0,6.0
41,18.0,107.0,114.0,143.0,21.0,163.0,147.0,186.0,69.0,263.0,528.0,350.0,4626.0,143.0,6.0
42,19.0,44.0,96.0,192.0,21.0,62.0,150.0,283.0,71.0,101.0,458.0,471.0,3819.0,192.0,6.0
43,17.0,64.0,89.0,196.0,22.0,90.0,117.0,298.0,66.0,150.0,387.0,486.0,3915.0,196.0,6.0
44,22.0,22.0,142.0,190.0,28.0,23.0,199.0,261.0,78.0,48.0,718.0,468.0,4314.0,190.0,6.0
45,20.0,48.0,132.0,132.0,23.0,63.0,232.0,193.0,74.0,106.0,676.0,319.0,4065.0,132.0,6.0
46,18.0,18.0,54.0,234.0,28.0,24.0,75.0,386.0,69.0,41.0,249.0,581.0,3150.0,234.0,6.0
47,21.0,105.0,57.0,189.0,27.0,147.0,64.0,275.0,76.0,247.0,256.0,466.0,4104.0,189.0,6.0
48,19.0,103.0,43.0,211.0,29.0,145.0,40.0,305.0,71.0,231.0,161.0,522.0,3861.0,211.0,6.0
49,21.0,56.0,128.0,140.0,24.0,82.0,211.0,211.0,76.0,130.0,647.0,343.0,4206.0,140.0,6.0
