,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,58.0,201.0,7.0,200.0,54.0,200.0,47.0,101.0,12.0,111.0,49.0,101.0,150.0,165.0,36.0,165.0,139.0,218.0,3921.0,720.0
1,8.0,307.0,7.0,305.0,7.0,86.0,13.0,105.0,11.0,100.0,11.0,71.0,40.0,172.0,36.0,172.0,39.0,127.0,2560.0,720.0
2,51.0,266.0,46.0,265.0,46.0,46.0,49.0,77.0,30.0,103.0,52.0,50.0,146.0,161.0,139.0,161.0,134.0,114.0,3734.0,720.0
3,8.0,346.0,7.0,345.0,7.0,7.0,10.0,93.0,6.0,98.0,13.0,13.0,40.0,173.0,36.0,173.0,39.0,29.0,2177.0,720.0
4,8.0,565.0,7.0,126.0,7.0,7.0,13.0,105.0,8.0,56.0,15.0,14.0,40.0,173.0,36.0,94.0,39.0,29.0,1940.0,720.0
5,8.0,346.0,7.0,345.0,7.0,7.0,14.0,108.0,12.0,110.0,15.0,10.0,40.0,173.0,36.0,173.0,39.0,29.0,2177.0,720.0
6,8.0,346.0,7.0,345.0,7.0,7.0,9.0,101.0,14.0,117.0,17.0,14.0,40.0,173.0,36.0,173.0,39.0,29.0,2177.0,720.0
7,8.0,98.0,94.0,332.0,94.0,94.0,13.0,65.0,51.0,107.0,62.0,78.0,40.0,94.0,154.0,172.0,147.0,127.0,2878.0,720.0
8,8.0,204.0,54.0,200.0,54.0,200.0,15.0,105.0,49.0,92.0,56.0,105.0,40.0,166.0,144.0,165.0,139.0,218.0,3591.0,720.0
9,8.0,215.0,7.0,212.0,66.0,212.0,11.0,103.0,12.0,106.0,53.0,107.0,40.0,169.0,36.0,169.0,143.0,222.0,3329.0,720.0
10,8.0,565.0,7.0,126.0,7.0,7.0,12.0,101.0,10.0,55.0,18.0,16.0,40.0,173.0,36.0,94.0,39.0,29.0,1940.0,720.0
11,8.0,288.0,7.0,285.0,66.0,66.0,6.0,109.0,11.0,104.0,53.0,64.0,40.0,169.0,36.0,169.0,143.0,123.0,2933.0,720.0
12,8.0,307.0,7.0,305.0,7.0,86.0,10.0,95.0,10.0,97.0,11.0,62.0,40.0,172.0,36.0,172.0,39.0,127.0,2560.0,720.0
13,8.0,7.0,7.0,346.0,7.0,345.0,9.0,9.0,12.0,113.0,14.0,101.0,40.0,15.0,36.0,173.0,39.0,227.0,2021.0,720.0
14,8.0,288.0,66.0,285.0,7.0,66.0,11.0,106.0,53.0,101.0,18.0,70.0,40.0,169.0,149.0,169.0,39.0,123.0,2856.0,720.0
15,8.0,307.0,7.0,305.0,86.0,7.0,9.0,101.0,11.0,107.0,56.0,16.0,40.0,172.0,36.0,172.0,147.0,29.0,2600.0,720.0
16,8.0,7.0,7.0,465.0,226.0,7.0,5.0,9.0,6.0,96.0,63.0,16.0,40.0,15.0,36.0,173.0,148.0,29.0,1665.0,720.0
17,8.0,346.0,7.0,345.0,7.0,7.0,11.0,103.0,3.0,110.0,14.0,16.0,40.0,173.0,36.0,173.0,39.0,29.0,2177.0,720.0
18,8.0,307.0,7.0,305.0,7.0,86.0,16.0,96.0,18.0,87.0,18.0,65.0,40.0,172.0,36.0,172.0,39.0,127.0,2560.0,720.0
19,8.0,234.0,7.0,232.0,7.0,232.0,8.0,92.0,13.0,100.0,18.0,112.0,40.0,172.0,36.0,172.0,39.0,226.0,2956.0,720.0
20,8.0,180.0,7.0,175.0,175.0,175.0,15.0,96.0,14.0,100.0,108.0,105.0,40.0,169.0,36.0,169.0,252.0,222.0,3765.0,720.0
21,8.0,307.0,7.0,305.0,7.0,86.0,5.0,91.0,13.0,97.0,13.0,64.0,40.0,172.0,36.0,172.0,39.0,127.0,2560.0,720.0
22,8.0,346.0,7.0,345.0,7.0,7.0,10.0,111.0,10.0,108.0,11.0,18.0,40.0,173.0,36.0,173.0,39.0,29.0,2177.0,720.0
23,8.0,227.0,7.0,464.0,7.0,7.0,14.0,48.0,14.0,103.0,17.0,12.0,40.0,94.0,36.0,173.0,39.0,29.0,1703.0,720.0
24,8.0,215.0,7.0,212.0,66.0,212.0,13.0,99.0,7.0,94.0,54.0,103.0,40.0,169.0,36.0,169.0,143.0,222.0,3329.0,720.0
25,8.0,273.0,7.0,272.0,7.0,153.0,12.0,107.0,9.0,96.0,19.0,71.0,40.0,173.0,36.0,173.0,39.0,128.0,2573.0,720.0
26,8.0,234.0,7.0,232.0,7.0,232.0,11.0,103.0,12.0,98.0,13.0,103.0,40.0,172.0,36.0,172.0,39.0,226.0,2956.0,720.0
27,8.0,307.0,7.0,7.0,86.0,305.0,11.0,100.0,11.0,9.0,52.0,103.0,40.0,172.0,36.0,15.0,147.0,226.0,2917.0,720.0
28,155.0,391.0,7.0,153.0,7.0,7.0,54.0,105.0,11.0,52.0,19.0,16.0,159.0,173.0,36.0,94.0,39.0,29.0,2654.0,720.0
29,8.0,307.0,7.0,305.0,86.0,7.0,19.0,113.0,11.0,105.0,65.0,14.0,40.0,172.0,36.0,172.0,147.0,29.0,2600.0,720.0
30,8.0,7.0,87.0,306.0,7.0,305.0,12.0,8.0,42.0,102.0,20.0,120.0,40.0,15.0,153.0,172.0,39.0,226.0,2365.0,720.0
31,8.0,346.0,7.0,345.0,7.0,7.0,15.0,102.0,13.0,103.0,11.0,8.0,40.0,173.0,36.0,173.0,39.0,29.0,2177.0,720.0
32,8.0,288.0,7.0,285.0,66.0,66.0,15.0,97.0,10.0,95.0,44.0,64.0,40.0,169.0,36.0,169.0,143.0,123.0,2933.0,720.0
33,8.0,288.0,7.0,285.0,66.0,66.0,12.0,98.0,9.0,104.0,60.0,58.0,40.0,169.0,36.0,169.0,143.0,123.0,2933.0,720.0
34,8.0,288.0,7.0,285.0,66.0,66.0,10.0,103.0,9.0,104.0,51.0,70.0,40.0,169.0,36.0,169.0,143.0,123.0,2933.0,720.0
35,8.0,7.0,7.0,465.0,7.0,226.0,8.0,7.0,9.0,115.0,17.0,68.0,40.0,15.0,36.0,173.0,39.0,128.0,1625.0,720.0
36,8.0,346.0,7.0,345.0,7.0,7.0,10.0,112.0,14.0,98.0,10.0,11.0,40.0,173.0,36.0,173.0,39.0,29.0,2177.0,720.0
37,8.0,307.0,7.0,305.0,86.0,7.0,15.0,112.0,6.0,113.0,62.0,21.0,40.0,172.0,36.0,172.0,147.0,29.0,2600.0,720.0
38,8.0,126.0,7.0,565.0,7.0,7.0,13.0,60.0,8.0,92.0,19.0,15.0,40.0,94.0,36.0,173.0,39.0,29.0,1703.0,720.0
39,8.0,307.0,7.0,305.0,7.0,86.0,8.0,106.0,6.0,104.0,19.0,58.0,40.0,172.0,36.0,172.0,39.0,127.0,2560.0,720.0
40,8.0,288.0,7.0,285.0,66.0,66.0,14.0,101.0,9.0,100.0,65.0,58.0,40.0,169.0,36.0,169.0,143.0,123.0,2933.0,720.0
41,8.0,307.0,7.0,305.0,7.0,86.0,13.0,94.0,13.0,104.0,17.0,60.0,40.0,172.0,36.0,172.0,39.0,127.0,2560.0,720.0
42,8.0,346.0,7.0,345.0,7.0,7.0,12.0,102.0,8.0,109.0,16.0,10.0,40.0,173.0,36.0,173.0,39.0,29.0,2177.0,720.0
43,8.0,273.0,7.0,272.0,7.0,153.0,12.0,105.0,11.0,104.0,16.0,57.0,40.0,173.0,36.0,173.0,39.0,128.0,2573.0,720.0
44,8.0,87.0,7.0,525.0,7.0,86.0,9.0,50.0,10.0,92.0,17.0,70.0,40.0,93.0,36.0,172.0,39.0,127.0,2086.0,720.0
45,8.0,238.0,7.0,235.0,116.0,116.0,14.0,105.0,14.0,95.0,66.0,63.0,40.0,173.0,36.0,173.0,148.0,128.0,3009.0,720.0
46,8.0,684.0,7.0,7.0,7.0,7.0,11.0,106.0,10.0,8.0,16.0,19.0,40.0,173.0,36.0,15.0,39.0,29.0,1703.0,720.0
47,127.0,7.0,7.0,273.0,153.0,153.0,49.0,9.0,8.0,97.0,51.0,58.0,159.0,15.0,36.0,173.0,148.0,128.0,2775.0,720.0
48,8.0,346.0,7.0,345.0,7.0,7.0,15.0,106.0,14.0,95.0,11.0,11.0,40.0,173.0,36.0,173.0,39.0,29.0,2177.0,720.0
49,8.0,234.0,7.0,232.0,7.0,232.0,10.0,104.0,11.0,112.0,18.0,106.0,40.0,172.0,36.0,172.0,39.0,226.0,2956.0,720.0
