,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,30.0,520.0,20.0,520.0,2.0,64.0,1.0,57.0,6.0,104.0,4.0,104.0,4992.0,520.0
1,20.0,20.0,20.0,90.0,0.0,0.0,0.0,7.0,4.0,4.0,4.0,18.0,4992.0,90.0
2,20.0,520.0,20.0,30.0,1.0,58.0,0.0,2.0,4.0,104.0,4.0,6.0,4992.0,520.0
3,20.0,520.0,90.0,30.0,0.0,58.0,7.0,2.0,4.0,104.0,18.0,6.0,4992.0,520.0
4,20.0,30.0,20.0,20.0,1.0,2.0,0.0,1.0,4.0,6.0,4.0,4.0,4992.0,30.0
5,45.0,30.0,20.0,520.0,3.0,2.0,1.0,64.0,9.0,6.0,4.0,104.0,4992.0,520.0
6,20.0,520.0,20.0,20.0,1.0,61.0,1.0,0.0,4.0,104.0,4.0,4.0,4992.0,520.0
7,20.0,520.0,20.0,520.0,0.0,59.0,1.0,62.0,4.0,104.0,4.0,104.0,4992.0,520.0
8,20.0,20.0,100.0,520.0,0.0,1.0,8.0,63.0,4.0,4.0,20.0,104.0,4992.0,520.0
9,20.0,520.0,55.0,520.0,1.0,68.0,4.0,60.0,4.0,104.0,11.0,104.0,4992.0,520.0
10,30.0,520.0,20.0,45.0,2.0,60.0,1.0,3.0,6.0,104.0,4.0,9.0,4992.0,520.0
11,30.0,520.0,20.0,520.0,2.0,59.0,1.0,65.0,6.0,104.0,4.0,104.0,4992.0,520.0
12,20.0,20.0,30.0,520.0,1.0,1.0,2.0,62.0,4.0,4.0,6.0,104.0,4992.0,520.0
13,20.0,520.0,20.0,520.0,0.0,65.0,0.0,59.0,4.0,104.0,4.0,104.0,4992.0,520.0
14,20.0,520.0,20.0,520.0,1.0,68.0,1.0,64.0,4.0,104.0,4.0,104.0,4992.0,520.0
15,20.0,520.0,20.0,20.0,1.0,62.0,1.0,1.0,4.0,104.0,4.0,4.0,4992.0,520.0
16,20.0,20.0,20.0,20.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4992.0,20.0
17,20.0,30.0,120.0,520.0,1.0,2.0,10.0,67.0,4.0,6.0,24.0,104.0,4992.0,520.0
18,20.0,30.0,20.0,520.0,0.0,2.0,1.0,56.0,4.0,6.0,4.0,104.0,4992.0,520.0
19,20.0,520.0,20.0,520.0,1.0,59.0,1.0,59.0,4.0,104.0,4.0,104.0,4992.0,520.0
20,75.0,520.0,20.0,520.0,6.0,70.0,1.0,55.0,15.0,104.0,4.0,104.0,4992.0,520.0
21,20.0,520.0,20.0,520.0,0.0,65.0,1.0,63.0,4.0,104.0,4.0,104.0,4992.0,520.0
22,20.0,520.0,20.0,520.0,0.0,57.0,0.0,60.0,4.0,104.0,4.0,104.0,4992.0,520.0
23,20.0,20.0,20.0,520.0,0.0,1.0,1.0,66.0,4.0,4.0,4.0,104.0,4992.0,520.0
24,45.0,65.0,20.0,520.0,3.0,5.0,1.0,63.0,9.0,13.0,4.0,104.0,4992.0,520.0
25,20.0,520.0,20.0,520.0,1.0,64.0,1.0,63.0,4.0,104.0,4.0,104.0,4992.0,520.0
26,55.0,520.0,20.0,520.0,4.0,65.0,0.0,65.0,11.0,104.0,4.0,104.0,4992.0,520.0
27,20.0,520.0,30.0,20.0,1.0,73.0,2.0,1.0,4.0,104.0,6.0,4.0,4992.0,520.0
28,20.0,520.0,20.0,520.0,1.0,68.0,1.0,65.0,4.0,104.0,4.0,104.0,4992.0,520.0
29,20.0,520.0,20.0,520.0,1.0,65.0,1.0,66.0,4.0,104.0,4.0,104.0,4992.0,520.0
30,20.0,20.0,110.0,520.0,1.0,0.0,9.0,65.0,4.0,4.0,22.0,104.0,4992.0,520.0
31,20.0,20.0,45.0,45.0,1.0,1.0,3.0,3.0,4.0,4.0,9.0,9.0,4992.0,45.0
32,30.0,520.0,20.0,520.0,2.0,75.0,1.0,63.0,6.0,104.0,4.0,104.0,4992.0,520.0
33,20.0,30.0,20.0,520.0,0.0,2.0,1.0,63.0,4.0,6.0,4.0,104.0,4992.0,520.0
34,20.0,520.0,65.0,520.0,0.0,59.0,5.0,66.0,4.0,104.0,13.0,104.0,4992.0,520.0
35,20.0,20.0,64.0,20.0,0.0,0.0,6.0,1.0,4.0,4.0,15.0,4.0,4992.0,64.0
36,20.0,520.0,20.0,20.0,1.0,69.0,0.0,0.0,4.0,104.0,4.0,4.0,4992.0,520.0
37,45.0,520.0,75.0,20.0,3.0,62.0,6.0,1.0,9.0,104.0,15.0,4.0,4992.0,520.0
38,20.0,520.0,20.0,520.0,0.0,59.0,0.0,69.0,4.0,104.0,4.0,104.0,4992.0,520.0
39,153.0,20.0,73.0,65.0,15.0,1.0,6.0,5.0,35.0,4.0,15.0,13.0,4992.0,153.0
40,20.0,520.0,20.0,520.0,1.0,72.0,1.0,70.0,4.0,104.0,4.0,104.0,4992.0,520.0
41,20.0,100.0,20.0,20.0,1.0,8.0,1.0,1.0,4.0,20.0,4.0,4.0,4992.0,100.0
42,20.0,520.0,30.0,520.0,1.0,60.0,2.0,61.0,4.0,104.0,6.0,104.0,4992.0,520.0
43,20.0,520.0,20.0,520.0,0.0,64.0,0.0,66.0,4.0,104.0,4.0,104.0,4992.0,520.0
44,55.0,520.0,20.0,520.0,4.0,60.0,1.0,70.0,11.0,104.0,4.0,104.0,4992.0,520.0
45,20.0,520.0,75.0,30.0,0.0,64.0,6.0,2.0,4.0,104.0,15.0,6.0,4992.0,520.0
46,20.0,20.0,20.0,20.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4992.0,20.0
47,20.0,100.0,20.0,520.0,1.0,8.0,1.0,58.0,4.0,20.0,4.0,104.0,4992.0,520.0
48,20.0,520.0,20.0,45.0,0.0,71.0,1.0,3.0,4.0,104.0,4.0,9.0,4992.0,520.0
49,20.0,520.0,20.0,20.0,1.0,65.0,0.0,1.0,4.0,104.0,4.0,4.0,4992.0,520.0
