,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,23.0,47.0,47.0,47.0,47.0,47.0,38.0,66.0,75.0,79.0,136.0,113.0,120.0,114.0,264.0,114.0,325.0,189.0,4594.0,47.0,0.0
1,16.0,49.0,52.0,52.0,52.0,52.0,21.0,63.0,96.0,70.0,159.0,103.0,73.0,120.0,289.0,121.0,354.0,208.0,4639.0,52.0,0.0
2,23.0,49.0,49.0,49.0,49.0,49.0,35.0,68.0,103.0,78.0,140.0,92.0,116.0,112.0,278.0,117.0,345.0,200.0,4745.0,49.0,0.0
3,12.0,57.0,57.0,57.0,57.0,57.0,15.0,73.0,92.0,87.0,160.0,106.0,51.0,138.0,321.0,138.0,397.0,230.0,5019.0,57.0,0.0
4,24.0,54.0,54.0,54.0,48.0,54.0,37.0,80.0,102.0,70.0,130.0,108.0,123.0,129.0,303.0,129.0,328.0,217.0,4988.0,54.0,0.0
5,25.0,49.0,49.0,49.0,49.0,49.0,42.0,68.0,87.0,74.0,133.0,104.0,127.0,120.0,271.0,120.0,331.0,195.0,4759.0,49.0,0.0
6,11.0,53.0,53.0,53.0,53.0,53.0,16.0,73.0,78.0,78.0,158.0,119.0,48.0,126.0,300.0,126.0,371.0,214.0,4662.0,53.0,0.0
7,11.0,56.0,56.0,56.0,56.0,56.0,12.0,77.0,97.0,82.0,155.0,117.0,48.0,135.0,318.0,132.0,394.0,227.0,4932.0,56.0,0.0
8,36.0,48.0,48.0,48.0,48.0,48.0,65.0,75.0,83.0,70.0,127.0,86.0,195.0,117.0,267.0,117.0,328.0,192.0,5104.0,48.0,0.0
9,12.0,54.0,54.0,54.0,54.0,54.0,15.0,74.0,99.0,77.0,143.0,119.0,51.0,129.0,303.0,129.0,374.0,217.0,4740.0,54.0,0.0
10,26.0,50.0,50.0,50.0,50.0,50.0,45.0,69.0,91.0,69.0,129.0,104.0,138.0,115.0,282.0,115.0,348.0,202.0,4924.0,50.0,0.0
11,23.0,41.0,53.0,53.0,53.0,53.0,36.0,53.0,101.0,71.0,160.0,105.0,120.0,96.0,300.0,126.0,371.0,214.0,4914.0,53.0,0.0
12,35.0,50.0,50.0,50.0,50.0,50.0,68.0,64.0,85.0,66.0,137.0,104.0,192.0,115.0,282.0,115.0,348.0,203.0,5252.0,50.0,0.0
13,38.0,51.0,51.0,51.0,51.0,51.0,64.0,81.0,95.0,70.0,123.0,106.0,195.0,123.0,285.0,118.0,351.0,205.0,5344.0,51.0,0.0
14,12.0,57.0,57.0,57.0,57.0,57.0,15.0,73.0,86.0,79.0,158.0,115.0,51.0,138.0,321.0,138.0,397.0,230.0,5019.0,57.0,0.0
15,13.0,55.0,55.0,55.0,55.0,55.0,14.0,78.0,100.0,79.0,168.0,102.0,55.0,132.0,307.0,132.0,377.0,220.0,4827.0,55.0,0.0
16,24.0,54.0,54.0,54.0,54.0,54.0,33.0,78.0,85.0,79.0,136.0,110.0,123.0,129.0,303.0,129.0,374.0,217.0,5172.0,54.0,0.0
17,12.0,57.0,57.0,57.0,57.0,57.0,13.0,90.0,94.0,88.0,150.0,108.0,51.0,138.0,321.0,138.0,397.0,230.0,5019.0,57.0,0.0
18,35.0,47.0,47.0,47.0,47.0,47.0,57.0,72.0,79.0,76.0,132.0,89.0,192.0,114.0,264.0,114.0,325.0,189.0,5026.0,47.0,0.0
19,11.0,50.0,50.0,50.0,50.0,50.0,11.0,73.0,90.0,80.0,162.0,97.0,48.0,115.0,282.0,120.0,348.0,202.0,4396.0,50.0,0.0
20,13.0,55.0,55.0,55.0,55.0,55.0,13.0,87.0,89.0,84.0,152.0,105.0,55.0,132.0,307.0,132.0,377.0,220.0,4827.0,55.0,0.0
21,11.0,53.0,53.0,53.0,53.0,53.0,11.0,77.0,91.0,73.0,150.0,110.0,48.0,126.0,300.0,121.0,371.0,214.0,4650.0,53.0,0.0
22,25.0,54.0,54.0,54.0,54.0,54.0,31.0,70.0,80.0,75.0,165.0,112.0,123.0,124.0,303.0,129.0,374.0,217.0,5154.0,54.0,0.0
23,36.0,48.0,48.0,48.0,48.0,48.0,69.0,77.0,83.0,62.0,139.0,89.0,195.0,117.0,267.0,117.0,328.0,192.0,5104.0,48.0,0.0
24,25.0,51.0,51.0,51.0,51.0,51.0,36.0,73.0,96.0,66.0,141.0,107.0,123.0,123.0,285.0,118.0,351.0,205.0,4912.0,51.0,0.0
25,25.0,52.0,52.0,52.0,52.0,52.0,34.0,73.0,86.0,78.0,154.0,97.0,127.0,121.0,289.0,121.0,354.0,208.0,4981.0,52.0,0.0
26,24.0,51.0,51.0,51.0,51.0,51.0,31.0,72.0,89.0,71.0,140.0,108.0,123.0,118.0,285.0,118.0,351.0,205.0,4894.0,51.0,0.0
27,25.0,49.0,49.0,49.0,49.0,49.0,44.0,81.0,95.0,79.0,138.0,108.0,127.0,120.0,271.0,120.0,331.0,195.0,4759.0,49.0,0.0
28,12.0,54.0,54.0,54.0,54.0,54.0,15.0,77.0,102.0,77.0,141.0,115.0,51.0,129.0,303.0,129.0,374.0,217.0,4740.0,54.0,0.0
29,35.0,53.0,53.0,53.0,53.0,53.0,58.0,73.0,85.0,78.0,151.0,91.0,192.0,126.0,300.0,126.0,371.0,214.0,5526.0,53.0,0.0
30,24.0,54.0,54.0,54.0,54.0,54.0,39.0,79.0,90.0,74.0,129.0,113.0,123.0,129.0,303.0,129.0,374.0,217.0,5172.0,54.0,0.0
31,36.0,36.0,51.0,51.0,51.0,51.0,62.0,48.0,99.0,70.0,140.0,105.0,195.0,87.0,285.0,118.0,351.0,205.0,5128.0,51.0,0.0
32,23.0,51.0,51.0,51.0,51.0,51.0,36.0,74.0,83.0,65.0,150.0,107.0,120.0,119.0,282.0,119.0,348.0,207.0,4857.0,51.0,0.0
33,29.0,53.0,53.0,53.0,53.0,53.0,50.0,74.0,77.0,70.0,147.0,120.0,156.0,126.0,300.0,126.0,371.0,214.0,5310.0,53.0,0.0
34,13.0,61.0,61.0,61.0,61.0,61.0,14.0,87.0,93.0,79.0,167.0,100.0,55.0,150.0,343.0,150.0,423.0,245.0,5381.0,61.0,0.0
35,24.0,51.0,51.0,51.0,51.0,51.0,38.0,69.0,92.0,73.0,143.0,99.0,123.0,118.0,285.0,118.0,351.0,205.0,4894.0,51.0,0.0
36,11.0,53.0,53.0,53.0,53.0,53.0,12.0,80.0,97.0,93.0,158.0,99.0,48.0,126.0,300.0,126.0,371.0,214.0,4662.0,53.0,0.0
37,23.0,53.0,53.0,53.0,53.0,53.0,37.0,84.0,87.0,66.0,137.0,107.0,120.0,126.0,300.0,126.0,371.0,214.0,5094.0,53.0,0.0
38,12.0,57.0,57.0,57.0,57.0,57.0,12.0,86.0,95.0,81.0,156.0,121.0,51.0,138.0,321.0,138.0,397.0,230.0,5019.0,57.0,0.0
39,25.0,51.0,51.0,51.0,51.0,51.0,33.0,74.0,97.0,73.0,162.0,90.0,123.0,118.0,285.0,123.0,351.0,205.0,4906.0,51.0,0.0
40,13.0,55.0,55.0,55.0,55.0,55.0,10.0,87.0,96.0,85.0,150.0,112.0,55.0,132.0,307.0,132.0,377.0,220.0,4827.0,55.0,0.0
41,24.0,54.0,54.0,54.0,54.0,54.0,41.0,78.0,93.0,75.0,140.0,114.0,123.0,129.0,303.0,129.0,374.0,217.0,5172.0,54.0,0.0
42,23.0,50.0,50.0,50.0,50.0,50.0,35.0,73.0,94.0,70.0,152.0,101.0,120.0,115.0,282.0,115.0,348.0,202.0,4816.0,50.0,0.0
43,18.0,48.0,54.0,54.0,54.0,54.0,29.0,66.0,97.0,90.0,152.0,108.0,87.0,117.0,303.0,129.0,374.0,217.0,4884.0,54.0,0.0
