,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,55.0,105.0,20.0,20.0,4.0,16.0,0.0,1.0,11.0,21.0,4.0,4.0,1008.0,105.0
1,20.0,105.0,20.0,105.0,1.0,14.0,1.0,14.0,4.0,21.0,4.0,21.0,1008.0,105.0
2,20.0,105.0,65.0,20.0,1.0,14.0,5.0,0.0,4.0,21.0,13.0,4.0,1008.0,105.0
3,30.0,105.0,20.0,30.0,2.0,13.0,1.0,2.0,6.0,21.0,4.0,6.0,1008.0,105.0
4,20.0,105.0,20.0,105.0,1.0,12.0,0.0,15.0,4.0,21.0,4.0,21.0,1008.0,105.0
5,20.0,105.0,20.0,30.0,1.0,10.0,1.0,2.0,4.0,21.0,4.0,6.0,1008.0,105.0
6,30.0,105.0,30.0,105.0,2.0,12.0,2.0,14.0,6.0,21.0,6.0,21.0,1008.0,105.0
7,20.0,105.0,20.0,20.0,0.0,15.0,1.0,1.0,4.0,21.0,4.0,4.0,1008.0,105.0
8,30.0,105.0,45.0,30.0,2.0,11.0,3.0,2.0,6.0,21.0,9.0,6.0,1008.0,105.0
9,20.0,20.0,20.0,105.0,1.0,1.0,0.0,14.0,4.0,4.0,4.0,21.0,1008.0,105.0
10,20.0,105.0,20.0,30.0,0.0,10.0,0.0,2.0,4.0,21.0,4.0,6.0,1008.0,105.0
11,20.0,105.0,20.0,20.0,0.0,12.0,1.0,1.0,4.0,21.0,4.0,4.0,1008.0,105.0
12,75.0,105.0,20.0,105.0,6.0,12.0,1.0,13.0,15.0,21.0,4.0,21.0,1008.0,105.0
13,20.0,105.0,20.0,105.0,0.0,14.0,0.0,11.0,4.0,21.0,4.0,21.0,1008.0,105.0
14,75.0,20.0,45.0,105.0,6.0,1.0,3.0,10.0,15.0,4.0,9.0,21.0,1008.0,105.0
15,20.0,105.0,30.0,45.0,0.0,11.0,2.0,3.0,4.0,21.0,6.0,9.0,1008.0,105.0
16,20.0,105.0,45.0,105.0,0.0,12.0,3.0,15.0,4.0,21.0,9.0,21.0,1008.0,105.0
