,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
30,20.0,116.0,116.0,116.0,22.0,171.0,157.0,164.0,74.0,284.0,580.0,284.0,4740.0,116.0,2.0
31,19.0,110.0,110.0,110.0,21.0,157.0,180.0,157.0,71.0,267.0,587.0,267.0,4590.0,110.0,2.0
32,25.0,109.0,109.0,109.0,34.0,154.0,171.0,151.0,99.0,261.0,550.0,261.0,4593.0,109.0,2.0
33,20.0,104.0,104.0,104.0,27.0,150.0,170.0,167.0,74.0,254.0,516.0,254.0,4278.0,104.0,2.0
34,23.0,111.0,111.0,111.0,28.0,149.0,173.0,160.0,80.0,264.0,554.0,264.0,4518.0,111.0,2.0
35,19.0,104.0,104.0,104.0,27.0,152.0,170.0,153.0,71.0,252.0,555.0,252.0,4359.0,104.0,2.0
36,32.0,128.0,89.0,128.0,40.0,186.0,110.0,180.0,110.0,314.0,439.0,311.0,4794.0,128.0,2.0
37,21.0,109.0,109.0,109.0,30.0,157.0,164.0,156.0,76.0,261.0,550.0,261.0,4455.0,109.0,2.0
38,22.0,118.0,118.0,106.0,30.0,169.0,186.0,152.0,78.0,288.0,590.0,258.0,4740.0,118.0,2.0
39,20.0,108.0,108.0,108.0,23.0,168.0,155.0,167.0,74.0,259.0,548.0,259.0,4419.0,108.0,2.0
40,18.0,103.0,103.0,103.0,26.0,154.0,167.0,165.0,69.0,251.0,553.0,251.0,4332.0,103.0,2.0
41,21.0,109.0,109.0,109.0,25.0,162.0,165.0,156.0,76.0,261.0,550.0,261.0,4455.0,109.0,2.0
42,21.0,117.0,117.0,117.0,22.0,186.0,158.0,161.0,76.0,286.0,582.0,286.0,4776.0,117.0,2.0
43,21.0,105.0,105.0,105.0,23.0,163.0,177.0,153.0,76.0,256.0,524.0,256.0,4332.0,105.0,2.0
44,22.0,118.0,118.0,118.0,15.0,170.0,181.0,169.0,78.0,288.0,590.0,288.0,4830.0,118.0,2.0
45,19.0,103.0,103.0,103.0,28.0,167.0,160.0,155.0,71.0,252.0,550.0,252.0,4344.0,103.0,2.0
46,21.0,115.0,115.0,115.0,26.0,161.0,187.0,165.0,76.0,280.0,582.0,280.0,4722.0,115.0,2.0
47,18.0,114.0,114.0,114.0,27.0,176.0,174.0,157.0,69.0,281.0,612.0,281.0,4779.0,114.0,2.0
48,20.0,104.0,104.0,104.0,26.0,162.0,164.0,160.0,74.0,254.0,516.0,254.0,4278.0,104.0,2.0
49,18.0,103.0,103.0,103.0,25.0,142.0,186.0,152.0,69.0,251.0,553.0,251.0,4332.0,103.0,2.0
