,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,11.0,11.0,11.0,500.0,11.0,11.0,21.0,16.0,14.0,14.0,21.0,19.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
1,11.0,11.0,11.0,500.0,11.0,11.0,14.0,14.0,14.0,12.0,22.0,20.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
2,11.0,11.0,11.0,500.0,11.0,11.0,20.0,14.0,14.0,14.0,14.0,17.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
3,11.0,11.0,11.0,500.0,11.0,11.0,13.0,15.0,14.0,15.0,27.0,24.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
4,11.0,11.0,11.0,500.0,11.0,11.0,15.0,18.0,10.0,15.0,26.0,23.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
5,11.0,11.0,11.0,500.0,11.0,11.0,11.0,16.0,15.0,14.0,16.0,15.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
6,11.0,11.0,11.0,500.0,11.0,11.0,16.0,13.0,10.0,12.0,17.0,22.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
7,11.0,11.0,11.0,500.0,11.0,11.0,23.0,17.0,13.0,17.0,23.0,21.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
8,11.0,11.0,11.0,500.0,11.0,11.0,14.0,10.0,16.0,14.0,24.0,20.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
9,11.0,11.0,11.0,500.0,11.0,11.0,15.0,16.0,12.0,15.0,21.0,17.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
10,11.0,11.0,11.0,500.0,11.0,11.0,14.0,13.0,13.0,10.0,23.0,15.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
11,11.0,11.0,11.0,500.0,11.0,11.0,14.0,18.0,16.0,15.0,20.0,20.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
12,11.0,11.0,11.0,500.0,11.0,11.0,17.0,16.0,13.0,16.0,17.0,21.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
13,11.0,11.0,11.0,500.0,11.0,11.0,19.0,16.0,13.0,14.0,21.0,17.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
14,11.0,11.0,11.0,500.0,11.0,11.0,11.0,12.0,18.0,13.0,19.0,24.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
15,11.0,11.0,11.0,500.0,11.0,11.0,12.0,12.0,15.0,14.0,20.0,20.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
16,11.0,11.0,11.0,500.0,11.0,11.0,16.0,16.0,19.0,17.0,24.0,20.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
17,11.0,11.0,11.0,500.0,11.0,11.0,13.0,14.0,17.0,12.0,18.0,21.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
18,11.0,11.0,11.0,500.0,11.0,11.0,16.0,17.0,13.0,18.0,22.0,20.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,500.0,4.0
