,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,25.0,31.0,115.0,499.0,20.0,29.0,129.0,722.0,84.0,64.0,468.0,1242.0,6018.0,499.0,5.0
1,25.0,31.0,115.0,499.0,18.0,39.0,136.0,758.0,84.0,64.0,468.0,1242.0,6018.0,499.0,5.0
2,25.0,25.0,121.0,500.0,22.0,29.0,147.0,749.0,84.0,52.0,472.0,1246.0,5970.0,500.0,5.0
3,25.0,115.0,25.0,499.0,23.0,161.0,17.0,719.0,84.0,253.0,84.0,1242.0,6000.0,499.0,5.0
4,25.0,25.0,121.0,500.0,21.0,31.0,162.0,760.0,84.0,52.0,472.0,1246.0,5970.0,500.0,5.0
5,25.0,49.0,113.0,497.0,33.0,64.0,115.0,751.0,84.0,106.0,387.0,1237.0,6012.0,497.0,5.0
6,25.0,32.0,128.0,500.0,24.0,33.0,125.0,738.0,84.0,67.0,464.0,1246.0,6036.0,500.0,5.0
7,25.0,73.0,77.0,497.0,22.0,101.0,90.0,734.0,84.0,160.0,279.0,1237.0,6012.0,497.0,5.0
8,25.0,25.0,121.0,500.0,21.0,27.0,134.0,752.0,84.0,52.0,464.0,1246.0,5946.0,500.0,5.0
9,25.0,97.0,49.0,499.0,21.0,145.0,44.0,724.0,84.0,217.0,156.0,1242.0,6000.0,499.0,5.0
10,25.0,37.0,103.0,500.0,22.0,37.0,123.0,752.0,84.0,79.0,424.0,1236.0,5958.0,500.0,5.0
11,25.0,25.0,121.0,500.0,30.0,31.0,154.0,757.0,84.0,52.0,472.0,1246.0,5970.0,500.0,5.0
12,25.0,109.0,37.0,494.0,24.0,159.0,34.0,749.0,84.0,241.0,120.0,1234.0,6012.0,494.0,5.0
13,25.0,25.0,128.0,500.0,26.0,30.0,156.0,721.0,84.0,52.0,471.0,1246.0,5967.0,500.0,5.0
14,25.0,61.0,97.0,498.0,32.0,83.0,95.0,713.0,84.0,133.0,328.0,1238.0,6003.0,498.0,5.0
15,25.0,115.0,25.0,499.0,25.0,162.0,18.0,727.0,84.0,256.0,84.0,1242.0,6018.0,499.0,5.0
16,25.0,37.0,97.0,493.0,30.0,43.0,136.0,721.0,84.0,79.0,455.0,1222.0,6009.0,493.0,5.0
17,25.0,115.0,25.0,499.0,26.0,148.0,15.0,749.0,84.0,253.0,84.0,1242.0,6000.0,499.0,5.0
18,25.0,104.0,37.0,500.0,30.0,139.0,25.0,736.0,84.0,232.0,120.0,1246.0,5994.0,500.0,5.0
19,25.0,104.0,37.0,500.0,28.0,132.0,28.0,746.0,84.0,232.0,120.0,1246.0,5994.0,500.0,5.0
20,25.0,37.0,92.0,500.0,31.0,49.0,132.0,761.0,84.0,79.0,420.0,1246.0,5976.0,500.0,5.0
21,25.0,25.0,136.0,496.0,22.0,32.0,172.0,741.0,84.0,52.0,498.0,1237.0,6021.0,496.0,5.0
22,25.0,61.0,85.0,499.0,27.0,79.0,93.0,730.0,84.0,127.0,336.0,1242.0,6000.0,499.0,5.0
23,25.0,109.0,37.0,487.0,25.0,158.0,38.0,742.0,84.0,241.0,148.0,1204.0,6006.0,487.0,5.0
24,25.0,61.0,97.0,494.0,20.0,78.0,89.0,750.0,84.0,136.0,328.0,1234.0,6006.0,494.0,5.0
25,25.0,109.0,29.0,497.0,26.0,154.0,28.0,750.0,84.0,244.0,107.0,1237.0,6000.0,497.0,5.0
26,25.0,25.0,121.0,500.0,23.0,29.0,152.0,752.0,84.0,52.0,480.0,1246.0,5994.0,500.0,5.0
27,25.0,80.0,61.0,500.0,29.0,99.0,64.0,742.0,84.0,169.0,248.0,1246.0,6000.0,500.0,5.0
28,25.0,73.0,68.0,500.0,21.0,97.0,71.0,746.0,84.0,163.0,255.0,1246.0,5985.0,500.0,5.0
29,25.0,97.0,37.0,500.0,28.0,134.0,39.0,717.0,84.0,214.0,148.0,1246.0,5970.0,500.0,5.0
30,25.0,44.0,109.0,500.0,27.0,56.0,111.0,754.0,84.0,94.0,392.0,1246.0,5982.0,500.0,5.0
31,25.0,109.0,25.0,500.0,24.0,152.0,20.0,751.0,84.0,247.0,84.0,1246.0,5976.0,500.0,5.0
32,25.0,37.0,121.0,500.0,34.0,42.0,132.0,734.0,84.0,79.0,428.0,1246.0,6000.0,500.0,5.0
