,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,7.0,7.0,7.0,324.0,7.0,7.0,6.0,9.0,8.0,488.0,16.0,7.0,32.0,12.0,32.0,801.0,35.0,25.0,3003.0,324.0,2.0
1,7.0,7.0,7.0,322.0,7.0,7.0,15.0,9.0,11.0,470.0,18.0,14.0,32.0,12.0,32.0,800.0,35.0,25.0,3000.0,322.0,2.0
2,7.0,7.0,7.0,324.0,7.0,7.0,8.0,6.0,9.0,508.0,17.0,10.0,32.0,12.0,32.0,801.0,35.0,25.0,3003.0,324.0,2.0
3,7.0,7.0,7.0,322.0,7.0,7.0,7.0,7.0,7.0,495.0,10.0,12.0,32.0,12.0,32.0,800.0,35.0,25.0,3000.0,322.0,2.0
4,7.0,7.0,7.0,324.0,7.0,7.0,12.0,5.0,6.0,511.0,17.0,14.0,32.0,12.0,32.0,801.0,35.0,25.0,3003.0,324.0,2.0
5,7.0,7.0,7.0,325.0,7.0,7.0,12.0,5.0,10.0,467.0,15.0,8.0,32.0,12.0,32.0,799.0,35.0,25.0,3000.0,325.0,2.0
6,7.0,7.0,7.0,300.0,7.0,13.0,8.0,7.0,8.0,459.0,9.0,30.0,32.0,12.0,32.0,768.0,35.0,50.0,3004.0,306.0,2.0
7,7.0,7.0,7.0,324.0,7.0,7.0,9.0,9.0,8.0,505.0,16.0,12.0,32.0,12.0,32.0,801.0,35.0,25.0,3003.0,324.0,2.0
8,7.0,7.0,7.0,322.0,7.0,7.0,8.0,7.0,11.0,483.0,6.0,14.0,32.0,12.0,32.0,800.0,35.0,25.0,3000.0,322.0,2.0
9,7.0,7.0,7.0,322.0,7.0,7.0,9.0,7.0,10.0,488.0,16.0,11.0,32.0,12.0,32.0,800.0,35.0,25.0,3000.0,322.0,2.0
10,7.0,7.0,7.0,311.0,7.0,13.0,12.0,7.0,7.0,464.0,12.0,28.0,32.0,12.0,32.0,767.0,35.0,50.0,3001.0,317.0,2.0
11,7.0,7.0,7.0,322.0,7.0,7.0,11.0,9.0,13.0,500.0,13.0,17.0,32.0,12.0,32.0,800.0,35.0,25.0,3000.0,322.0,2.0
