,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,10.0,230.0,8.0,230.0,17.0,116.0,11.0,104.0,48.0,175.0,40.0,175.0,1983.0,478.0
1,10.0,230.0,8.0,230.0,18.0,120.0,15.0,109.0,48.0,175.0,40.0,175.0,1983.0,478.0
2,10.0,230.0,8.0,230.0,13.0,102.0,17.0,104.0,48.0,175.0,40.0,175.0,1983.0,478.0
3,10.0,230.0,8.0,230.0,9.0,112.0,16.0,113.0,48.0,175.0,40.0,175.0,1983.0,478.0
4,10.0,230.0,8.0,230.0,10.0,108.0,15.0,109.0,48.0,175.0,40.0,175.0,1983.0,478.0
5,10.0,230.0,8.0,230.0,20.0,108.0,11.0,107.0,48.0,175.0,40.0,175.0,1983.0,478.0
6,10.0,230.0,8.0,230.0,10.0,99.0,18.0,110.0,48.0,175.0,40.0,175.0,1983.0,478.0
7,10.0,204.0,62.0,202.0,12.0,104.0,36.0,101.0,48.0,171.0,152.0,170.0,2280.0,478.0
8,10.0,452.0,8.0,8.0,16.0,112.0,17.0,5.0,48.0,176.0,40.0,18.0,1518.0,478.0
9,10.0,452.0,8.0,8.0,11.0,101.0,7.0,12.0,48.0,176.0,40.0,18.0,1518.0,478.0
10,10.0,230.0,8.0,230.0,11.0,110.0,12.0,110.0,48.0,175.0,40.0,175.0,1983.0,478.0
11,10.0,230.0,8.0,230.0,16.0,95.0,6.0,100.0,48.0,175.0,40.0,175.0,1983.0,478.0
12,10.0,230.0,8.0,230.0,17.0,99.0,7.0,109.0,48.0,175.0,40.0,175.0,1983.0,478.0
13,10.0,230.0,8.0,230.0,14.0,107.0,11.0,100.0,48.0,175.0,40.0,175.0,1983.0,478.0
14,10.0,230.0,8.0,230.0,13.0,115.0,13.0,111.0,48.0,175.0,40.0,175.0,1983.0,478.0
15,92.0,8.0,8.0,370.0,60.0,11.0,16.0,89.0,166.0,18.0,40.0,175.0,1749.0,478.0
16,10.0,230.0,8.0,230.0,18.0,95.0,14.0,101.0,48.0,175.0,40.0,175.0,1983.0,478.0
17,10.0,312.0,8.0,148.0,14.0,107.0,15.0,67.0,48.0,176.0,40.0,97.0,1755.0,478.0
18,10.0,230.0,8.0,230.0,12.0,106.0,13.0,101.0,48.0,175.0,40.0,175.0,1983.0,478.0
19,66.0,202.0,8.0,202.0,55.0,94.0,16.0,95.0,160.0,170.0,40.0,170.0,2610.0,478.0
20,51.0,189.0,49.0,189.0,44.0,98.0,48.0,102.0,152.0,165.0,144.0,165.0,2829.0,478.0
21,10.0,204.0,62.0,202.0,19.0,100.0,41.0,86.0,48.0,171.0,152.0,170.0,2280.0,478.0
22,10.0,230.0,8.0,230.0,13.0,111.0,13.0,105.0,48.0,175.0,40.0,175.0,1983.0,478.0
23,10.0,230.0,8.0,230.0,19.0,114.0,15.0,105.0,48.0,175.0,40.0,175.0,1983.0,478.0
24,66.0,202.0,8.0,202.0,38.0,112.0,9.0,101.0,160.0,170.0,40.0,170.0,2610.0,478.0
25,10.0,230.0,8.0,230.0,13.0,109.0,19.0,120.0,48.0,175.0,40.0,175.0,1983.0,478.0
26,10.0,230.0,8.0,230.0,11.0,104.0,8.0,103.0,48.0,175.0,40.0,175.0,1983.0,478.0
27,10.0,312.0,8.0,148.0,9.0,110.0,12.0,58.0,48.0,176.0,40.0,97.0,1755.0,478.0
28,10.0,204.0,62.0,202.0,20.0,108.0,43.0,104.0,48.0,171.0,152.0,170.0,2280.0,478.0
29,66.0,342.0,62.0,8.0,54.0,98.0,33.0,13.0,160.0,170.0,152.0,18.0,2490.0,478.0
30,10.0,230.0,8.0,230.0,16.0,102.0,15.0,109.0,48.0,175.0,40.0,175.0,1983.0,478.0
31,10.0,8.0,8.0,452.0,16.0,11.0,6.0,94.0,48.0,18.0,40.0,176.0,1044.0,478.0
32,10.0,452.0,8.0,8.0,16.0,106.0,13.0,14.0,48.0,176.0,40.0,18.0,1518.0,478.0
33,10.0,370.0,8.0,90.0,20.0,114.0,11.0,49.0,48.0,175.0,40.0,96.0,1746.0,478.0
