,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,9.0,321.0,37.0,37.0,37.0,37.0,11.0,99.0,41.0,48.0,42.0,51.0,44.0,152.0,123.0,70.0,120.0,100.0,2635.0,478.0
1,9.0,227.0,5.0,227.0,5.0,5.0,9.0,97.0,9.0,106.0,18.0,10.0,44.0,166.0,27.0,166.0,31.0,21.0,2047.0,478.0
2,9.0,227.0,5.0,227.0,5.0,5.0,16.0,105.0,10.0,98.0,19.0,14.0,44.0,166.0,27.0,166.0,31.0,21.0,2047.0,478.0
3,45.0,131.0,37.0,130.0,5.0,130.0,49.0,100.0,48.0,92.0,16.0,92.0,144.0,149.0,123.0,149.0,31.0,199.0,3494.0,478.0
4,9.0,341.0,5.0,5.0,59.0,59.0,11.0,109.0,7.0,4.0,56.0,56.0,44.0,162.0,27.0,9.0,134.0,114.0,2336.0,478.0
5,9.0,227.0,5.0,227.0,5.0,5.0,9.0,91.0,12.0,108.0,11.0,9.0,44.0,166.0,27.0,166.0,31.0,21.0,2047.0,478.0
6,50.0,186.0,5.0,186.0,5.0,46.0,48.0,95.0,11.0,97.0,11.0,45.0,148.0,156.0,27.0,156.0,31.0,108.0,2929.0,478.0
7,38.0,126.0,32.0,125.0,32.0,125.0,33.0,83.0,38.0,99.0,32.0,100.0,136.0,144.0,116.0,144.0,115.0,194.0,3696.0,478.0
8,9.0,227.0,5.0,227.0,5.0,5.0,17.0,106.0,9.0,97.0,14.0,9.0,44.0,166.0,27.0,166.0,31.0,21.0,2047.0,478.0
9,9.0,5.0,5.0,227.0,87.0,145.0,21.0,3.0,10.0,100.0,53.0,60.0,44.0,9.0,27.0,166.0,139.0,120.0,1933.0,478.0
10,9.0,155.0,5.0,152.0,5.0,152.0,12.0,90.0,5.0,89.0,14.0,103.0,44.0,162.0,27.0,161.0,31.0,213.0,2776.0,478.0
