,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0,103.0,102.0,103.0,0.0,173.0,182.0,161.0,0.0,282.0,612.0,282.0,4374.0,103.0
1,0.0,97.0,96.0,97.0,0.0,164.0,185.0,151.0,0.0,270.0,594.0,270.0,4212.0,97.0
2,0.0,97.0,97.0,97.0,0.0,177.0,180.0,155.0,0.0,270.0,594.0,270.0,4212.0,97.0
3,0.0,97.0,96.0,97.0,0.0,162.0,174.0,170.0,0.0,270.0,594.0,270.0,4212.0,97.0
4,0.0,109.0,107.0,109.0,0.0,170.0,188.0,175.0,0.0,300.0,648.0,300.0,4644.0,109.0
5,0.0,97.0,97.0,97.0,0.0,160.0,194.0,161.0,0.0,270.0,594.0,270.0,4212.0,97.0
6,0.0,100.0,100.0,100.0,0.0,162.0,194.0,148.0,0.0,271.0,612.0,271.0,4290.0,100.0
7,0.0,100.0,97.0,100.0,0.0,181.0,170.0,151.0,0.0,271.0,594.0,271.0,4236.0,100.0
8,0.0,103.0,102.0,103.0,0.0,163.0,181.0,169.0,0.0,282.0,630.0,282.0,4428.0,103.0
9,0.0,106.0,106.0,106.0,0.0,177.0,186.0,168.0,0.0,291.0,648.0,291.0,4563.0,106.0
10,0.0,97.0,97.0,97.0,0.0,164.0,196.0,162.0,0.0,270.0,594.0,270.0,4212.0,97.0
11,0.0,109.0,107.0,109.0,0.0,163.0,197.0,167.0,0.0,300.0,666.0,300.0,4698.0,109.0
12,0.0,97.0,96.0,97.0,0.0,172.0,180.0,168.0,0.0,270.0,594.0,270.0,4212.0,97.0
13,0.0,106.0,106.0,106.0,0.0,175.0,185.0,172.0,0.0,291.0,648.0,291.0,4563.0,106.0
14,0.0,106.0,106.0,106.0,0.0,181.0,184.0,160.0,0.0,291.0,648.0,291.0,4563.0,106.0
15,0.0,97.0,97.0,97.0,0.0,157.0,190.0,153.0,0.0,270.0,594.0,270.0,4212.0,97.0
16,0.0,97.0,96.0,97.0,0.0,169.0,182.0,172.0,0.0,270.0,594.0,270.0,4212.0,97.0
17,0.0,100.0,100.0,100.0,0.0,162.0,186.0,156.0,0.0,271.0,612.0,271.0,4290.0,100.0
18,0.0,97.0,97.0,97.0,0.0,180.0,184.0,153.0,0.0,270.0,594.0,270.0,4212.0,97.0
19,0.0,97.0,96.0,97.0,0.0,177.0,175.0,169.0,0.0,270.0,594.0,270.0,4212.0,97.0
20,0.0,97.0,95.0,97.0,0.0,173.0,168.0,162.0,0.0,270.0,558.0,270.0,4104.0,97.0
21,0.0,97.0,96.0,97.0,0.0,166.0,191.0,158.0,0.0,270.0,594.0,270.0,4212.0,97.0
