,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,30.0,525.0,55.0,525.0,30.0,75.0,2.0,60.0,4.0,59.0,2.0,6.0,6.0,105.0,11.0,105.0,6.0,15.0,6720.0,525.0
1,30.0,140.0,30.0,525.0,30.0,30.0,1.0,12.0,1.0,64.0,1.0,1.0,6.0,28.0,6.0,105.0,6.0,6.0,6720.0,525.0
2,65.0,525.0,30.0,30.0,90.0,30.0,5.0,64.0,1.0,2.0,7.0,2.0,13.0,105.0,6.0,6.0,18.0,6.0,6720.0,525.0
3,185.0,525.0,30.0,525.0,30.0,30.0,16.0,62.0,1.0,69.0,2.0,1.0,37.0,105.0,6.0,105.0,6.0,6.0,6720.0,525.0
4,30.0,525.0,55.0,30.0,30.0,30.0,2.0,67.0,4.0,1.0,2.0,1.0,6.0,105.0,11.0,6.0,6.0,6.0,6720.0,525.0
5,30.0,525.0,30.0,525.0,30.0,30.0,1.0,71.0,1.0,69.0,1.0,2.0,6.0,105.0,6.0,105.0,6.0,6.0,6720.0,525.0
6,30.0,30.0,30.0,525.0,30.0,30.0,1.0,2.0,0.0,63.0,2.0,2.0,6.0,6.0,6.0,105.0,6.0,6.0,6720.0,525.0
7,45.0,525.0,90.0,30.0,140.0,525.0,3.0,56.0,7.0,2.0,12.0,51.0,9.0,105.0,18.0,6.0,28.0,105.0,6720.0,525.0
8,30.0,525.0,30.0,525.0,30.0,525.0,2.0,65.0,1.0,71.0,2.0,56.0,6.0,105.0,6.0,105.0,6.0,105.0,6720.0,525.0
9,30.0,525.0,30.0,525.0,30.0,30.0,2.0,60.0,2.0,62.0,2.0,1.0,6.0,105.0,6.0,105.0,6.0,6.0,6720.0,525.0
10,30.0,155.0,30.0,525.0,30.0,90.0,0.0,13.0,1.0,52.0,1.0,7.0,6.0,31.0,6.0,105.0,6.0,18.0,6720.0,525.0
11,65.0,525.0,30.0,525.0,30.0,525.0,5.0,68.0,2.0,60.0,2.0,56.0,13.0,105.0,6.0,105.0,6.0,105.0,6720.0,525.0
12,55.0,30.0,225.0,525.0,100.0,75.0,4.0,1.0,20.0,61.0,8.0,6.0,11.0,6.0,45.0,105.0,20.0,15.0,6720.0,525.0
13,30.0,30.0,30.0,525.0,65.0,55.0,1.0,2.0,0.0,65.0,5.0,4.0,6.0,6.0,6.0,105.0,13.0,11.0,6720.0,525.0
14,30.0,525.0,30.0,525.0,30.0,525.0,1.0,54.0,2.0,63.0,2.0,52.0,6.0,105.0,6.0,105.0,6.0,105.0,6720.0,525.0
15,30.0,525.0,90.0,525.0,45.0,30.0,1.0,64.0,7.0,67.0,3.0,2.0,6.0,105.0,18.0,105.0,9.0,6.0,6720.0,525.0
