,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,17.0,720.0,720.0,720.0,22.0,28.0,24.0,29.0,66.0,39.0,66.0,39.0,945.0,720.0,2.0
1,19.0,720.0,720.0,720.0,27.0,30.0,21.0,26.0,71.0,42.0,71.0,42.0,1017.0,720.0,2.0
2,19.0,720.0,720.0,720.0,24.0,30.0,18.0,29.0,71.0,42.0,71.0,42.0,1017.0,720.0,2.0
3,21.0,720.0,720.0,720.0,29.0,29.0,20.0,24.0,76.0,46.0,76.0,46.0,1098.0,720.0,2.0
4,18.0,720.0,720.0,720.0,28.0,27.0,21.0,27.0,69.0,41.0,69.0,41.0,990.0,720.0,2.0
5,19.0,720.0,720.0,720.0,28.0,28.0,23.0,32.0,71.0,42.0,71.0,42.0,1017.0,720.0,2.0
6,18.0,720.0,720.0,720.0,28.0,28.0,19.0,29.0,69.0,41.0,69.0,41.0,990.0,720.0,2.0
7,20.0,720.0,720.0,720.0,26.0,29.0,22.0,29.0,74.0,44.0,74.0,44.0,1062.0,720.0,2.0
8,22.0,720.0,720.0,720.0,28.0,33.0,16.0,27.0,78.0,48.0,78.0,48.0,1134.0,720.0,2.0
9,20.0,720.0,720.0,720.0,31.0,31.0,21.0,26.0,74.0,44.0,74.0,44.0,1062.0,720.0,2.0
10,20.0,720.0,720.0,720.0,23.0,28.0,26.0,28.0,74.0,44.0,74.0,44.0,1062.0,720.0,2.0
11,20.0,720.0,720.0,720.0,27.0,24.0,21.0,29.0,74.0,44.0,74.0,44.0,1062.0,720.0,2.0
12,20.0,720.0,720.0,720.0,21.0,26.0,29.0,29.0,74.0,44.0,74.0,44.0,1062.0,720.0,2.0
13,21.0,720.0,720.0,720.0,20.0,30.0,22.0,33.0,76.0,46.0,76.0,46.0,1098.0,720.0,2.0
14,19.0,720.0,720.0,720.0,30.0,27.0,22.0,24.0,71.0,42.0,71.0,42.0,1017.0,720.0,2.0
15,18.0,18.0,720.0,720.0,20.0,24.0,29.0,27.0,69.0,41.0,69.0,41.0,990.0,720.0,2.0
16,18.0,18.0,720.0,720.0,23.0,24.0,26.0,30.0,69.0,41.0,69.0,41.0,990.0,720.0,2.0
17,19.0,720.0,720.0,720.0,30.0,24.0,25.0,26.0,71.0,42.0,71.0,42.0,1017.0,720.0,2.0
18,19.0,19.0,720.0,720.0,33.0,20.0,21.0,27.0,71.0,42.0,71.0,42.0,1017.0,720.0,2.0
19,21.0,720.0,720.0,720.0,27.0,31.0,19.0,30.0,76.0,46.0,76.0,46.0,1098.0,720.0,2.0
20,20.0,720.0,720.0,720.0,29.0,22.0,22.0,30.0,74.0,44.0,74.0,44.0,1062.0,720.0,2.0
21,21.0,720.0,720.0,720.0,31.0,29.0,20.0,32.0,76.0,46.0,76.0,46.0,1098.0,720.0,2.0
22,21.0,720.0,720.0,720.0,28.0,32.0,32.0,27.0,76.0,46.0,76.0,46.0,1098.0,720.0,2.0
23,18.0,720.0,720.0,720.0,20.0,33.0,20.0,27.0,69.0,41.0,69.0,41.0,990.0,720.0,2.0
24,18.0,720.0,720.0,720.0,21.0,29.0,22.0,28.0,69.0,41.0,69.0,41.0,990.0,720.0,2.0
25,21.0,720.0,720.0,720.0,26.0,26.0,19.0,31.0,76.0,46.0,76.0,46.0,1098.0,720.0,2.0
26,21.0,720.0,720.0,720.0,21.0,30.0,24.0,30.0,76.0,46.0,76.0,46.0,1098.0,720.0,2.0
27,19.0,720.0,720.0,720.0,30.0,32.0,16.0,24.0,71.0,42.0,71.0,42.0,1017.0,720.0,2.0
28,20.0,20.0,720.0,720.0,23.0,24.0,29.0,27.0,74.0,44.0,74.0,44.0,1062.0,720.0,2.0
29,20.0,720.0,720.0,720.0,25.0,27.0,25.0,24.0,74.0,44.0,74.0,44.0,1062.0,720.0,2.0
30,20.0,720.0,720.0,720.0,16.0,29.0,32.0,25.0,74.0,44.0,74.0,44.0,1062.0,720.0,2.0
31,21.0,720.0,720.0,720.0,30.0,28.0,23.0,19.0,76.0,46.0,76.0,46.0,1098.0,720.0,2.0
32,21.0,720.0,720.0,720.0,25.0,30.0,23.0,25.0,76.0,46.0,76.0,46.0,1098.0,720.0,2.0
33,21.0,720.0,720.0,720.0,24.0,28.0,23.0,28.0,76.0,46.0,76.0,46.0,1098.0,720.0,2.0
34,20.0,720.0,720.0,720.0,23.0,27.0,26.0,28.0,74.0,44.0,74.0,44.0,1062.0,720.0,2.0
35,18.0,720.0,720.0,720.0,22.0,30.0,27.0,26.0,69.0,41.0,69.0,41.0,990.0,720.0,2.0
36,19.0,720.0,720.0,720.0,19.0,25.0,32.0,24.0,71.0,42.0,71.0,42.0,1017.0,720.0,2.0
37,17.0,720.0,720.0,720.0,26.0,24.0,28.0,25.0,66.0,39.0,66.0,39.0,945.0,720.0,2.0
38,22.0,720.0,720.0,720.0,23.0,31.0,23.0,32.0,78.0,48.0,78.0,48.0,1134.0,720.0,2.0
