,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,30.0,30.0,30.0,30.0,30.0,134.0,2.0,1.0,2.0,2.0,1.0,23.0,6.0,6.0,6.0,6.0,6.0,32.0,2048.0,134.0
1,30.0,160.0,55.0,30.0,160.0,160.0,1.0,17.0,4.0,2.0,20.0,15.0,6.0,32.0,11.0,6.0,32.0,32.0,2048.0,160.0
2,30.0,160.0,100.0,30.0,30.0,160.0,1.0,18.0,8.0,2.0,2.0,16.0,6.0,32.0,20.0,6.0,6.0,32.0,2048.0,160.0
3,30.0,160.0,65.0,30.0,90.0,30.0,0.0,15.0,5.0,2.0,7.0,2.0,6.0,32.0,13.0,6.0,18.0,6.0,2048.0,160.0
4,30.0,160.0,30.0,160.0,65.0,30.0,2.0,25.0,1.0,17.0,5.0,2.0,6.0,32.0,6.0,32.0,13.0,6.0,2048.0,160.0
5,55.0,160.0,55.0,30.0,65.0,30.0,4.0,21.0,4.0,1.0,5.0,2.0,11.0,32.0,11.0,6.0,13.0,6.0,2048.0,160.0
6,45.0,160.0,30.0,160.0,30.0,160.0,3.0,19.0,2.0,18.0,2.0,18.0,9.0,32.0,6.0,32.0,6.0,32.0,2048.0,160.0
7,100.0,65.0,30.0,160.0,160.0,30.0,8.0,5.0,1.0,20.0,14.0,1.0,20.0,13.0,6.0,32.0,32.0,6.0,2048.0,160.0
8,30.0,160.0,30.0,160.0,90.0,30.0,1.0,17.0,2.0,24.0,7.0,1.0,6.0,32.0,6.0,32.0,18.0,6.0,2048.0,160.0
9,65.0,160.0,30.0,30.0,130.0,30.0,5.0,19.0,2.0,2.0,11.0,1.0,13.0,32.0,6.0,6.0,26.0,6.0,2048.0,160.0
10,30.0,160.0,30.0,55.0,160.0,75.0,1.0,16.0,2.0,4.0,17.0,6.0,6.0,32.0,6.0,11.0,32.0,15.0,2048.0,160.0
11,30.0,160.0,30.0,160.0,30.0,30.0,2.0,17.0,2.0,19.0,2.0,1.0,6.0,32.0,6.0,32.0,6.0,6.0,2048.0,160.0
12,30.0,160.0,30.0,75.0,75.0,160.0,1.0,21.0,1.0,6.0,6.0,19.0,6.0,32.0,6.0,15.0,15.0,32.0,2048.0,160.0
13,30.0,30.0,30.0,160.0,30.0,160.0,2.0,1.0,1.0,18.0,2.0,18.0,6.0,6.0,6.0,32.0,6.0,32.0,2048.0,160.0
14,30.0,160.0,30.0,160.0,30.0,160.0,2.0,21.0,2.0,21.0,1.0,18.0,6.0,32.0,6.0,32.0,6.0,32.0,2048.0,160.0
15,30.0,160.0,30.0,160.0,160.0,160.0,1.0,19.0,2.0,23.0,15.0,21.0,6.0,32.0,6.0,32.0,32.0,32.0,2048.0,160.0
16,55.0,160.0,30.0,160.0,30.0,160.0,4.0,21.0,0.0,18.0,2.0,18.0,11.0,32.0,6.0,32.0,6.0,32.0,2048.0,160.0
17,45.0,160.0,100.0,160.0,90.0,160.0,3.0,19.0,8.0,18.0,7.0,19.0,9.0,32.0,20.0,32.0,18.0,32.0,2048.0,160.0
18,30.0,160.0,30.0,30.0,30.0,160.0,2.0,21.0,1.0,2.0,2.0,17.0,6.0,32.0,6.0,6.0,6.0,32.0,2048.0,160.0
19,30.0,160.0,30.0,160.0,65.0,45.0,2.0,20.0,2.0,20.0,5.0,3.0,6.0,32.0,6.0,32.0,13.0,9.0,2048.0,160.0
20,30.0,160.0,30.0,160.0,30.0,30.0,2.0,24.0,1.0,17.0,0.0,1.0,6.0,32.0,6.0,32.0,6.0,6.0,2048.0,160.0
21,30.0,30.0,102.0,30.0,30.0,134.0,1.0,2.0,10.0,2.0,1.0,18.0,6.0,6.0,24.0,6.0,6.0,32.0,2048.0,134.0
22,30.0,160.0,30.0,160.0,30.0,55.0,0.0,20.0,0.0,22.0,0.0,4.0,6.0,32.0,6.0,32.0,6.0,11.0,2048.0,160.0
23,45.0,160.0,30.0,30.0,30.0,160.0,3.0,22.0,2.0,2.0,1.0,16.0,9.0,32.0,6.0,6.0,6.0,32.0,2048.0,160.0
24,30.0,160.0,30.0,160.0,55.0,160.0,2.0,24.0,2.0,20.0,4.0,18.0,6.0,32.0,6.0,32.0,11.0,32.0,2048.0,160.0
25,30.0,160.0,55.0,160.0,160.0,30.0,1.0,20.0,4.0,15.0,15.0,2.0,6.0,32.0,11.0,32.0,32.0,6.0,2048.0,160.0
26,75.0,160.0,30.0,160.0,155.0,160.0,6.0,20.0,1.0,21.0,13.0,14.0,15.0,32.0,6.0,32.0,31.0,32.0,2048.0,160.0
27,45.0,160.0,30.0,160.0,45.0,30.0,3.0,22.0,0.0,16.0,3.0,2.0,9.0,32.0,6.0,32.0,9.0,6.0,2048.0,160.0
28,30.0,160.0,30.0,160.0,30.0,110.0,2.0,17.0,2.0,18.0,2.0,9.0,6.0,32.0,6.0,32.0,6.0,22.0,2048.0,160.0
29,30.0,160.0,65.0,160.0,30.0,110.0,2.0,17.0,5.0,22.0,2.0,9.0,6.0,32.0,13.0,32.0,6.0,22.0,2048.0,160.0
30,65.0,160.0,30.0,160.0,30.0,30.0,5.0,22.0,2.0,26.0,2.0,2.0,13.0,32.0,6.0,32.0,6.0,6.0,2048.0,160.0
31,30.0,160.0,45.0,160.0,30.0,30.0,2.0,20.0,3.0,20.0,0.0,1.0,6.0,32.0,9.0,32.0,6.0,6.0,2048.0,160.0
32,66.0,30.0,134.0,30.0,30.0,134.0,6.0,1.0,16.0,2.0,2.0,15.0,15.0,6.0,32.0,6.0,6.0,32.0,2048.0,134.0
33,30.0,160.0,30.0,30.0,30.0,160.0,1.0,18.0,2.0,2.0,2.0,19.0,6.0,32.0,6.0,6.0,6.0,32.0,2048.0,160.0
34,130.0,45.0,160.0,160.0,30.0,90.0,11.0,3.0,16.0,15.0,2.0,7.0,26.0,9.0,32.0,32.0,6.0,18.0,2048.0,160.0
35,30.0,160.0,30.0,160.0,45.0,160.0,1.0,17.0,2.0,21.0,3.0,18.0,6.0,32.0,6.0,32.0,9.0,32.0,2048.0,160.0
36,30.0,30.0,30.0,30.0,134.0,58.0,0.0,2.0,2.0,1.0,15.0,5.0,6.0,6.0,6.0,6.0,32.0,13.0,2048.0,134.0
37,30.0,45.0,65.0,160.0,130.0,160.0,2.0,3.0,5.0,17.0,11.0,17.0,6.0,9.0,13.0,32.0,26.0,32.0,2048.0,160.0
38,30.0,30.0,30.0,160.0,30.0,65.0,2.0,2.0,0.0,16.0,2.0,5.0,6.0,6.0,6.0,32.0,6.0,13.0,2048.0,160.0
39,30.0,30.0,30.0,100.0,148.0,108.0,2.0,1.0,1.0,8.0,15.0,9.0,6.0,6.0,6.0,20.0,32.0,22.0,2048.0,148.0
40,30.0,160.0,55.0,160.0,140.0,160.0,1.0,16.0,4.0,20.0,12.0,16.0,6.0,32.0,11.0,32.0,28.0,32.0,2048.0,160.0
41,30.0,160.0,65.0,160.0,160.0,30.0,2.0,19.0,5.0,17.0,14.0,1.0,6.0,32.0,13.0,32.0,32.0,6.0,2048.0,160.0
42,30.0,30.0,30.0,160.0,160.0,100.0,2.0,2.0,1.0,18.0,17.0,8.0,6.0,6.0,6.0,32.0,32.0,20.0,2048.0,160.0
43,30.0,160.0,30.0,160.0,30.0,30.0,2.0,17.0,2.0,15.0,1.0,1.0,6.0,32.0,6.0,32.0,6.0,6.0,2048.0,160.0
44,100.0,160.0,30.0,30.0,30.0,30.0,8.0,19.0,2.0,2.0,2.0,1.0,20.0,32.0,6.0,6.0,6.0,6.0,2048.0,160.0
45,30.0,160.0,30.0,160.0,30.0,45.0,2.0,23.0,1.0,20.0,1.0,3.0,6.0,32.0,6.0,32.0,6.0,9.0,2048.0,160.0
46,30.0,160.0,90.0,30.0,160.0,160.0,1.0,25.0,7.0,2.0,16.0,16.0,6.0,32.0,18.0,6.0,32.0,32.0,2048.0,160.0
47,30.0,160.0,30.0,160.0,55.0,30.0,1.0,19.0,1.0,18.0,4.0,2.0,6.0,32.0,6.0,32.0,11.0,6.0,2048.0,160.0
48,30.0,160.0,30.0,160.0,65.0,160.0,1.0,22.0,0.0,19.0,5.0,22.0,6.0,32.0,6.0,32.0,13.0,32.0,2048.0,160.0
49,160.0,160.0,30.0,160.0,30.0,160.0,17.0,20.0,2.0,17.0,2.0,17.0,32.0,32.0,6.0,32.0,6.0,32.0,2048.0,160.0
