,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,11.0,11.0,24.0,147.0,11.0,111.0,14.0,15.0,36.0,222.0,19.0,205.0,48.0,24.0,120.0,364.0,49.0,413.0,3732.0,147.0,8.0
1,12.0,24.0,48.0,144.0,12.0,60.0,14.0,40.0,93.0,227.0,19.0,111.0,51.0,57.0,267.0,357.0,52.0,238.0,3680.0,144.0,8.0
2,12.0,34.0,34.0,99.0,47.0,86.0,12.0,55.0,54.0,135.0,112.0,173.0,51.0,81.0,159.0,244.0,261.0,346.0,4429.0,99.0,8.0
3,11.0,11.0,36.0,159.0,23.0,86.0,20.0,11.0,49.0,238.0,37.0,152.0,48.0,24.0,156.0,394.0,88.0,317.0,3702.0,159.0,8.0
4,12.0,36.0,12.0,108.0,12.0,108.0,20.0,52.0,13.0,156.0,20.0,243.0,51.0,84.0,51.0,267.0,52.0,466.0,3836.0,108.0,8.0
5,13.0,25.0,25.0,121.0,13.0,97.0,20.0,40.0,39.0,186.0,13.0,217.0,55.0,60.0,127.0,300.0,55.0,412.0,3839.0,121.0,8.0
6,12.0,36.0,24.0,132.0,12.0,108.0,22.0,54.0,30.0,184.0,12.0,205.0,51.0,87.0,123.0,327.0,52.0,433.0,4118.0,132.0,8.0
7,11.0,11.0,23.0,131.0,23.0,95.0,13.0,14.0,39.0,196.0,55.0,196.0,48.0,24.0,120.0,324.0,141.0,392.0,3896.0,131.0,8.0
8,13.0,13.0,49.0,109.0,25.0,85.0,10.0,17.0,82.0,157.0,52.0,192.0,55.0,30.0,271.0,270.0,147.0,366.0,4185.0,109.0,8.0
9,11.0,11.0,35.0,227.0,23.0,23.0,20.0,11.0,46.0,336.0,58.0,37.0,48.0,24.0,156.0,564.0,141.0,89.0,3512.0,227.0,8.0
10,11.0,24.0,48.0,191.0,11.0,36.0,15.0,36.0,84.0,294.0,19.0,55.0,48.0,56.0,264.0,474.0,49.0,139.0,3590.0,191.0,8.0
11,11.0,35.0,59.0,119.0,11.0,71.0,20.0,55.0,102.0,178.0,18.0,138.0,48.0,81.0,300.0,294.0,49.0,281.0,3876.0,119.0,8.0
12,12.0,12.0,64.0,160.0,25.0,25.0,17.0,15.0,125.0,247.0,65.0,39.0,51.0,27.0,357.0,397.0,144.0,92.0,3674.0,160.0,8.0
13,11.0,11.0,36.0,111.0,11.0,111.0,18.0,11.0,55.0,172.0,20.0,244.0,48.0,24.0,156.0,274.0,49.0,455.0,3738.0,111.0,8.0
14,12.0,48.0,36.0,94.0,24.0,82.0,18.0,79.0,49.0,129.0,62.0,180.0,51.0,114.0,159.0,231.0,144.0,358.0,4168.0,94.0,8.0
15,11.0,23.0,23.0,131.0,23.0,107.0,16.0,29.0,23.0,188.0,32.0,231.0,48.0,51.0,84.0,324.0,88.0,459.0,4006.0,131.0,8.0
16,11.0,23.0,23.0,143.0,11.0,107.0,17.0,29.0,35.0,209.0,15.0,209.0,48.0,54.0,120.0,354.0,49.0,434.0,3966.0,143.0,8.0
17,13.0,25.0,25.0,253.0,13.0,13.0,23.0,35.0,32.0,376.0,22.0,16.0,55.0,57.0,127.0,630.0,55.0,45.0,3343.0,253.0,8.0
18,12.0,12.0,12.0,240.0,12.0,36.0,19.0,16.0,14.0,358.0,19.0,78.0,51.0,27.0,51.0,597.0,52.0,138.0,3172.0,240.0,8.0
19,12.0,12.0,24.0,204.0,36.0,48.0,17.0,11.0,24.0,320.0,74.0,73.0,51.0,27.0,87.0,507.0,169.0,156.0,3550.0,204.0,8.0
20,11.0,11.0,51.0,183.0,15.0,63.0,20.0,14.0,77.0,265.0,29.0,113.0,48.0,24.0,228.0,449.0,76.0,235.0,3707.0,183.0,8.0
21,12.0,24.0,12.0,132.0,12.0,108.0,9.0,38.0,13.0,197.0,15.0,229.0,51.0,57.0,51.0,327.0,52.0,462.0,3838.0,132.0,8.0
22,11.0,11.0,35.0,119.0,23.0,83.0,18.0,11.0,54.0,178.0,63.0,185.0,48.0,24.0,156.0,294.0,141.0,354.0,3762.0,119.0,8.0
23,11.0,11.0,23.0,107.0,35.0,107.0,10.0,13.0,34.0,150.0,82.0,227.0,48.0,24.0,120.0,264.0,180.0,463.0,4156.0,107.0,8.0
24,12.0,38.0,25.0,124.0,12.0,101.0,20.0,55.0,37.0,189.0,17.0,199.0,51.0,87.0,123.0,307.0,52.0,408.0,3958.0,124.0,8.0
25,12.0,12.0,24.0,175.0,12.0,79.0,20.0,11.0,36.0,266.0,22.0,162.0,51.0,27.0,123.0,432.0,52.0,321.0,3625.0,175.0,8.0
26,13.0,13.0,37.0,109.0,13.0,109.0,23.0,18.0,68.0,165.0,20.0,246.0,55.0,30.0,190.0,270.0,55.0,469.0,3986.0,109.0,8.0
27,12.0,36.0,24.0,192.0,12.0,72.0,18.0,54.0,23.0,279.0,17.0,120.0,51.0,81.0,87.0,477.0,52.0,256.0,3716.0,192.0,8.0
28,13.0,13.0,25.0,229.0,25.0,49.0,15.0,18.0,34.0,339.0,35.0,77.0,55.0,30.0,127.0,570.0,94.0,173.0,3669.0,229.0,8.0
29,13.0,13.0,25.0,229.0,25.0,49.0,11.0,13.0,21.0,346.0,33.0,78.0,55.0,30.0,91.0,570.0,94.0,177.0,3577.0,229.0,8.0
30,11.0,22.0,23.0,178.0,11.0,94.0,12.0,29.0,35.0,265.0,19.0,180.0,48.0,51.0,120.0,441.0,49.0,360.0,3913.0,178.0,8.0
31,10.0,10.0,22.0,113.0,22.0,101.0,15.0,11.0,34.0,166.0,66.0,230.0,44.0,21.0,116.0,276.0,138.0,439.0,3874.0,113.0,8.0
32,12.0,12.0,24.0,252.0,12.0,24.0,18.0,14.0,35.0,385.0,15.0,41.0,51.0,27.0,123.0,627.0,52.0,92.0,3294.0,252.0,8.0
33,11.0,11.0,23.0,135.0,11.0,111.0,14.0,14.0,37.0,195.0,18.0,227.0,48.0,24.0,120.0,329.0,49.0,445.0,3755.0,135.0,8.0
34,11.0,22.0,22.0,94.0,46.0,94.0,15.0,33.0,30.0,129.0,113.0,208.0,48.0,51.0,107.0,231.0,258.0,405.0,4260.0,94.0,8.0
35,12.0,12.0,12.0,129.0,12.0,129.0,20.0,16.0,13.0,182.0,15.0,272.0,51.0,27.0,51.0,318.0,52.0,553.0,3995.0,129.0,8.0
36,12.0,24.0,12.0,152.0,24.0,80.0,18.0,33.0,13.0,228.0,53.0,169.0,51.0,57.0,51.0,375.0,144.0,334.0,3838.0,152.0,8.0
37,11.0,24.0,11.0,132.0,11.0,119.0,14.0,30.0,14.0,201.0,17.0,243.0,48.0,54.0,48.0,325.0,49.0,471.0,3811.0,132.0,8.0
38,11.0,11.0,35.0,155.0,11.0,95.0,12.0,14.0,52.0,243.0,19.0,177.0,48.0,24.0,156.0,384.0,49.0,352.0,3656.0,155.0,8.0
39,10.0,34.0,34.0,130.0,34.0,70.0,13.0,52.0,48.0,185.0,92.0,138.0,44.0,78.0,152.0,321.0,208.0,299.0,4179.0,130.0,8.0
40,12.0,12.0,12.0,132.0,24.0,120.0,13.0,12.0,12.0,186.0,35.0,266.0,51.0,27.0,51.0,327.0,91.0,491.0,3930.0,132.0,8.0
41,11.0,11.0,47.0,203.0,23.0,35.0,22.0,12.0,75.0,297.0,53.0,48.0,48.0,24.0,228.0,504.0,141.0,121.0,3676.0,203.0,8.0
42,11.0,11.0,35.0,107.0,23.0,107.0,19.0,14.0,58.0,144.0,47.0,226.0,48.0,24.0,192.0,264.0,141.0,463.0,4216.0,107.0,8.0
43,11.0,11.0,11.0,114.0,23.0,114.0,15.0,12.0,12.0,157.0,62.0,261.0,48.0,24.0,48.0,279.0,141.0,492.0,3945.0,114.0,8.0
44,11.0,37.0,37.0,171.0,24.0,24.0,15.0,60.0,65.0,265.0,60.0,36.0,48.0,84.0,192.0,424.0,141.0,89.0,3560.0,171.0,8.0
45,12.0,12.0,12.0,220.0,12.0,51.0,16.0,17.0,13.0,346.0,15.0,93.0,51.0,27.0,51.0,547.0,52.0,192.0,3238.0,220.0,8.0
46,12.0,12.0,24.0,120.0,12.0,108.0,18.0,16.0,38.0,177.0,19.0,248.0,51.0,27.0,123.0,297.0,52.0,466.0,3800.0,120.0,8.0
47,12.0,24.0,12.0,228.0,12.0,48.0,16.0,35.0,12.0,356.0,16.0,84.0,51.0,54.0,51.0,567.0,52.0,174.0,3388.0,228.0,8.0
48,12.0,12.0,12.0,252.0,24.0,48.0,14.0,15.0,12.0,373.0,31.0,77.0,51.0,27.0,51.0,627.0,91.0,173.0,3558.0,252.0,8.0
49,11.0,11.0,23.0,143.0,11.0,107.0,20.0,15.0,33.0,200.0,19.0,224.0,48.0,24.0,120.0,354.0,49.0,427.0,3758.0,143.0,8.0
