,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,11.0,720.0,11.0,720.0,720.0,720.0,16.0,12.0,12.0,16.0,22.0,25.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
1,13.0,720.0,13.0,720.0,720.0,720.0,20.0,19.0,13.0,19.0,28.0,20.0,55.0,30.0,55.0,30.0,55.0,45.0,1165.0,720.0,1.0
2,12.0,12.0,720.0,720.0,720.0,720.0,20.0,12.0,20.0,11.0,18.0,23.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
3,12.0,720.0,720.0,720.0,720.0,720.0,11.0,13.0,21.0,13.0,24.0,19.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
4,12.0,12.0,720.0,720.0,720.0,720.0,18.0,14.0,18.0,16.0,19.0,25.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
5,10.0,720.0,720.0,720.0,720.0,720.0,16.0,14.0,15.0,12.0,25.0,18.0,44.0,21.0,44.0,21.0,46.0,36.0,913.0,720.0,1.0
6,12.0,720.0,720.0,720.0,720.0,720.0,17.0,13.0,17.0,17.0,19.0,20.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
7,12.0,720.0,720.0,720.0,720.0,720.0,18.0,17.0,19.0,18.0,21.0,21.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
8,11.0,720.0,720.0,720.0,11.0,720.0,16.0,18.0,14.0,15.0,18.0,20.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
9,12.0,720.0,720.0,720.0,720.0,720.0,13.0,15.0,17.0,19.0,20.0,23.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
10,12.0,720.0,720.0,720.0,720.0,720.0,12.0,17.0,22.0,13.0,25.0,22.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
11,12.0,720.0,720.0,720.0,12.0,720.0,13.0,17.0,18.0,21.0,19.0,22.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
12,12.0,720.0,720.0,720.0,720.0,720.0,22.0,21.0,14.0,13.0,23.0,17.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
13,13.0,720.0,720.0,720.0,720.0,720.0,16.0,15.0,20.0,19.0,24.0,18.0,55.0,30.0,55.0,30.0,55.0,45.0,1165.0,720.0,1.0
14,11.0,720.0,11.0,720.0,11.0,720.0,20.0,18.0,11.0,16.0,16.0,23.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
15,12.0,12.0,720.0,720.0,12.0,720.0,11.0,15.0,19.0,21.0,19.0,23.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
16,11.0,720.0,720.0,720.0,11.0,720.0,16.0,16.0,15.0,17.0,17.0,27.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
17,12.0,720.0,720.0,720.0,720.0,720.0,13.0,18.0,15.0,16.0,23.0,20.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
18,11.0,11.0,720.0,720.0,720.0,720.0,13.0,10.0,14.0,17.0,28.0,19.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
19,720.0,720.0,720.0,720.0,720.0,720.0,24.0,12.0,14.0,16.0,24.0,15.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
20,11.0,720.0,720.0,720.0,720.0,720.0,9.0,18.0,14.0,18.0,23.0,22.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
21,12.0,720.0,720.0,720.0,720.0,720.0,19.0,20.0,17.0,19.0,20.0,27.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
22,12.0,720.0,720.0,720.0,12.0,720.0,17.0,19.0,16.0,17.0,18.0,24.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
23,12.0,720.0,720.0,720.0,720.0,720.0,16.0,16.0,11.0,17.0,24.0,22.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
24,11.0,720.0,720.0,720.0,11.0,720.0,11.0,17.0,17.0,16.0,16.0,24.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
25,12.0,720.0,12.0,720.0,720.0,720.0,14.0,16.0,10.0,17.0,26.0,22.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
26,11.0,720.0,720.0,720.0,720.0,720.0,20.0,16.0,17.0,14.0,24.0,22.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
27,12.0,720.0,720.0,720.0,720.0,720.0,9.0,16.0,19.0,16.0,21.0,19.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
28,11.0,720.0,720.0,720.0,11.0,720.0,14.0,15.0,15.0,17.0,17.0,22.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
29,13.0,720.0,720.0,720.0,13.0,720.0,17.0,18.0,17.0,20.0,18.0,22.0,55.0,30.0,55.0,30.0,55.0,45.0,1165.0,720.0,1.0
30,13.0,720.0,720.0,720.0,13.0,720.0,13.0,23.0,22.0,20.0,23.0,19.0,55.0,30.0,55.0,30.0,55.0,45.0,1165.0,720.0,1.0
31,11.0,720.0,720.0,720.0,720.0,720.0,10.0,15.0,20.0,15.0,21.0,19.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
32,12.0,720.0,720.0,720.0,720.0,720.0,17.0,18.0,20.0,14.0,20.0,19.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
33,13.0,720.0,720.0,720.0,720.0,720.0,17.0,17.0,16.0,19.0,18.0,20.0,55.0,30.0,55.0,30.0,55.0,45.0,1165.0,720.0,1.0
34,11.0,720.0,720.0,720.0,720.0,720.0,15.0,16.0,17.0,17.0,24.0,25.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
35,11.0,720.0,720.0,720.0,720.0,720.0,20.0,15.0,16.0,14.0,20.0,20.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
36,12.0,720.0,720.0,720.0,12.0,720.0,21.0,14.0,21.0,16.0,18.0,20.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
37,12.0,720.0,720.0,720.0,12.0,720.0,24.0,21.0,17.0,16.0,17.0,22.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
38,11.0,720.0,720.0,720.0,720.0,720.0,18.0,13.0,14.0,15.0,22.0,19.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
39,13.0,720.0,720.0,720.0,720.0,720.0,19.0,17.0,12.0,18.0,20.0,24.0,55.0,30.0,55.0,30.0,55.0,45.0,1165.0,720.0,1.0
40,11.0,720.0,720.0,720.0,720.0,720.0,18.0,15.0,12.0,13.0,20.0,22.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
41,11.0,720.0,720.0,720.0,720.0,720.0,15.0,18.0,14.0,14.0,23.0,20.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
42,11.0,720.0,720.0,720.0,720.0,720.0,11.0,18.0,20.0,15.0,20.0,25.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
43,13.0,720.0,720.0,720.0,720.0,720.0,15.0,14.0,17.0,18.0,17.0,27.0,55.0,30.0,55.0,30.0,55.0,45.0,1165.0,720.0,1.0
44,12.0,720.0,720.0,720.0,720.0,720.0,15.0,17.0,19.0,17.0,20.0,27.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
45,10.0,720.0,720.0,720.0,720.0,720.0,11.0,14.0,22.0,15.0,20.0,20.0,44.0,21.0,44.0,21.0,46.0,36.0,913.0,720.0,1.0
46,12.0,720.0,720.0,720.0,12.0,720.0,12.0,16.0,17.0,16.0,17.0,28.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
47,12.0,720.0,720.0,720.0,720.0,720.0,12.0,20.0,16.0,12.0,24.0,19.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,1.0
48,11.0,720.0,720.0,720.0,720.0,720.0,13.0,16.0,20.0,16.0,27.0,19.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
49,11.0,720.0,720.0,720.0,720.0,720.0,18.0,16.0,19.0,9.0,21.0,21.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,1.0
