,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,20.0,555.0,140.0,555.0,1.0,72.0,12.0,66.0,4.0,111.0,28.0,111.0,5328.0,555.0
1,30.0,20.0,20.0,555.0,2.0,1.0,1.0,73.0,6.0,4.0,4.0,111.0,5328.0,555.0
2,30.0,555.0,20.0,555.0,2.0,74.0,1.0,68.0,6.0,111.0,4.0,111.0,5328.0,555.0
3,20.0,55.0,20.0,555.0,1.0,4.0,0.0,67.0,4.0,11.0,4.0,111.0,5328.0,555.0
4,20.0,30.0,20.0,30.0,1.0,2.0,1.0,2.0,4.0,6.0,4.0,6.0,5328.0,30.0
5,20.0,555.0,20.0,20.0,0.0,67.0,1.0,1.0,4.0,111.0,4.0,4.0,5328.0,555.0
6,20.0,555.0,20.0,20.0,1.0,61.0,1.0,1.0,4.0,111.0,4.0,4.0,5328.0,555.0
7,30.0,555.0,75.0,555.0,2.0,69.0,6.0,72.0,6.0,111.0,15.0,111.0,5328.0,555.0
8,20.0,30.0,30.0,555.0,0.0,2.0,2.0,62.0,4.0,6.0,6.0,111.0,5328.0,555.0
9,20.0,555.0,20.0,555.0,0.0,73.0,1.0,75.0,4.0,111.0,4.0,111.0,5328.0,555.0
10,20.0,555.0,120.0,555.0,1.0,70.0,10.0,62.0,4.0,111.0,24.0,111.0,5328.0,555.0
11,20.0,555.0,20.0,555.0,0.0,59.0,0.0,67.0,4.0,111.0,4.0,111.0,5328.0,555.0
12,20.0,555.0,30.0,555.0,0.0,66.0,2.0,73.0,4.0,111.0,6.0,111.0,5328.0,555.0
13,20.0,555.0,20.0,555.0,1.0,64.0,1.0,65.0,4.0,111.0,4.0,111.0,5328.0,555.0
14,20.0,555.0,20.0,555.0,0.0,69.0,0.0,65.0,4.0,111.0,4.0,111.0,5328.0,555.0
15,45.0,555.0,65.0,555.0,3.0,64.0,5.0,67.0,9.0,111.0,13.0,111.0,5328.0,555.0
16,20.0,555.0,45.0,555.0,1.0,63.0,3.0,70.0,4.0,111.0,9.0,111.0,5328.0,555.0
17,20.0,555.0,20.0,555.0,0.0,71.0,1.0,62.0,4.0,111.0,4.0,111.0,5328.0,555.0
18,105.0,30.0,20.0,45.0,10.0,2.0,0.0,3.0,24.0,6.0,4.0,9.0,5328.0,105.0
19,20.0,20.0,20.0,555.0,1.0,0.0,0.0,62.0,4.0,4.0,4.0,111.0,5328.0,555.0
20,20.0,555.0,20.0,555.0,0.0,69.0,1.0,67.0,4.0,111.0,4.0,111.0,5328.0,555.0
21,30.0,555.0,20.0,260.0,2.0,64.0,1.0,23.0,6.0,111.0,4.0,52.0,5328.0,555.0
22,20.0,555.0,55.0,555.0,1.0,74.0,4.0,72.0,4.0,111.0,11.0,111.0,5328.0,555.0
23,20.0,65.0,45.0,20.0,1.0,5.0,3.0,1.0,4.0,13.0,9.0,4.0,5328.0,65.0
24,20.0,555.0,20.0,555.0,1.0,75.0,0.0,62.0,4.0,111.0,4.0,111.0,5328.0,555.0
25,20.0,555.0,20.0,55.0,1.0,82.0,0.0,4.0,4.0,111.0,4.0,11.0,5328.0,555.0
26,30.0,555.0,20.0,555.0,2.0,68.0,1.0,62.0,6.0,111.0,4.0,111.0,5328.0,555.0
27,55.0,555.0,20.0,555.0,4.0,70.0,1.0,67.0,11.0,111.0,4.0,111.0,5328.0,555.0
28,55.0,20.0,20.0,140.0,4.0,1.0,0.0,12.0,11.0,4.0,4.0,28.0,5328.0,140.0
29,20.0,555.0,65.0,555.0,1.0,70.0,5.0,67.0,4.0,111.0,13.0,111.0,5328.0,555.0
30,55.0,555.0,20.0,555.0,4.0,68.0,0.0,66.0,11.0,111.0,4.0,111.0,5328.0,555.0
31,20.0,555.0,55.0,30.0,1.0,67.0,4.0,2.0,4.0,111.0,11.0,6.0,5328.0,555.0
