,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,11.0,35.0,47.0,79.0,31.0,79.0,15.0,50.0,74.0,118.0,73.0,184.0,48.0,84.0,264.0,192.0,180.0,347.0,4268.0,79.0,3.0
1,11.0,35.0,56.0,92.0,32.0,92.0,20.0,45.0,87.0,139.0,54.0,194.0,48.0,84.0,300.0,225.0,166.0,401.0,4635.0,92.0,3.0
2,12.0,24.0,36.0,93.0,45.0,93.0,16.0,27.0,46.0,136.0,100.0,210.0,51.0,57.0,195.0,228.0,261.0,404.0,4577.0,93.0,3.0
3,12.0,73.0,36.0,73.0,24.0,73.0,19.0,116.0,50.0,115.0,50.0,161.0,51.0,177.0,195.0,177.0,144.0,321.0,4344.0,73.0,3.0
4,12.0,12.0,73.0,73.0,37.0,73.0,16.0,12.0,128.0,109.0,101.0,159.0,51.0,27.0,434.0,177.0,263.0,321.0,4637.0,73.0,3.0
5,13.0,37.0,73.0,73.0,25.0,73.0,15.0,48.0,141.0,119.0,59.0,142.0,55.0,90.0,415.0,180.0,147.0,295.0,4423.0,73.0,3.0
6,17.0,41.0,65.0,65.0,41.0,53.0,31.0,59.0,117.0,100.0,118.0,95.0,84.0,96.0,372.0,156.0,279.0,207.0,4608.0,65.0,3.0
7,12.0,36.0,36.0,72.0,60.0,72.0,14.0,50.0,52.0,112.0,175.0,136.0,51.0,87.0,195.0,177.0,420.0,292.0,4792.0,72.0,3.0
8,11.0,71.0,50.0,71.0,32.0,71.0,19.0,113.0,76.0,102.0,71.0,143.0,48.0,174.0,282.0,170.0,187.0,289.0,4592.0,71.0,3.0
9,11.0,78.0,23.0,78.0,30.0,78.0,16.0,119.0,29.0,112.0,73.0,177.0,48.0,189.0,120.0,189.0,180.0,343.0,4441.0,78.0,3.0
10,12.0,54.0,54.0,66.0,36.0,66.0,19.0,79.0,91.0,99.0,99.0,135.0,51.0,129.0,303.0,159.0,236.0,267.0,4478.0,66.0,3.0
11,13.0,52.0,52.0,64.0,52.0,52.0,17.0,74.0,92.0,89.0,143.0,92.0,55.0,121.0,289.0,151.0,354.0,208.0,4639.0,64.0,3.0
