,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,20.0,315.0,20.0,315.0,1.0,41.0,0.0,43.0,4.0,63.0,4.0,63.0,3024.0,315.0
1,20.0,30.0,20.0,315.0,1.0,2.0,1.0,41.0,4.0,6.0,4.0,63.0,3024.0,315.0
2,20.0,315.0,20.0,30.0,1.0,43.0,1.0,2.0,4.0,63.0,4.0,6.0,3024.0,315.0
3,120.0,315.0,20.0,315.0,10.0,36.0,1.0,48.0,24.0,63.0,4.0,63.0,3024.0,315.0
4,20.0,315.0,20.0,315.0,1.0,39.0,1.0,35.0,4.0,63.0,4.0,63.0,3024.0,315.0
5,20.0,20.0,20.0,315.0,1.0,1.0,0.0,41.0,4.0,4.0,4.0,63.0,3024.0,315.0
6,20.0,315.0,175.0,315.0,0.0,42.0,15.0,34.0,4.0,63.0,35.0,63.0,3024.0,315.0
7,20.0,315.0,165.0,20.0,1.0,33.0,14.0,0.0,4.0,63.0,33.0,4.0,3024.0,315.0
8,55.0,20.0,55.0,315.0,4.0,1.0,4.0,41.0,11.0,4.0,11.0,63.0,3024.0,315.0
9,20.0,315.0,20.0,315.0,1.0,42.0,0.0,33.0,4.0,63.0,4.0,63.0,3024.0,315.0
10,30.0,30.0,20.0,65.0,2.0,2.0,1.0,5.0,6.0,6.0,4.0,13.0,3024.0,65.0
11,30.0,315.0,20.0,315.0,2.0,42.0,0.0,46.0,6.0,63.0,4.0,63.0,3024.0,315.0
12,30.0,100.0,20.0,20.0,2.0,8.0,0.0,1.0,6.0,20.0,4.0,4.0,3024.0,100.0
13,30.0,315.0,45.0,315.0,2.0,35.0,3.0,37.0,6.0,63.0,9.0,63.0,3024.0,315.0
14,28.0,20.0,56.0,20.0,2.0,1.0,5.0,1.0,6.0,4.0,13.0,4.0,3024.0,56.0
15,20.0,55.0,20.0,30.0,1.0,4.0,1.0,2.0,4.0,11.0,4.0,6.0,3024.0,55.0
16,20.0,315.0,20.0,315.0,1.0,39.0,1.0,43.0,4.0,63.0,4.0,63.0,3024.0,315.0
17,20.0,315.0,20.0,315.0,0.0,38.0,1.0,35.0,4.0,63.0,4.0,63.0,3024.0,315.0
18,20.0,315.0,30.0,65.0,1.0,46.0,2.0,5.0,4.0,63.0,6.0,13.0,3024.0,315.0
19,20.0,315.0,45.0,315.0,0.0,39.0,3.0,38.0,4.0,63.0,9.0,63.0,3024.0,315.0
20,20.0,315.0,20.0,30.0,1.0,42.0,1.0,2.0,4.0,63.0,4.0,6.0,3024.0,315.0
21,20.0,65.0,30.0,315.0,0.0,5.0,2.0,38.0,4.0,13.0,6.0,63.0,3024.0,315.0
22,20.0,315.0,315.0,315.0,0.0,40.0,32.0,44.0,4.0,63.0,63.0,63.0,3024.0,315.0
23,20.0,315.0,20.0,315.0,1.0,38.0,1.0,43.0,4.0,63.0,4.0,63.0,3024.0,315.0
24,30.0,20.0,20.0,315.0,2.0,1.0,1.0,44.0,6.0,4.0,4.0,63.0,3024.0,315.0
25,75.0,315.0,20.0,20.0,6.0,43.0,1.0,1.0,15.0,63.0,4.0,4.0,3024.0,315.0
26,45.0,315.0,20.0,315.0,3.0,38.0,0.0,36.0,9.0,63.0,4.0,63.0,3024.0,315.0
27,30.0,30.0,20.0,315.0,2.0,2.0,0.0,49.0,6.0,6.0,4.0,63.0,3024.0,315.0
28,30.0,315.0,20.0,45.0,2.0,43.0,0.0,3.0,6.0,63.0,4.0,9.0,3024.0,315.0
29,20.0,315.0,20.0,315.0,0.0,44.0,0.0,40.0,4.0,63.0,4.0,63.0,3024.0,315.0
30,20.0,315.0,45.0,20.0,1.0,40.0,3.0,0.0,4.0,63.0,9.0,4.0,3024.0,315.0
31,20.0,315.0,20.0,315.0,1.0,38.0,0.0,39.0,4.0,63.0,4.0,63.0,3024.0,315.0
