,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,5.0,5.0,5.0,216.0,5.0,5.0,8.0,2.0,5.0,300.0,9.0,10.0,23.0,5.0,23.0,530.0,27.0,17.0,2003.0,216.0,1.0
1,5.0,5.0,15.0,193.0,5.0,5.0,9.0,2.0,33.0,298.0,9.0,6.0,23.0,5.0,77.0,477.0,27.0,17.0,2006.0,203.0,1.0
2,5.0,5.0,5.0,201.0,5.0,12.0,7.0,3.0,7.0,275.0,11.0,24.0,23.0,5.0,23.0,493.0,27.0,46.0,2008.0,208.0,1.0
3,5.0,5.0,5.0,216.0,5.0,5.0,4.0,3.0,9.0,331.0,10.0,7.0,23.0,5.0,23.0,530.0,27.0,17.0,2003.0,216.0,1.0
4,5.0,5.0,5.0,217.0,5.0,5.0,4.0,0.0,6.0,304.0,12.0,4.0,23.0,5.0,23.0,532.0,27.0,17.0,2009.0,217.0,1.0
5,5.0,5.0,5.0,217.0,5.0,5.0,9.0,3.0,5.0,317.0,9.0,9.0,23.0,5.0,23.0,532.0,27.0,17.0,2009.0,217.0,1.0
6,5.0,5.0,5.0,217.0,5.0,5.0,9.0,2.0,4.0,326.0,10.0,11.0,23.0,5.0,23.0,532.0,27.0,17.0,2009.0,217.0,1.0
7,5.0,18.0,5.0,173.0,5.0,13.0,11.0,19.0,7.0,255.0,9.0,26.0,23.0,37.0,23.0,423.0,27.0,49.0,2002.0,194.0,1.0
8,5.0,5.0,5.0,217.0,5.0,5.0,8.0,3.0,7.0,335.0,11.0,10.0,23.0,5.0,23.0,532.0,27.0,17.0,2009.0,217.0,1.0
9,5.0,5.0,5.0,199.0,5.0,13.0,10.0,3.0,8.0,283.0,11.0,27.0,23.0,5.0,23.0,487.0,27.0,49.0,2002.0,207.0,1.0
10,5.0,5.0,5.0,216.0,5.0,5.0,9.0,3.0,7.0,315.0,15.0,8.0,23.0,5.0,23.0,530.0,27.0,17.0,2003.0,216.0,1.0
11,5.0,5.0,5.0,216.0,5.0,5.0,12.0,2.0,6.0,310.0,9.0,8.0,23.0,5.0,23.0,530.0,27.0,17.0,2003.0,216.0,1.0
