,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,66.0,90.0,90.0,90.0,91.0,132.0,157.0,132.0,303.0,221.0,484.0,221.0,5259.0,90.0,0.0
1,84.0,84.0,84.0,84.0,138.0,119.0,124.0,129.0,422.0,201.0,422.0,201.0,5607.0,84.0,0.0
2,69.0,93.0,93.0,93.0,89.0,134.0,150.0,147.0,319.0,226.0,460.0,226.0,5328.0,93.0,0.0
3,81.0,86.0,86.0,86.0,132.0,128.0,127.0,129.0,400.0,205.0,427.0,205.0,5526.0,86.0,0.0
4,45.0,103.0,103.0,103.0,51.0,155.0,165.0,163.0,184.0,250.0,518.0,250.0,4908.0,103.0,0.0
5,79.0,91.0,91.0,91.0,114.0,144.0,146.0,131.0,386.0,222.0,486.0,222.0,5772.0,91.0,0.0
6,95.0,95.0,95.0,95.0,145.0,134.0,136.0,142.0,464.0,229.0,464.0,229.0,6237.0,95.0,0.0
7,80.0,92.0,92.0,92.0,140.0,131.0,135.0,130.0,398.0,224.0,452.0,224.0,5760.0,92.0,0.0
8,87.0,87.0,87.0,87.0,133.0,119.0,146.0,117.0,425.0,207.0,429.0,207.0,5700.0,87.0,0.0
9,80.0,92.0,92.0,92.0,126.0,134.0,139.0,138.0,398.0,224.0,452.0,224.0,5760.0,92.0,0.0
10,84.0,84.0,84.0,84.0,155.0,120.0,132.0,128.0,470.0,204.0,454.0,204.0,6018.0,84.0,0.0
11,67.0,91.0,91.0,91.0,99.0,149.0,135.0,132.0,305.0,222.0,486.0,222.0,5286.0,91.0,0.0
12,68.0,92.0,92.0,92.0,89.0,136.0,139.0,139.0,290.0,224.0,452.0,224.0,5112.0,92.0,0.0
13,54.0,102.0,102.0,102.0,65.0,149.0,170.0,154.0,240.0,251.0,548.0,251.0,5343.0,102.0,0.0
14,90.0,90.0,90.0,90.0,144.0,132.0,141.0,130.0,452.0,218.0,452.0,218.0,6030.0,90.0,0.0
15,57.0,103.0,103.0,103.0,71.0,146.0,162.0,150.0,238.0,250.0,518.0,250.0,5232.0,103.0,0.0
16,82.0,94.0,94.0,94.0,126.0,142.0,139.0,123.0,398.0,228.0,456.0,228.0,5808.0,94.0,0.0
17,94.0,94.0,94.0,94.0,135.0,136.0,126.0,133.0,456.0,228.0,462.0,228.0,6174.0,94.0,0.0
18,80.0,92.0,92.0,92.0,111.0,136.0,131.0,147.0,394.0,224.0,452.0,224.0,5736.0,92.0,0.0
19,69.0,93.0,93.0,93.0,94.0,139.0,142.0,128.0,332.0,226.0,454.0,226.0,5388.0,93.0,0.0
20,57.0,93.0,93.0,93.0,79.0,135.0,159.0,134.0,265.0,226.0,454.0,226.0,4986.0,93.0,0.0
21,56.0,102.0,102.0,102.0,69.0,159.0,171.0,137.0,236.0,248.0,516.0,248.0,5196.0,102.0,0.0
22,94.0,94.0,94.0,94.0,135.0,150.0,120.0,133.0,456.0,228.0,456.0,228.0,6156.0,94.0,0.0
23,58.0,94.0,94.0,94.0,75.0,136.0,158.0,146.0,260.0,223.0,476.0,226.0,5016.0,94.0,0.0
24,85.0,85.0,85.0,85.0,141.0,117.0,139.0,126.0,425.0,203.0,425.0,203.0,5652.0,85.0,0.0
25,80.0,80.0,80.0,80.0,133.0,120.0,130.0,123.0,427.0,192.0,427.0,192.0,5571.0,80.0,0.0
26,80.0,80.0,80.0,80.0,125.0,128.0,122.0,126.0,398.0,194.0,398.0,194.0,5328.0,80.0,0.0
27,69.0,93.0,93.0,93.0,87.0,142.0,148.0,144.0,292.0,226.0,454.0,226.0,5148.0,93.0,0.0
28,64.0,100.0,100.0,100.0,89.0,138.0,180.0,129.0,301.0,241.0,504.0,241.0,5487.0,100.0,0.0
29,68.0,92.0,92.0,92.0,94.0,135.0,144.0,139.0,313.0,224.0,452.0,224.0,5250.0,92.0,0.0
30,82.0,94.0,94.0,94.0,134.0,138.0,140.0,131.0,398.0,228.0,462.0,228.0,5826.0,94.0,0.0
31,56.0,102.0,102.0,102.0,60.0,154.0,174.0,143.0,236.0,248.0,516.0,248.0,5196.0,102.0,0.0
32,83.0,95.0,95.0,95.0,128.0,130.0,127.0,133.0,400.0,229.0,464.0,229.0,5853.0,95.0,0.0
33,56.0,104.0,104.0,104.0,60.0,152.0,153.0,162.0,236.0,254.0,516.0,254.0,5250.0,104.0,0.0
34,82.0,82.0,82.0,82.0,134.0,123.0,121.0,127.0,398.0,198.0,398.0,198.0,5364.0,82.0,0.0
35,68.0,104.0,104.0,104.0,90.0,150.0,160.0,144.0,308.0,254.0,516.0,254.0,5682.0,104.0,0.0
36,80.0,80.0,80.0,80.0,126.0,122.0,134.0,129.0,398.0,194.0,398.0,194.0,5328.0,80.0,0.0
37,93.0,93.0,93.0,93.0,146.0,135.0,132.0,124.0,454.0,226.0,454.0,226.0,6120.0,93.0,0.0
38,80.0,92.0,92.0,92.0,110.0,136.0,132.0,126.0,371.0,224.0,452.0,224.0,5598.0,92.0,0.0
39,90.0,90.0,90.0,90.0,146.0,137.0,124.0,120.0,452.0,218.0,452.0,218.0,6030.0,90.0,0.0
40,67.0,91.0,91.0,91.0,96.0,140.0,155.0,138.0,314.0,222.0,449.0,222.0,5229.0,91.0,0.0
41,58.0,100.0,100.0,100.0,78.0,138.0,166.0,140.0,270.0,240.0,494.0,240.0,5262.0,100.0,0.0
42,90.0,90.0,90.0,90.0,151.0,123.0,136.0,128.0,452.0,218.0,452.0,218.0,6030.0,90.0,0.0
43,90.0,90.0,90.0,90.0,152.0,120.0,129.0,140.0,452.0,218.0,452.0,218.0,6030.0,90.0,0.0
44,81.0,93.0,93.0,93.0,118.0,135.0,136.0,137.0,400.0,226.0,460.0,226.0,5814.0,93.0,0.0
45,79.0,91.0,91.0,91.0,112.0,137.0,133.0,137.0,368.0,222.0,449.0,222.0,5553.0,91.0,0.0
46,86.0,86.0,86.0,86.0,142.0,136.0,125.0,127.0,427.0,205.0,427.0,205.0,5688.0,86.0,0.0
47,81.0,97.0,97.0,97.0,108.0,128.0,146.0,139.0,373.0,231.0,486.0,231.0,5775.0,97.0,0.0
48,70.0,96.0,96.0,96.0,90.0,140.0,152.0,136.0,319.0,230.0,481.0,227.0,5421.0,96.0,0.0
49,54.0,97.0,97.0,97.0,65.0,135.0,164.0,151.0,231.0,236.0,521.0,236.0,5073.0,97.0,0.0
