,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,18.0,18.0,39.0,645.0,18.0,72.0,3.0,4.0,4.0,130.0,1.0,15.0,6.0,6.0,13.0,215.0,6.0,24.0,15360.0,720.0
1,18.0,18.0,39.0,678.0,36.0,21.0,4.0,4.0,4.0,138.0,6.0,3.0,6.0,6.0,13.0,226.0,12.0,7.0,15360.0,720.0
2,18.0,18.0,48.0,681.0,18.0,27.0,2.0,1.0,6.0,140.0,2.0,4.0,6.0,6.0,16.0,227.0,6.0,9.0,15360.0,720.0
3,18.0,18.0,54.0,669.0,18.0,33.0,1.0,4.0,7.0,142.0,2.0,6.0,6.0,6.0,18.0,223.0,6.0,11.0,15360.0,720.0
4,18.0,18.0,36.0,669.0,21.0,48.0,2.0,4.0,4.0,148.0,3.0,10.0,6.0,6.0,12.0,223.0,7.0,16.0,15360.0,720.0
5,18.0,18.0,18.0,711.0,27.0,18.0,1.0,2.0,1.0,147.0,4.0,2.0,6.0,6.0,6.0,237.0,9.0,6.0,15360.0,720.0
6,18.0,18.0,63.0,516.0,39.0,156.0,3.0,5.0,7.0,98.0,6.0,33.0,6.0,6.0,21.0,172.0,13.0,52.0,15360.0,720.0
7,18.0,18.0,57.0,627.0,39.0,51.0,2.0,1.0,7.0,127.0,7.0,10.0,6.0,6.0,19.0,209.0,13.0,17.0,15360.0,720.0
8,18.0,18.0,45.0,657.0,18.0,54.0,1.0,4.0,5.0,128.0,2.0,12.0,6.0,6.0,15.0,219.0,6.0,18.0,15360.0,720.0
9,18.0,18.0,42.0,627.0,63.0,42.0,1.0,5.0,4.0,121.0,12.0,7.0,6.0,6.0,14.0,209.0,21.0,14.0,15360.0,720.0
10,18.0,18.0,21.0,708.0,18.0,27.0,3.0,5.0,1.0,139.0,2.0,4.0,6.0,6.0,7.0,236.0,6.0,9.0,15360.0,720.0
11,18.0,18.0,18.0,666.0,18.0,72.0,2.0,4.0,0.0,128.0,1.0,13.0,6.0,6.0,6.0,222.0,6.0,24.0,15360.0,720.0
12,18.0,18.0,27.0,687.0,18.0,42.0,1.0,5.0,2.0,134.0,0.0,7.0,6.0,6.0,9.0,229.0,6.0,14.0,15360.0,720.0
13,18.0,18.0,126.0,600.0,18.0,30.0,1.0,4.0,18.0,110.0,1.0,4.0,6.0,6.0,42.0,200.0,6.0,10.0,15360.0,720.0
14,18.0,18.0,60.0,546.0,27.0,141.0,3.0,3.0,7.0,109.0,4.0,32.0,6.0,6.0,20.0,182.0,9.0,47.0,15360.0,720.0
15,18.0,18.0,27.0,711.0,18.0,18.0,2.0,4.0,2.0,150.0,0.0,2.0,6.0,6.0,9.0,237.0,6.0,6.0,15360.0,720.0
16,18.0,18.0,117.0,597.0,42.0,18.0,1.0,5.0,18.0,117.0,8.0,2.0,6.0,6.0,39.0,199.0,14.0,6.0,15360.0,720.0
17,18.0,18.0,21.0,666.0,18.0,69.0,2.0,2.0,1.0,135.0,0.0,14.0,6.0,6.0,7.0,222.0,6.0,23.0,15360.0,720.0
18,18.0,18.0,30.0,582.0,72.0,90.0,2.0,4.0,2.0,110.0,13.0,17.0,6.0,6.0,10.0,194.0,24.0,30.0,15360.0,720.0
19,18.0,18.0,54.0,684.0,18.0,18.0,1.0,4.0,6.0,135.0,2.0,2.0,6.0,6.0,18.0,228.0,6.0,6.0,15360.0,720.0
20,18.0,18.0,21.0,684.0,18.0,51.0,1.0,3.0,1.0,139.0,1.0,10.0,6.0,6.0,7.0,228.0,6.0,17.0,15360.0,720.0
21,18.0,18.0,54.0,684.0,18.0,18.0,3.0,6.0,6.0,132.0,2.0,2.0,6.0,6.0,18.0,228.0,6.0,6.0,15360.0,720.0
22,18.0,18.0,18.0,690.0,18.0,48.0,1.0,2.0,0.0,148.0,0.0,10.0,6.0,6.0,6.0,230.0,6.0,16.0,15360.0,720.0
23,18.0,18.0,60.0,678.0,18.0,18.0,4.0,3.0,8.0,140.0,1.0,1.0,6.0,6.0,20.0,226.0,6.0,6.0,15360.0,720.0
24,18.0,18.0,33.0,639.0,24.0,78.0,1.0,4.0,2.0,130.0,2.0,12.0,6.0,6.0,11.0,213.0,8.0,26.0,15360.0,720.0
25,18.0,18.0,18.0,714.0,21.0,21.0,3.0,6.0,1.0,156.0,3.0,3.0,6.0,6.0,6.0,238.0,7.0,7.0,15360.0,720.0
26,18.0,18.0,21.0,717.0,18.0,18.0,3.0,4.0,1.0,149.0,1.0,2.0,6.0,6.0,7.0,239.0,6.0,6.0,15360.0,720.0
27,18.0,18.0,21.0,672.0,33.0,48.0,1.0,3.0,1.0,136.0,5.0,9.0,6.0,6.0,7.0,224.0,11.0,16.0,15360.0,720.0
28,18.0,18.0,27.0,696.0,27.0,24.0,3.0,3.0,2.0,140.0,4.0,3.0,6.0,6.0,9.0,232.0,9.0,8.0,15360.0,720.0
29,18.0,18.0,21.0,624.0,24.0,105.0,3.0,5.0,1.0,115.0,3.0,22.0,6.0,6.0,7.0,208.0,8.0,35.0,15360.0,720.0
30,18.0,18.0,21.0,702.0,33.0,18.0,3.0,4.0,1.0,137.0,5.0,1.0,6.0,6.0,7.0,234.0,11.0,6.0,15360.0,720.0
31,18.0,18.0,24.0,714.0,18.0,18.0,3.0,1.0,2.0,152.0,1.0,2.0,6.0,6.0,8.0,238.0,6.0,6.0,15360.0,720.0
32,18.0,18.0,18.0,687.0,18.0,51.0,1.0,4.0,0.0,119.0,1.0,8.0,6.0,6.0,6.0,229.0,6.0,17.0,15360.0,720.0
33,18.0,18.0,66.0,654.0,36.0,18.0,0.0,2.0,9.0,131.0,6.0,2.0,6.0,6.0,22.0,218.0,12.0,6.0,15360.0,720.0
34,18.0,18.0,18.0,693.0,45.0,18.0,3.0,5.0,1.0,151.0,9.0,2.0,6.0,6.0,6.0,231.0,15.0,6.0,15360.0,720.0
35,18.0,18.0,66.0,633.0,54.0,21.0,2.0,3.0,9.0,128.0,11.0,3.0,6.0,6.0,22.0,211.0,18.0,7.0,15360.0,720.0
36,18.0,18.0,21.0,702.0,33.0,18.0,2.0,1.0,1.0,141.0,5.0,1.0,6.0,6.0,7.0,234.0,11.0,6.0,15360.0,720.0
37,18.0,18.0,21.0,708.0,27.0,18.0,0.0,6.0,1.0,138.0,4.0,0.0,6.0,6.0,7.0,236.0,9.0,6.0,15360.0,720.0
38,18.0,18.0,33.0,696.0,18.0,27.0,2.0,4.0,3.0,136.0,1.0,4.0,6.0,6.0,11.0,232.0,6.0,9.0,15360.0,720.0
39,18.0,18.0,21.0,693.0,30.0,30.0,2.0,4.0,1.0,128.0,4.0,4.0,6.0,6.0,7.0,231.0,10.0,10.0,15360.0,720.0
