,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,12.0,12.0,12.0,720.0,0.0,1.0,0.0,143.0,4.0,4.0,4.0,240.0,11520.0,720.0
1,12.0,12.0,18.0,714.0,0.0,3.0,1.0,149.0,4.0,4.0,6.0,238.0,11520.0,720.0
2,12.0,12.0,12.0,720.0,1.0,1.0,0.0,150.0,4.0,4.0,4.0,240.0,11520.0,720.0
3,12.0,12.0,69.0,663.0,3.0,4.0,8.0,119.0,4.0,4.0,23.0,221.0,11520.0,720.0
4,12.0,12.0,66.0,666.0,2.0,3.0,8.0,133.0,4.0,4.0,22.0,222.0,11520.0,720.0
5,12.0,12.0,21.0,711.0,1.0,3.0,1.0,134.0,4.0,4.0,7.0,237.0,11520.0,720.0
6,12.0,12.0,15.0,717.0,0.0,3.0,0.0,136.0,4.0,4.0,5.0,239.0,11520.0,720.0
7,12.0,12.0,27.0,705.0,1.0,2.0,2.0,143.0,4.0,4.0,9.0,235.0,11520.0,720.0
8,12.0,12.0,18.0,714.0,1.0,1.0,1.0,153.0,4.0,4.0,6.0,238.0,11520.0,720.0
9,12.0,12.0,27.0,705.0,2.0,4.0,2.0,139.0,4.0,4.0,9.0,235.0,11520.0,720.0
10,12.0,12.0,18.0,714.0,0.0,1.0,1.0,147.0,4.0,4.0,6.0,238.0,11520.0,720.0
11,12.0,12.0,21.0,711.0,1.0,1.0,1.0,145.0,4.0,4.0,7.0,237.0,11520.0,720.0
12,12.0,12.0,27.0,705.0,0.0,3.0,2.0,143.0,4.0,4.0,9.0,235.0,11520.0,720.0
13,12.0,12.0,18.0,714.0,1.0,1.0,1.0,148.0,4.0,4.0,6.0,238.0,11520.0,720.0
14,12.0,12.0,36.0,696.0,0.0,2.0,3.0,134.0,4.0,4.0,12.0,232.0,11520.0,720.0
15,12.0,12.0,69.0,663.0,0.0,1.0,9.0,130.0,4.0,4.0,23.0,221.0,11520.0,720.0
16,12.0,12.0,105.0,627.0,0.0,4.0,12.0,122.0,4.0,4.0,35.0,209.0,11520.0,720.0
17,12.0,12.0,57.0,675.0,0.0,2.0,6.0,129.0,4.0,4.0,19.0,225.0,11520.0,720.0
18,12.0,12.0,12.0,720.0,1.0,2.0,0.0,139.0,4.0,4.0,4.0,240.0,11520.0,720.0
19,12.0,12.0,21.0,711.0,1.0,2.0,1.0,141.0,4.0,4.0,7.0,237.0,11520.0,720.0
20,12.0,12.0,12.0,720.0,0.0,0.0,0.0,148.0,4.0,4.0,4.0,240.0,11520.0,720.0
21,12.0,12.0,51.0,681.0,2.0,3.0,5.0,128.0,4.0,4.0,17.0,227.0,11520.0,720.0
22,12.0,12.0,18.0,714.0,0.0,3.0,1.0,145.0,4.0,4.0,6.0,238.0,11520.0,720.0
23,12.0,12.0,60.0,672.0,0.0,2.0,8.0,137.0,4.0,4.0,20.0,224.0,11520.0,720.0
24,12.0,12.0,21.0,711.0,0.0,2.0,1.0,142.0,4.0,4.0,7.0,237.0,11520.0,720.0
25,12.0,12.0,39.0,693.0,0.0,3.0,4.0,139.0,4.0,4.0,13.0,231.0,11520.0,720.0
26,12.0,12.0,132.0,600.0,0.0,1.0,14.0,116.0,4.0,4.0,44.0,200.0,11520.0,720.0
27,12.0,12.0,18.0,714.0,1.0,2.0,1.0,157.0,4.0,4.0,6.0,238.0,11520.0,720.0
28,12.0,12.0,51.0,681.0,1.0,3.0,6.0,138.0,4.0,4.0,17.0,227.0,11520.0,720.0
29,12.0,12.0,27.0,705.0,2.0,2.0,2.0,137.0,4.0,4.0,9.0,235.0,11520.0,720.0
30,12.0,12.0,12.0,720.0,1.0,4.0,0.0,156.0,4.0,4.0,4.0,240.0,11520.0,720.0
31,12.0,12.0,21.0,711.0,0.0,3.0,1.0,142.0,4.0,4.0,7.0,237.0,11520.0,720.0
32,12.0,12.0,18.0,714.0,1.0,2.0,1.0,149.0,4.0,4.0,6.0,238.0,11520.0,720.0
33,12.0,12.0,15.0,717.0,0.0,2.0,0.0,133.0,4.0,4.0,5.0,239.0,11520.0,720.0
34,12.0,12.0,66.0,666.0,2.0,1.0,7.0,127.0,4.0,4.0,22.0,222.0,11520.0,720.0
