,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,18.0,720.0,720.0,720.0,23.0,29.0,22.0,26.0,69.0,41.0,69.0,41.0,990.0,720.0,6.0
1,20.0,20.0,20.0,720.0,25.0,32.0,24.0,32.0,74.0,44.0,74.0,44.0,1062.0,720.0,6.0
2,21.0,21.0,21.0,720.0,30.0,27.0,20.0,32.0,76.0,46.0,76.0,46.0,1098.0,720.0,6.0
3,18.0,18.0,720.0,720.0,24.0,25.0,24.0,27.0,69.0,41.0,69.0,41.0,990.0,720.0,6.0
4,20.0,20.0,720.0,720.0,28.0,26.0,27.0,24.0,74.0,44.0,74.0,44.0,1062.0,720.0,6.0
5,21.0,21.0,21.0,720.0,25.0,29.0,19.0,32.0,76.0,46.0,76.0,46.0,1098.0,720.0,6.0
6,22.0,22.0,22.0,720.0,27.0,25.0,21.0,29.0,78.0,48.0,78.0,48.0,1134.0,720.0,6.0
7,18.0,18.0,18.0,720.0,25.0,25.0,22.0,28.0,69.0,41.0,69.0,41.0,990.0,720.0,6.0
8,20.0,20.0,20.0,720.0,35.0,29.0,15.0,27.0,74.0,44.0,74.0,44.0,1062.0,720.0,6.0
9,20.0,20.0,20.0,720.0,25.0,22.0,25.0,32.0,74.0,44.0,74.0,44.0,1062.0,720.0,6.0
10,23.0,23.0,720.0,720.0,20.0,32.0,26.0,29.0,80.0,49.0,80.0,49.0,1161.0,720.0,6.0
11,20.0,20.0,20.0,720.0,33.0,25.0,17.0,25.0,74.0,44.0,74.0,44.0,1062.0,720.0,6.0
12,21.0,720.0,720.0,720.0,30.0,32.0,24.0,26.0,76.0,46.0,76.0,46.0,1098.0,720.0,6.0
13,20.0,720.0,20.0,720.0,25.0,33.0,20.0,29.0,74.0,44.0,74.0,44.0,1062.0,720.0,6.0
14,20.0,720.0,20.0,720.0,31.0,32.0,19.0,25.0,74.0,44.0,74.0,44.0,1062.0,720.0,6.0
