,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,12.0,12.0,123.0,609.0,2.0,1.0,19.0,124.0,4.0,4.0,41.0,203.0,11520.0,720.0
1,12.0,12.0,21.0,711.0,1.0,4.0,1.0,142.0,4.0,4.0,7.0,237.0,11520.0,720.0
2,12.0,12.0,72.0,660.0,0.0,2.0,8.0,119.0,4.0,4.0,24.0,220.0,11520.0,720.0
3,12.0,12.0,12.0,720.0,0.0,1.0,0.0,144.0,4.0,4.0,4.0,240.0,11520.0,720.0
4,12.0,12.0,72.0,660.0,3.0,1.0,9.0,124.0,4.0,4.0,24.0,220.0,11520.0,720.0
5,12.0,12.0,21.0,711.0,1.0,0.0,1.0,143.0,4.0,4.0,7.0,237.0,11520.0,720.0
6,12.0,12.0,69.0,663.0,1.0,4.0,9.0,129.0,4.0,4.0,23.0,221.0,11520.0,720.0
7,12.0,12.0,27.0,705.0,1.0,3.0,2.0,136.0,4.0,4.0,9.0,235.0,11520.0,720.0
8,12.0,12.0,57.0,675.0,1.0,2.0,7.0,136.0,4.0,4.0,19.0,225.0,11520.0,720.0
9,12.0,12.0,45.0,687.0,1.0,2.0,5.0,141.0,4.0,4.0,15.0,229.0,11520.0,720.0
10,12.0,12.0,84.0,648.0,0.0,4.0,13.0,139.0,4.0,4.0,28.0,216.0,11520.0,720.0
11,12.0,12.0,24.0,708.0,3.0,4.0,2.0,152.0,4.0,4.0,8.0,236.0,11520.0,720.0
12,12.0,12.0,39.0,693.0,1.0,3.0,4.0,136.0,4.0,4.0,13.0,231.0,11520.0,720.0
13,12.0,12.0,27.0,705.0,0.0,1.0,2.0,147.0,4.0,4.0,9.0,235.0,11520.0,720.0
14,12.0,12.0,18.0,714.0,1.0,2.0,1.0,151.0,4.0,4.0,6.0,238.0,11520.0,720.0
15,12.0,12.0,90.0,642.0,0.0,3.0,12.0,127.0,4.0,4.0,30.0,214.0,11520.0,720.0
16,12.0,12.0,18.0,714.0,0.0,2.0,0.0,118.0,4.0,4.0,6.0,238.0,11520.0,720.0
17,12.0,12.0,51.0,681.0,1.0,3.0,5.0,140.0,4.0,4.0,17.0,227.0,11520.0,720.0
18,12.0,12.0,27.0,705.0,0.0,4.0,2.0,142.0,4.0,4.0,9.0,235.0,11520.0,720.0
19,12.0,12.0,21.0,711.0,2.0,1.0,1.0,139.0,4.0,4.0,7.0,237.0,11520.0,720.0
20,12.0,12.0,21.0,711.0,0.0,2.0,1.0,136.0,4.0,4.0,7.0,237.0,11520.0,720.0
21,12.0,12.0,39.0,693.0,2.0,2.0,4.0,140.0,4.0,4.0,13.0,231.0,11520.0,720.0
