,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,18.0,18.0,48.0,681.0,27.0,18.0,1.0,2.0,5.0,133.0,4.0,2.0,6.0,6.0,16.0,227.0,9.0,6.0,15360.0,720.0
1,18.0,18.0,57.0,669.0,30.0,18.0,1.0,3.0,6.0,121.0,4.0,0.0,6.0,6.0,19.0,223.0,10.0,6.0,15360.0,720.0
2,18.0,18.0,54.0,666.0,18.0,36.0,3.0,5.0,7.0,143.0,1.0,6.0,6.0,6.0,18.0,222.0,6.0,12.0,15360.0,720.0
3,18.0,18.0,30.0,681.0,42.0,21.0,1.0,4.0,2.0,126.0,7.0,2.0,6.0,6.0,10.0,227.0,14.0,7.0,15360.0,720.0
4,18.0,18.0,21.0,678.0,18.0,57.0,0.0,3.0,1.0,136.0,2.0,11.0,6.0,6.0,7.0,226.0,6.0,19.0,15360.0,720.0
5,18.0,18.0,21.0,690.0,18.0,45.0,2.0,5.0,1.0,136.0,1.0,8.0,6.0,6.0,7.0,230.0,6.0,15.0,15360.0,720.0
6,18.0,18.0,21.0,705.0,18.0,30.0,0.0,3.0,1.0,137.0,2.0,4.0,6.0,6.0,7.0,235.0,6.0,10.0,15360.0,720.0
7,18.0,18.0,45.0,552.0,132.0,45.0,1.0,2.0,3.0,102.0,23.0,6.0,6.0,6.0,15.0,184.0,44.0,15.0,15360.0,720.0
8,18.0,18.0,21.0,690.0,33.0,30.0,3.0,3.0,1.0,128.0,5.0,4.0,6.0,6.0,7.0,230.0,11.0,10.0,15360.0,720.0
9,18.0,18.0,30.0,657.0,54.0,33.0,1.0,5.0,2.0,124.0,10.0,5.0,6.0,6.0,10.0,219.0,18.0,11.0,15360.0,720.0
10,18.0,18.0,18.0,720.0,18.0,18.0,2.0,4.0,1.0,150.0,1.0,2.0,6.0,6.0,6.0,240.0,6.0,6.0,15360.0,720.0
11,18.0,18.0,18.0,705.0,21.0,30.0,2.0,4.0,0.0,153.0,3.0,5.0,6.0,6.0,6.0,235.0,7.0,10.0,15360.0,720.0
12,18.0,18.0,18.0,504.0,30.0,222.0,1.0,3.0,0.0,90.0,3.0,43.0,6.0,6.0,6.0,168.0,10.0,74.0,15360.0,720.0
13,18.0,18.0,18.0,702.0,18.0,36.0,1.0,4.0,0.0,124.0,0.0,5.0,6.0,6.0,6.0,234.0,6.0,12.0,15360.0,720.0
14,18.0,18.0,24.0,705.0,18.0,27.0,2.0,5.0,2.0,148.0,2.0,4.0,6.0,6.0,8.0,235.0,6.0,9.0,15360.0,720.0
15,18.0,18.0,30.0,621.0,54.0,69.0,3.0,4.0,2.0,123.0,9.0,12.0,6.0,6.0,10.0,207.0,18.0,23.0,15360.0,720.0
16,18.0,18.0,102.0,588.0,30.0,54.0,0.0,1.0,13.0,104.0,4.0,9.0,6.0,6.0,34.0,196.0,10.0,18.0,15360.0,720.0
17,18.0,18.0,42.0,684.0,18.0,30.0,2.0,3.0,5.0,144.0,1.0,5.0,6.0,6.0,14.0,228.0,6.0,10.0,15360.0,720.0
18,18.0,18.0,33.0,696.0,18.0,27.0,2.0,3.0,3.0,145.0,1.0,4.0,6.0,6.0,11.0,232.0,6.0,9.0,15360.0,720.0
