,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0,87.0,0.0,500.0,0.0,74.0,0.0,741.0,0.0,120.0,0.0,1275.0,4545.0,500.0
1,0.0,88.0,0.0,500.0,0.0,100.0,0.0,770.0,0.0,180.0,0.0,1275.0,4905.0,500.0
2,0.0,81.0,0.0,457.0,0.0,157.0,0.0,688.0,0.0,270.0,0.0,1170.0,5130.0,457.0
3,0.0,72.0,0.0,462.0,0.0,144.0,0.0,701.0,0.0,249.0,0.0,1179.0,5031.0,462.0
4,0.0,89.0,0.0,500.0,0.0,49.0,0.0,800.0,0.0,90.0,0.0,1275.0,4365.0,500.0
5,0.0,73.0,0.0,500.0,0.0,60.0,0.0,758.0,0.0,90.0,0.0,1275.0,4365.0,500.0
6,0.0,72.0,0.0,469.0,0.0,149.0,0.0,736.0,0.0,240.0,0.0,1200.0,5040.0,469.0
7,0.0,76.0,0.0,500.0,0.0,62.0,0.0,773.0,0.0,90.0,0.0,1275.0,4365.0,500.0
8,0.0,71.0,0.0,397.0,0.0,206.0,0.0,628.0,0.0,330.0,0.0,1020.0,5040.0,397.0
9,0.0,86.0,0.0,440.0,0.0,170.0,0.0,648.0,0.0,285.0,0.0,1125.0,5085.0,440.0
10,0.0,80.0,0.0,489.0,0.0,124.0,0.0,742.0,0.0,210.0,0.0,1248.0,5004.0,489.0
11,0.0,76.0,0.0,500.0,0.0,99.0,0.0,783.0,0.0,150.0,0.0,1275.0,4725.0,500.0
12,0.0,79.0,0.0,489.0,0.0,145.0,0.0,749.0,0.0,228.0,0.0,1248.0,5112.0,489.0
13,0.0,73.0,0.0,489.0,0.0,121.0,0.0,760.0,0.0,210.0,0.0,1248.0,5004.0,489.0
14,0.0,81.0,0.0,500.0,0.0,119.0,0.0,733.0,0.0,180.0,0.0,1275.0,4905.0,500.0
15,0.0,82.0,0.0,500.0,0.0,111.0,0.0,750.0,0.0,180.0,0.0,1275.0,4905.0,500.0
16,0.0,71.0,0.0,500.0,0.0,83.0,0.0,746.0,0.0,150.0,0.0,1275.0,4725.0,500.0
17,0.0,80.0,0.0,500.0,0.0,78.0,0.0,749.0,0.0,120.0,0.0,1275.0,4545.0,500.0
18,0.0,78.0,0.0,500.0,0.0,83.0,0.0,733.0,0.0,150.0,0.0,1275.0,4725.0,500.0
19,0.0,91.0,0.0,492.0,0.0,126.0,0.0,736.0,0.0,207.0,0.0,1257.0,5013.0,492.0
20,0.0,75.0,0.0,453.0,0.0,153.0,0.0,699.0,0.0,258.0,0.0,1158.0,5022.0,453.0
21,0.0,79.0,0.0,456.0,0.0,167.0,0.0,696.0,0.0,267.0,0.0,1167.0,5103.0,456.0
22,0.0,75.0,0.0,441.0,0.0,157.0,0.0,696.0,0.0,270.0,0.0,1128.0,5004.0,441.0
23,0.0,72.0,0.0,500.0,0.0,106.0,0.0,767.0,0.0,180.0,0.0,1275.0,4905.0,500.0
24,0.0,93.0,0.0,479.0,0.0,136.0,0.0,749.0,0.0,234.0,0.0,1224.0,5076.0,479.0
25,0.0,71.0,0.0,441.0,0.0,162.0,0.0,655.0,0.0,270.0,0.0,1128.0,5004.0,441.0
26,0.0,78.0,0.0,500.0,0.0,83.0,0.0,759.0,0.0,120.0,0.0,1275.0,4545.0,500.0
27,0.0,70.0,0.0,500.0,0.0,82.0,0.0,738.0,0.0,150.0,0.0,1275.0,4725.0,500.0
28,0.0,91.0,0.0,488.0,0.0,125.0,0.0,762.0,0.0,225.0,0.0,1245.0,5085.0,488.0
