,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,21.0,21.0,21.0,500.0,21.0,21.0,23.0,26.0,24.0,30.0,29.0,28.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
1,21.0,21.0,21.0,500.0,21.0,500.0,16.0,27.0,27.0,26.0,30.0,39.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
2,21.0,21.0,21.0,500.0,21.0,21.0,24.0,26.0,22.0,29.0,30.0,36.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
3,21.0,21.0,21.0,500.0,21.0,21.0,23.0,32.0,25.0,22.0,28.0,33.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
4,21.0,21.0,21.0,500.0,21.0,21.0,24.0,34.0,20.0,24.0,31.0,30.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
5,21.0,500.0,21.0,500.0,21.0,21.0,32.0,31.0,23.0,25.0,30.0,26.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
6,21.0,21.0,21.0,500.0,21.0,21.0,24.0,31.0,24.0,24.0,27.0,31.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
7,21.0,21.0,21.0,500.0,21.0,21.0,21.0,25.0,22.0,34.0,27.0,30.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
8,21.0,21.0,21.0,500.0,21.0,21.0,20.0,30.0,20.0,32.0,33.0,33.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
9,21.0,21.0,21.0,500.0,21.0,21.0,30.0,30.0,21.0,29.0,22.0,33.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
10,21.0,21.0,21.0,500.0,21.0,21.0,24.0,28.0,24.0,27.0,21.0,33.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
11,21.0,21.0,21.0,500.0,21.0,21.0,20.0,29.0,21.0,30.0,33.0,28.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
12,21.0,21.0,21.0,500.0,21.0,500.0,20.0,24.0,26.0,23.0,25.0,32.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
13,21.0,21.0,21.0,500.0,21.0,21.0,28.0,28.0,25.0,29.0,31.0,30.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
14,21.0,21.0,21.0,500.0,21.0,500.0,28.0,27.0,24.0,30.0,32.0,35.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
15,21.0,21.0,21.0,500.0,21.0,21.0,21.0,34.0,26.0,25.0,38.0,31.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
16,21.0,21.0,21.0,500.0,21.0,21.0,34.0,30.0,20.0,27.0,33.0,30.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
17,21.0,21.0,21.0,500.0,21.0,21.0,27.0,22.0,25.0,31.0,34.0,34.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
18,21.0,21.0,21.0,500.0,21.0,500.0,30.0,29.0,29.0,34.0,32.0,35.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
19,21.0,500.0,21.0,500.0,21.0,21.0,26.0,32.0,20.0,27.0,26.0,27.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
20,21.0,21.0,21.0,500.0,21.0,21.0,25.0,26.0,19.0,31.0,39.0,40.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
21,21.0,21.0,21.0,500.0,21.0,500.0,18.0,27.0,21.0,25.0,25.0,28.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
22,21.0,21.0,500.0,500.0,21.0,21.0,26.0,29.0,28.0,26.0,37.0,30.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
23,21.0,21.0,21.0,500.0,21.0,21.0,23.0,31.0,25.0,30.0,30.0,28.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
24,21.0,21.0,21.0,500.0,21.0,21.0,21.0,29.0,19.0,23.0,29.0,26.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
25,21.0,21.0,21.0,500.0,21.0,21.0,19.0,27.0,19.0,26.0,22.0,33.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
26,21.0,21.0,21.0,500.0,21.0,21.0,26.0,23.0,22.0,28.0,31.0,34.0,76.0,46.0,76.0,46.0,73.0,63.0,1642.0,500.0,7.0
