,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,22.0,22.0,22.0,298.0,21.0,32.0,21.0,443.0,78.0,48.0,78.0,738.0,3204.0,298.0,9.0
1,18.0,18.0,30.0,294.0,26.0,25.0,30.0,427.0,69.0,41.0,105.0,731.0,3168.0,294.0,9.0
2,22.0,22.0,34.0,286.0,22.0,30.0,30.0,420.0,78.0,48.0,114.0,708.0,3222.0,286.0,9.0
3,18.0,18.0,54.0,246.0,22.0,28.0,89.0,368.0,69.0,41.0,258.0,611.0,3267.0,246.0,9.0
4,21.0,21.0,21.0,297.0,23.0,30.0,21.0,435.0,76.0,46.0,76.0,736.0,3168.0,297.0,9.0
5,20.0,32.0,20.0,272.0,24.0,51.0,22.0,409.0,74.0,74.0,74.0,674.0,3132.0,272.0,9.0
6,20.0,32.0,32.0,284.0,19.0,49.0,35.0,409.0,74.0,71.0,128.0,704.0,3366.0,284.0,9.0
7,20.0,20.0,32.0,284.0,24.0,26.0,35.0,422.0,74.0,44.0,110.0,704.0,3150.0,284.0,9.0
8,20.0,20.0,68.0,260.0,21.0,24.0,86.0,385.0,74.0,44.0,254.0,644.0,3402.0,260.0,9.0
9,20.0,20.0,32.0,272.0,22.0,30.0,39.0,425.0,74.0,44.0,128.0,674.0,3114.0,272.0,9.0
10,20.0,32.0,80.0,224.0,18.0,44.0,113.0,334.0,74.0,71.0,326.0,554.0,3510.0,224.0,9.0
11,23.0,23.0,23.0,275.0,24.0,34.0,25.0,425.0,80.0,49.0,80.0,679.0,3051.0,275.0,9.0
12,20.0,20.0,44.0,272.0,25.0,23.0,48.0,420.0,74.0,44.0,146.0,674.0,3168.0,272.0,9.0
13,21.0,21.0,21.0,309.0,22.0,30.0,20.0,437.0,76.0,46.0,76.0,766.0,3258.0,309.0,9.0
14,20.0,20.0,32.0,272.0,22.0,26.0,41.0,427.0,74.0,44.0,128.0,674.0,3114.0,272.0,9.0
15,20.0,32.0,44.0,260.0,28.0,47.0,55.0,372.0,74.0,74.0,182.0,644.0,3366.0,260.0,9.0
16,20.0,20.0,44.0,272.0,29.0,27.0,55.0,400.0,74.0,44.0,164.0,674.0,3222.0,272.0,9.0
17,17.0,17.0,77.0,245.0,25.0,24.0,117.0,355.0,66.0,39.0,339.0,609.0,3474.0,245.0,9.0
18,22.0,22.0,34.0,286.0,22.0,27.0,41.0,424.0,78.0,48.0,142.0,708.0,3306.0,286.0,9.0
19,21.0,21.0,69.0,249.0,22.0,22.0,81.0,381.0,76.0,46.0,256.0,616.0,3348.0,249.0,9.0
20,18.0,30.0,30.0,258.0,21.0,46.0,40.0,403.0,69.0,68.0,123.0,641.0,3114.0,258.0,9.0
21,19.0,19.0,79.0,259.0,23.0,24.0,110.0,354.0,71.0,42.0,341.0,642.0,3627.0,259.0,9.0
22,23.0,23.0,35.0,275.0,21.0,33.0,38.0,416.0,80.0,49.0,116.0,679.0,3159.0,275.0,9.0
23,18.0,30.0,30.0,270.0,18.0,49.0,39.0,410.0,69.0,68.0,123.0,671.0,3204.0,270.0,9.0
24,18.0,18.0,30.0,282.0,25.0,26.0,37.0,430.0,69.0,41.0,123.0,701.0,3132.0,282.0,9.0
25,22.0,22.0,46.0,262.0,30.0,31.0,61.0,396.0,78.0,48.0,186.0,648.0,3258.0,262.0,9.0
26,20.0,20.0,32.0,284.0,28.0,30.0,43.0,423.0,74.0,44.0,137.0,704.0,3231.0,284.0,9.0
27,18.0,18.0,54.0,258.0,24.0,25.0,68.0,393.0,69.0,41.0,195.0,641.0,3168.0,258.0,9.0
28,20.0,20.0,20.0,284.0,20.0,26.0,23.0,436.0,74.0,44.0,74.0,704.0,3042.0,284.0,9.0
29,17.0,41.0,29.0,257.0,26.0,64.0,41.0,384.0,66.0,96.0,135.0,639.0,3294.0,257.0,9.0
30,19.0,19.0,43.0,259.0,29.0,27.0,58.0,389.0,71.0,42.0,179.0,642.0,3141.0,259.0,9.0
31,19.0,31.0,31.0,259.0,22.0,48.0,41.0,394.0,71.0,69.0,125.0,642.0,3141.0,259.0,9.0
32,21.0,21.0,33.0,273.0,19.0,32.0,40.0,412.0,76.0,46.0,130.0,676.0,3150.0,273.0,9.0
