,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
18,21.0,117.0,117.0,117.0,22.0,172.0,166.0,169.0,76.0,286.0,582.0,286.0,4776.0,117.0,1.0
19,32.0,104.0,104.0,104.0,40.0,152.0,157.0,153.0,128.0,254.0,516.0,254.0,4602.0,104.0,1.0
20,21.0,117.0,117.0,117.0,22.0,170.0,160.0,168.0,76.0,286.0,582.0,286.0,4776.0,117.0,1.0
21,24.0,108.0,108.0,108.0,31.0,156.0,155.0,173.0,97.0,259.0,548.0,259.0,4557.0,108.0,1.0
22,22.0,118.0,118.0,118.0,19.0,170.0,169.0,181.0,78.0,288.0,590.0,288.0,4830.0,118.0,1.0
23,30.0,102.0,102.0,102.0,38.0,143.0,177.0,155.0,123.0,251.0,548.0,251.0,4641.0,102.0,1.0
24,19.0,110.0,110.0,110.0,25.0,156.0,172.0,171.0,71.0,267.0,587.0,267.0,4590.0,110.0,1.0
25,23.0,107.0,107.0,107.0,24.0,167.0,166.0,159.0,80.0,259.0,528.0,259.0,4395.0,107.0,1.0
26,20.0,108.0,108.0,108.0,25.0,155.0,169.0,160.0,74.0,259.0,548.0,259.0,4419.0,108.0,1.0
27,17.0,101.0,101.0,101.0,22.0,160.0,170.0,163.0,66.0,249.0,562.0,249.0,4323.0,101.0,1.0
28,19.0,103.0,103.0,103.0,22.0,160.0,183.0,166.0,71.0,252.0,550.0,252.0,4344.0,103.0,1.0
29,22.0,118.0,118.0,118.0,20.0,164.0,181.0,172.0,78.0,288.0,590.0,288.0,4830.0,118.0,1.0
30,20.0,114.0,114.0,114.0,23.0,169.0,165.0,168.0,74.0,278.0,580.0,278.0,4686.0,114.0,1.0
31,23.0,107.0,107.0,107.0,19.0,165.0,167.0,161.0,80.0,259.0,528.0,259.0,4395.0,107.0,1.0
32,34.0,106.0,106.0,106.0,46.0,150.0,169.0,151.0,142.0,258.0,520.0,258.0,4734.0,106.0,1.0
33,20.0,114.0,114.0,114.0,18.0,164.0,170.0,182.0,74.0,278.0,580.0,278.0,4686.0,114.0,1.0
34,21.0,117.0,117.0,117.0,22.0,171.0,174.0,163.0,76.0,286.0,582.0,286.0,4776.0,117.0,1.0
35,22.0,118.0,118.0,118.0,22.0,176.0,181.0,169.0,78.0,288.0,590.0,288.0,4830.0,118.0,1.0
36,31.0,92.0,92.0,92.0,42.0,141.0,170.0,149.0,125.0,222.0,491.0,222.0,4221.0,92.0,1.0
37,30.0,114.0,114.0,114.0,37.0,162.0,177.0,162.0,123.0,281.0,612.0,281.0,5103.0,114.0,1.0
38,20.0,104.0,104.0,104.0,27.0,167.0,165.0,149.0,74.0,254.0,516.0,254.0,4278.0,104.0,1.0
39,30.0,103.0,103.0,103.0,42.0,150.0,171.0,147.0,123.0,251.0,553.0,251.0,4656.0,103.0,1.0
40,21.0,115.0,115.0,115.0,20.0,164.0,167.0,180.0,76.0,280.0,582.0,280.0,4722.0,115.0,1.0
41,21.0,117.0,117.0,117.0,26.0,151.0,181.0,169.0,76.0,286.0,582.0,286.0,4776.0,117.0,1.0
42,21.0,115.0,115.0,115.0,24.0,165.0,181.0,164.0,76.0,280.0,582.0,280.0,4722.0,115.0,1.0
43,20.0,114.0,114.0,114.0,26.0,173.0,178.0,157.0,74.0,278.0,580.0,278.0,4686.0,114.0,1.0
44,21.0,105.0,105.0,105.0,20.0,162.0,172.0,157.0,76.0,256.0,518.0,256.0,4314.0,105.0,1.0
45,33.0,109.0,109.0,109.0,34.0,151.0,156.0,165.0,112.0,261.0,550.0,261.0,4671.0,109.0,1.0
46,32.0,104.0,104.0,104.0,43.0,148.0,161.0,157.0,137.0,254.0,516.0,254.0,4656.0,104.0,1.0
47,20.0,108.0,108.0,108.0,19.0,155.0,186.0,146.0,74.0,259.0,548.0,259.0,4419.0,108.0,1.0
48,44.0,116.0,116.0,116.0,56.0,166.0,165.0,160.0,191.0,284.0,580.0,284.0,5442.0,116.0,1.0
49,23.0,119.0,119.0,119.0,27.0,179.0,159.0,154.0,80.0,289.0,592.0,289.0,4857.0,119.0,1.0
