,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,100.0,100.0,100.0,500.0,33.0,39.0,41.0,41.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
1,100.0,100.0,100.0,500.0,29.0,44.0,30.0,55.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
2,100.0,100.0,100.0,500.0,43.0,49.0,35.0,46.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
3,100.0,100.0,100.0,500.0,31.0,43.0,40.0,53.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
4,100.0,100.0,100.0,500.0,48.0,45.0,35.0,47.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
5,100.0,100.0,100.0,500.0,34.0,48.0,34.0,39.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
6,100.0,100.0,100.0,500.0,43.0,46.0,39.0,47.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
7,100.0,100.0,100.0,500.0,27.0,44.0,40.0,41.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
8,100.0,500.0,100.0,500.0,37.0,47.0,24.0,41.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
9,100.0,100.0,100.0,500.0,34.0,45.0,38.0,53.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
10,100.0,100.0,100.0,500.0,32.0,43.0,36.0,46.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
11,100.0,100.0,100.0,500.0,36.0,43.0,35.0,45.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
12,100.0,100.0,100.0,500.0,35.0,47.0,32.0,47.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
13,100.0,100.0,100.0,500.0,38.0,53.0,34.0,41.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
14,100.0,100.0,100.0,500.0,38.0,46.0,32.0,47.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
15,100.0,100.0,100.0,500.0,37.0,44.0,37.0,53.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
16,100.0,100.0,100.0,500.0,25.0,43.0,39.0,49.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
17,100.0,100.0,100.0,500.0,33.0,49.0,31.0,45.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
18,100.0,100.0,100.0,500.0,37.0,49.0,36.0,51.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
19,100.0,100.0,100.0,500.0,33.0,56.0,37.0,51.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
20,100.0,100.0,100.0,500.0,39.0,46.0,31.0,57.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
21,100.0,100.0,100.0,500.0,34.0,48.0,34.0,42.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
22,100.0,100.0,100.0,500.0,42.0,49.0,39.0,51.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
23,100.0,100.0,100.0,500.0,34.0,45.0,39.0,49.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
24,100.0,100.0,100.0,500.0,35.0,53.0,51.0,46.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
25,100.0,100.0,100.0,500.0,25.0,53.0,35.0,47.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
26,100.0,100.0,100.0,500.0,44.0,56.0,32.0,54.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
27,100.0,100.0,100.0,500.0,34.0,38.0,35.0,51.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
28,100.0,100.0,100.0,500.0,35.0,43.0,36.0,40.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
29,100.0,100.0,100.0,500.0,32.0,39.0,33.0,45.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
30,100.0,100.0,100.0,500.0,38.0,46.0,35.0,47.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
31,100.0,100.0,100.0,500.0,27.0,55.0,32.0,54.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
32,100.0,100.0,100.0,500.0,29.0,48.0,32.0,47.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
33,100.0,100.0,100.0,500.0,41.0,51.0,45.0,45.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
34,100.0,100.0,100.0,500.0,38.0,45.0,30.0,53.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
35,100.0,100.0,100.0,500.0,34.0,44.0,32.0,47.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
36,100.0,100.0,100.0,500.0,40.0,47.0,38.0,48.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
37,100.0,100.0,100.0,500.0,35.0,47.0,34.0,46.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
38,100.0,100.0,100.0,500.0,40.0,48.0,39.0,50.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
39,100.0,100.0,100.0,500.0,27.0,47.0,40.0,46.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
40,100.0,100.0,100.0,500.0,41.0,46.0,28.0,49.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
41,100.0,100.0,500.0,500.0,34.0,41.0,38.0,43.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
42,100.0,100.0,100.0,500.0,43.0,46.0,28.0,46.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
43,100.0,100.0,100.0,500.0,38.0,42.0,30.0,49.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
44,100.0,100.0,100.0,500.0,41.0,46.0,35.0,45.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
45,100.0,100.0,100.0,500.0,33.0,51.0,30.0,43.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
46,100.0,100.0,100.0,500.0,31.0,38.0,42.0,51.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
47,100.0,100.0,100.0,500.0,38.0,47.0,37.0,54.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
48,100.0,100.0,100.0,500.0,45.0,46.0,30.0,50.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
49,100.0,100.0,100.0,500.0,34.0,47.0,26.0,51.0,119.0,79.0,119.0,79.0,1782.0,500.0,9.0
