,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.0,0.0,500.0,0.0,12.0,0.0,0.0,0.0,768.0,0.0,20.0,0.0,0.0,0.0,1275.0,0.0,39.0,3981.0,500.0
1,0.0,0.0,0.0,489.0,0.0,13.0,0.0,0.0,0.0,766.0,0.0,33.0,0.0,0.0,0.0,1248.0,0.0,65.0,4004.0,489.0
2,0.0,0.0,0.0,489.0,0.0,19.0,0.0,0.0,0.0,738.0,0.0,38.0,0.0,0.0,0.0,1248.0,0.0,65.0,4004.0,489.0
3,0.0,0.0,0.0,481.0,0.0,14.0,0.0,0.0,0.0,734.0,0.0,44.0,0.0,0.0,0.0,1230.0,0.0,78.0,4002.0,481.0
4,0.0,0.0,0.0,481.0,0.0,13.0,0.0,0.0,0.0,730.0,0.0,47.0,0.0,0.0,0.0,1230.0,0.0,78.0,4002.0,481.0
5,0.0,0.0,0.0,500.0,0.0,10.0,0.0,0.0,0.0,778.0,0.0,18.0,0.0,0.0,0.0,1275.0,0.0,39.0,3981.0,500.0
6,0.0,0.0,0.0,468.0,0.0,11.0,0.0,0.0,0.0,685.0,0.0,52.0,0.0,0.0,0.0,1197.0,0.0,104.0,4007.0,468.0
7,0.0,0.0,0.0,500.0,0.0,9.0,0.0,0.0,0.0,781.0,0.0,4.0,0.0,0.0,0.0,1275.0,0.0,13.0,3877.0,500.0
8,0.0,0.0,0.0,468.0,0.0,13.0,0.0,0.0,0.0,744.0,0.0,49.0,0.0,0.0,0.0,1197.0,0.0,104.0,4007.0,468.0
9,0.0,0.0,0.0,500.0,0.0,17.0,0.0,0.0,0.0,754.0,0.0,15.0,0.0,0.0,0.0,1275.0,0.0,26.0,3929.0,500.0
10,0.0,0.0,0.0,468.0,0.0,19.0,0.0,0.0,0.0,709.0,0.0,38.0,0.0,0.0,0.0,1197.0,0.0,104.0,4007.0,468.0
11,0.0,0.0,0.0,481.0,0.0,17.0,0.0,0.0,0.0,740.0,0.0,27.0,0.0,0.0,0.0,1230.0,0.0,78.0,4002.0,481.0
12,0.0,0.0,0.0,500.0,0.0,13.0,0.0,0.0,0.0,762.0,0.0,0.0,0.0,0.0,0.0,1275.0,0.0,0.0,3825.0,500.0
13,0.0,0.0,0.0,497.0,0.0,14.0,0.0,0.0,0.0,739.0,0.0,25.0,0.0,0.0,0.0,1265.0,0.0,52.0,4003.0,497.0
14,0.0,0.0,0.0,489.0,0.0,8.0,0.0,0.0,0.0,747.0,0.0,33.0,0.0,0.0,0.0,1248.0,0.0,65.0,4004.0,489.0
15,0.0,0.0,0.0,489.0,0.0,18.0,0.0,0.0,0.0,778.0,0.0,24.0,0.0,0.0,0.0,1248.0,0.0,65.0,4004.0,489.0
16,0.0,0.0,0.0,481.0,0.0,12.0,0.0,0.0,0.0,732.0,0.0,45.0,0.0,0.0,0.0,1230.0,0.0,78.0,4002.0,481.0
17,0.0,0.0,0.0,500.0,0.0,14.0,0.0,0.0,0.0,756.0,0.0,6.0,0.0,0.0,0.0,1275.0,0.0,13.0,3877.0,500.0
18,0.0,0.0,0.0,500.0,0.0,10.0,0.0,0.0,0.0,770.0,0.0,4.0,0.0,0.0,0.0,1275.0,0.0,13.0,3877.0,500.0
