,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,9.0,5.0,5.0,227.0,5.0,227.0,12.0,5.0,11.0,101.0,13.0,106.0,44.0,9.0,27.0,166.0,31.0,218.0,1893.0,478.0
1,9.0,5.0,5.0,449.0,5.0,5.0,7.0,5.0,5.0,103.0,13.0,11.0,44.0,9.0,27.0,167.0,31.0,21.0,1108.0,478.0
2,38.0,126.0,32.0,125.0,32.0,125.0,36.0,78.0,24.0,88.0,37.0,96.0,136.0,144.0,116.0,144.0,115.0,194.0,3696.0,478.0
3,9.0,5.0,5.0,263.0,98.0,98.0,11.0,6.0,5.0,103.0,55.0,57.0,44.0,9.0,27.0,167.0,140.0,120.0,1940.0,478.0
4,9.0,449.0,5.0,5.0,5.0,5.0,15.0,96.0,6.0,4.0,7.0,10.0,44.0,167.0,27.0,9.0,31.0,21.0,1582.0,478.0
5,9.0,227.0,5.0,227.0,5.0,5.0,10.0,108.0,9.0,103.0,16.0,10.0,44.0,166.0,27.0,166.0,31.0,21.0,2047.0,478.0
6,9.0,321.0,37.0,37.0,37.0,37.0,7.0,87.0,42.0,43.0,49.0,53.0,44.0,152.0,123.0,70.0,120.0,100.0,2635.0,478.0
7,9.0,5.0,5.0,155.0,152.0,152.0,15.0,4.0,8.0,103.0,94.0,105.0,44.0,9.0,27.0,162.0,243.0,213.0,2709.0,478.0
8,45.0,131.0,5.0,130.0,37.0,130.0,47.0,86.0,5.0,93.0,54.0,76.0,144.0,149.0,27.0,149.0,120.0,199.0,3562.0,478.0
9,9.0,201.0,5.0,199.0,59.0,5.0,9.0,102.0,8.0,105.0,59.0,9.0,44.0,162.0,27.0,161.0,134.0,21.0,2420.0,478.0
10,9.0,227.0,5.0,227.0,5.0,5.0,8.0,104.0,9.0,102.0,13.0,13.0,44.0,166.0,27.0,166.0,31.0,21.0,2047.0,478.0
11,9.0,140.0,5.0,139.0,139.0,46.0,18.0,98.0,5.0,104.0,97.0,56.0,44.0,156.0,27.0,156.0,237.0,108.0,3129.0,478.0
12,9.0,367.0,5.0,5.0,87.0,5.0,9.0,101.0,10.0,3.0,55.0,7.0,44.0,166.0,27.0,9.0,139.0,21.0,2008.0,478.0
13,9.0,75.0,5.0,239.0,75.0,75.0,16.0,51.0,11.0,111.0,48.0,54.0,44.0,86.0,27.0,165.0,137.0,117.0,2372.0,478.0
14,9.0,5.0,61.0,199.0,5.0,199.0,6.0,3.0,37.0,102.0,11.0,101.0,44.0,9.0,139.0,161.0,31.0,213.0,2194.0,478.0
15,45.0,177.0,5.0,177.0,37.0,37.0,38.0,95.0,11.0,85.0,51.0,59.0,144.0,149.0,27.0,149.0,120.0,100.0,3166.0,478.0
16,9.0,87.0,5.0,367.0,5.0,5.0,22.0,51.0,9.0,91.0,9.0,9.0,44.0,87.0,27.0,166.0,31.0,21.0,1573.0,478.0
17,9.0,263.0,5.0,98.0,5.0,98.0,7.0,113.0,7.0,47.0,14.0,62.0,44.0,167.0,27.0,88.0,31.0,120.0,2215.0,478.0
18,50.0,186.0,5.0,186.0,5.0,46.0,55.0,100.0,8.0,100.0,9.0,57.0,148.0,156.0,27.0,156.0,31.0,108.0,2929.0,478.0
19,9.0,201.0,5.0,199.0,5.0,59.0,13.0,96.0,9.0,100.0,15.0,51.0,44.0,162.0,27.0,161.0,31.0,114.0,2380.0,478.0
20,9.0,186.0,46.0,186.0,5.0,46.0,15.0,83.0,38.0,98.0,11.0,58.0,44.0,156.0,131.0,156.0,31.0,108.0,2617.0,478.0
21,50.0,186.0,5.0,186.0,5.0,46.0,45.0,97.0,5.0,88.0,11.0,57.0,148.0,156.0,27.0,156.0,31.0,108.0,2929.0,478.0
