,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,21.0,21.0,21.0,720.0,27.0,27.0,22.0,34.0,76.0,46.0,76.0,46.0,1098.0,720.0,4.0
1,20.0,720.0,720.0,720.0,24.0,28.0,23.0,26.0,74.0,44.0,74.0,44.0,1062.0,720.0,4.0
2,20.0,720.0,720.0,720.0,28.0,29.0,22.0,21.0,74.0,44.0,74.0,44.0,1062.0,720.0,4.0
3,19.0,720.0,720.0,720.0,25.0,27.0,22.0,26.0,71.0,42.0,71.0,42.0,1017.0,720.0,4.0
4,19.0,720.0,720.0,720.0,20.0,31.0,28.0,22.0,71.0,42.0,71.0,42.0,1017.0,720.0,4.0
5,19.0,720.0,720.0,720.0,30.0,29.0,23.0,24.0,71.0,42.0,71.0,42.0,1017.0,720.0,4.0
6,21.0,21.0,720.0,720.0,24.0,29.0,29.0,24.0,76.0,46.0,76.0,46.0,1098.0,720.0,4.0
7,20.0,20.0,720.0,720.0,27.0,25.0,26.0,27.0,74.0,44.0,74.0,44.0,1062.0,720.0,4.0
8,19.0,720.0,19.0,720.0,24.0,29.0,19.0,28.0,71.0,42.0,71.0,42.0,1017.0,720.0,4.0
9,23.0,720.0,720.0,720.0,27.0,31.0,23.0,29.0,80.0,49.0,80.0,49.0,1161.0,720.0,4.0
10,22.0,22.0,720.0,720.0,30.0,27.0,33.0,33.0,78.0,48.0,78.0,48.0,1134.0,720.0,4.0
11,21.0,720.0,720.0,720.0,30.0,28.0,23.0,23.0,76.0,46.0,76.0,46.0,1098.0,720.0,4.0
12,22.0,22.0,720.0,720.0,26.0,26.0,20.0,28.0,78.0,48.0,78.0,48.0,1134.0,720.0,4.0
13,20.0,720.0,720.0,720.0,34.0,29.0,22.0,28.0,74.0,44.0,74.0,44.0,1062.0,720.0,4.0
14,19.0,720.0,720.0,720.0,28.0,29.0,22.0,22.0,71.0,42.0,71.0,42.0,1017.0,720.0,4.0
15,21.0,720.0,720.0,720.0,27.0,30.0,24.0,28.0,76.0,46.0,76.0,46.0,1098.0,720.0,4.0
16,18.0,720.0,18.0,720.0,25.0,31.0,19.0,28.0,69.0,41.0,69.0,41.0,990.0,720.0,4.0
17,21.0,21.0,720.0,720.0,26.0,25.0,22.0,28.0,76.0,46.0,76.0,46.0,1098.0,720.0,4.0
18,19.0,720.0,720.0,720.0,22.0,31.0,22.0,28.0,71.0,42.0,71.0,42.0,1017.0,720.0,4.0
19,20.0,20.0,720.0,720.0,20.0,26.0,30.0,26.0,74.0,44.0,74.0,44.0,1062.0,720.0,4.0
20,19.0,720.0,720.0,720.0,28.0,29.0,26.0,22.0,71.0,42.0,71.0,42.0,1017.0,720.0,4.0
21,22.0,720.0,720.0,720.0,22.0,31.0,24.0,29.0,78.0,48.0,78.0,48.0,1134.0,720.0,4.0
22,21.0,21.0,720.0,720.0,22.0,32.0,29.0,34.0,76.0,46.0,76.0,46.0,1098.0,720.0,4.0
23,22.0,22.0,720.0,720.0,21.0,28.0,22.0,32.0,78.0,48.0,78.0,48.0,1134.0,720.0,4.0
24,21.0,720.0,720.0,720.0,26.0,30.0,25.0,27.0,76.0,46.0,76.0,46.0,1098.0,720.0,4.0
25,20.0,720.0,720.0,720.0,21.0,31.0,21.0,27.0,74.0,44.0,74.0,44.0,1062.0,720.0,4.0
26,21.0,720.0,720.0,720.0,25.0,29.0,21.0,25.0,76.0,46.0,76.0,46.0,1098.0,720.0,4.0
