,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,18.0,720.0,720.0,720.0,22.0,26.0,29.0,24.0,69.0,41.0,69.0,41.0,990.0,720.0,0.0
1,720.0,720.0,720.0,720.0,25.0,33.0,23.0,22.0,76.0,46.0,76.0,46.0,1098.0,720.0,0.0
2,20.0,720.0,720.0,720.0,18.0,31.0,25.0,26.0,74.0,44.0,74.0,44.0,1062.0,720.0,0.0
3,720.0,720.0,720.0,720.0,28.0,27.0,20.0,32.0,78.0,48.0,78.0,48.0,1134.0,720.0,0.0
4,720.0,720.0,720.0,720.0,24.0,22.0,32.0,22.0,71.0,42.0,71.0,42.0,1017.0,720.0,0.0
5,720.0,720.0,720.0,720.0,28.0,24.0,25.0,26.0,74.0,44.0,74.0,44.0,1062.0,720.0,0.0
6,21.0,720.0,720.0,720.0,17.0,30.0,24.0,30.0,76.0,46.0,76.0,46.0,1098.0,720.0,0.0
7,21.0,720.0,720.0,720.0,21.0,30.0,27.0,27.0,76.0,46.0,76.0,46.0,1098.0,720.0,0.0
8,19.0,720.0,720.0,720.0,22.0,29.0,27.0,25.0,71.0,42.0,71.0,42.0,1017.0,720.0,0.0
9,720.0,720.0,720.0,720.0,27.0,28.0,24.0,31.0,78.0,48.0,78.0,48.0,1134.0,720.0,0.0
10,18.0,720.0,720.0,720.0,20.0,30.0,28.0,25.0,69.0,41.0,69.0,41.0,990.0,720.0,0.0
11,720.0,720.0,720.0,720.0,26.0,28.0,24.0,23.0,69.0,41.0,69.0,41.0,990.0,720.0,0.0
12,21.0,720.0,720.0,720.0,20.0,29.0,25.0,32.0,76.0,46.0,76.0,46.0,1098.0,720.0,0.0
13,720.0,720.0,720.0,720.0,25.0,25.0,24.0,27.0,74.0,44.0,74.0,44.0,1062.0,720.0,0.0
14,18.0,720.0,720.0,720.0,20.0,25.0,35.0,22.0,69.0,41.0,69.0,41.0,990.0,720.0,0.0
15,720.0,720.0,720.0,720.0,21.0,25.0,29.0,33.0,76.0,46.0,76.0,46.0,1098.0,720.0,0.0
16,720.0,720.0,720.0,720.0,27.0,23.0,25.0,27.0,69.0,41.0,69.0,41.0,990.0,720.0,0.0
17,720.0,720.0,720.0,720.0,25.0,29.0,23.0,28.0,78.0,48.0,78.0,48.0,1134.0,720.0,0.0
18,720.0,720.0,720.0,720.0,30.0,24.0,25.0,24.0,74.0,44.0,74.0,44.0,1062.0,720.0,0.0
19,720.0,720.0,720.0,720.0,26.0,29.0,22.0,26.0,74.0,44.0,74.0,44.0,1062.0,720.0,0.0
20,720.0,720.0,720.0,720.0,26.0,32.0,17.0,26.0,74.0,44.0,74.0,44.0,1062.0,720.0,0.0
21,720.0,720.0,720.0,720.0,25.0,23.0,29.0,26.0,76.0,46.0,76.0,46.0,1098.0,720.0,0.0
22,720.0,720.0,720.0,720.0,25.0,28.0,21.0,26.0,74.0,44.0,74.0,44.0,1062.0,720.0,0.0
23,22.0,720.0,720.0,720.0,24.0,36.0,23.0,28.0,78.0,48.0,78.0,48.0,1134.0,720.0,0.0
