,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,500.0,500.0,500.0,500.0,500.0,500.0,41.0,50.0,36.0,47.0,45.0,46.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
1,500.0,500.0,500.0,500.0,500.0,500.0,37.0,51.0,42.0,50.0,44.0,54.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
2,500.0,500.0,500.0,500.0,500.0,500.0,50.0,41.0,41.0,49.0,48.0,60.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
3,500.0,500.0,500.0,500.0,500.0,500.0,34.0,54.0,29.0,48.0,49.0,44.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
4,500.0,500.0,500.0,500.0,500.0,500.0,27.0,46.0,45.0,46.0,45.0,47.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
5,500.0,500.0,500.0,500.0,500.0,500.0,39.0,45.0,38.0,47.0,42.0,46.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
6,500.0,500.0,500.0,500.0,500.0,500.0,40.0,45.0,31.0,46.0,48.0,47.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
7,500.0,500.0,500.0,500.0,500.0,500.0,35.0,50.0,28.0,47.0,46.0,50.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
8,500.0,500.0,500.0,500.0,500.0,500.0,34.0,48.0,31.0,51.0,49.0,57.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
9,500.0,500.0,500.0,500.0,500.0,500.0,42.0,47.0,44.0,55.0,40.0,50.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
10,500.0,500.0,500.0,500.0,500.0,500.0,32.0,50.0,34.0,44.0,44.0,56.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
11,500.0,500.0,500.0,500.0,500.0,500.0,44.0,45.0,42.0,41.0,42.0,47.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
12,500.0,500.0,500.0,500.0,500.0,500.0,38.0,42.0,43.0,43.0,41.0,44.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
13,500.0,500.0,500.0,500.0,500.0,500.0,39.0,46.0,35.0,52.0,35.0,41.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
14,500.0,500.0,500.0,500.0,500.0,500.0,29.0,42.0,26.0,51.0,44.0,58.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
15,500.0,500.0,500.0,500.0,500.0,500.0,35.0,45.0,32.0,36.0,46.0,50.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
16,500.0,500.0,500.0,500.0,500.0,500.0,36.0,48.0,35.0,46.0,46.0,46.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
17,500.0,500.0,500.0,500.0,500.0,500.0,33.0,55.0,38.0,56.0,45.0,40.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
18,500.0,500.0,500.0,500.0,500.0,500.0,37.0,39.0,32.0,49.0,41.0,49.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
19,500.0,500.0,500.0,500.0,500.0,500.0,37.0,47.0,33.0,49.0,48.0,47.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
20,500.0,500.0,500.0,500.0,500.0,500.0,29.0,43.0,37.0,49.0,43.0,49.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
21,500.0,500.0,500.0,500.0,500.0,500.0,37.0,47.0,39.0,46.0,50.0,49.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
22,500.0,500.0,500.0,500.0,500.0,500.0,34.0,46.0,34.0,41.0,44.0,52.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
23,500.0,500.0,500.0,500.0,500.0,500.0,25.0,53.0,39.0,51.0,35.0,54.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
24,500.0,500.0,500.0,500.0,500.0,500.0,43.0,45.0,37.0,47.0,55.0,49.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
25,500.0,500.0,500.0,500.0,500.0,500.0,37.0,44.0,29.0,50.0,45.0,54.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
26,500.0,500.0,500.0,500.0,500.0,500.0,37.0,47.0,39.0,51.0,44.0,47.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
27,500.0,500.0,500.0,500.0,500.0,500.0,42.0,52.0,42.0,44.0,47.0,49.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
28,500.0,500.0,500.0,500.0,500.0,500.0,34.0,46.0,37.0,48.0,37.0,53.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
29,500.0,500.0,500.0,500.0,500.0,500.0,49.0,50.0,39.0,44.0,41.0,48.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
30,500.0,500.0,500.0,500.0,500.0,500.0,39.0,55.0,37.0,51.0,48.0,55.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
31,500.0,500.0,500.0,500.0,500.0,500.0,35.0,46.0,36.0,48.0,46.0,45.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
32,500.0,500.0,500.0,500.0,500.0,500.0,39.0,46.0,34.0,50.0,48.0,46.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
33,500.0,500.0,500.0,500.0,500.0,500.0,39.0,51.0,37.0,49.0,48.0,42.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
34,500.0,500.0,500.0,500.0,500.0,500.0,24.0,45.0,31.0,44.0,48.0,43.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
35,500.0,500.0,500.0,500.0,500.0,500.0,36.0,50.0,33.0,46.0,42.0,42.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
36,500.0,500.0,500.0,500.0,500.0,500.0,36.0,50.0,39.0,47.0,40.0,52.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
37,500.0,500.0,500.0,500.0,500.0,500.0,29.0,43.0,37.0,49.0,39.0,54.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
38,500.0,500.0,500.0,500.0,500.0,500.0,40.0,41.0,38.0,45.0,42.0,46.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
39,500.0,500.0,500.0,500.0,500.0,500.0,43.0,51.0,27.0,51.0,37.0,44.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
40,500.0,500.0,500.0,500.0,500.0,500.0,32.0,50.0,40.0,47.0,40.0,52.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
41,500.0,500.0,500.0,500.0,500.0,500.0,34.0,52.0,43.0,46.0,44.0,50.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
42,500.0,500.0,500.0,500.0,500.0,500.0,33.0,41.0,43.0,45.0,40.0,42.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
43,500.0,500.0,500.0,500.0,500.0,500.0,32.0,55.0,35.0,54.0,41.0,43.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
44,500.0,500.0,500.0,500.0,500.0,500.0,35.0,47.0,38.0,54.0,46.0,52.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
45,500.0,500.0,500.0,500.0,500.0,500.0,28.0,44.0,31.0,47.0,40.0,56.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
46,500.0,500.0,500.0,500.0,500.0,500.0,38.0,50.0,35.0,46.0,44.0,42.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
47,500.0,500.0,500.0,500.0,500.0,500.0,39.0,51.0,33.0,43.0,47.0,49.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
48,500.0,500.0,500.0,500.0,500.0,500.0,33.0,46.0,48.0,48.0,37.0,52.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
49,500.0,500.0,500.0,500.0,500.0,500.0,37.0,47.0,35.0,40.0,45.0,50.0,119.0,79.0,119.0,79.0,109.0,99.0,2614.0,500.0
