,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,18.0,18.0,39.0,459.0,84.0,192.0,3.0,4.0,2.0,93.0,12.0,34.0,6.0,6.0,13.0,153.0,28.0,64.0,15360.0,720.0
1,18.0,18.0,30.0,705.0,18.0,21.0,1.0,5.0,3.0,150.0,2.0,3.0,6.0,6.0,10.0,235.0,6.0,7.0,15360.0,720.0
2,18.0,18.0,51.0,684.0,18.0,21.0,3.0,5.0,5.0,124.0,1.0,2.0,6.0,6.0,17.0,228.0,6.0,7.0,15360.0,720.0
3,18.0,18.0,36.0,687.0,18.0,33.0,3.0,5.0,3.0,134.0,2.0,5.0,6.0,6.0,12.0,229.0,6.0,11.0,15360.0,720.0
4,18.0,18.0,21.0,699.0,18.0,36.0,1.0,3.0,1.0,135.0,2.0,6.0,6.0,6.0,7.0,233.0,6.0,12.0,15360.0,720.0
5,18.0,18.0,18.0,690.0,18.0,48.0,2.0,5.0,1.0,142.0,2.0,9.0,6.0,6.0,6.0,230.0,6.0,16.0,15360.0,720.0
6,18.0,18.0,48.0,633.0,24.0,69.0,1.0,5.0,5.0,120.0,3.0,13.0,6.0,6.0,16.0,211.0,8.0,23.0,15360.0,720.0
7,18.0,18.0,69.0,660.0,27.0,18.0,4.0,2.0,9.0,132.0,4.0,2.0,6.0,6.0,23.0,220.0,9.0,6.0,15360.0,720.0
8,18.0,18.0,27.0,696.0,27.0,24.0,2.0,4.0,2.0,136.0,4.0,3.0,6.0,6.0,9.0,232.0,9.0,8.0,15360.0,720.0
9,18.0,18.0,57.0,630.0,69.0,18.0,0.0,4.0,7.0,124.0,14.0,2.0,6.0,6.0,19.0,210.0,23.0,6.0,15360.0,720.0
10,18.0,18.0,18.0,672.0,30.0,54.0,2.0,4.0,0.0,122.0,4.0,9.0,6.0,6.0,6.0,224.0,10.0,18.0,15360.0,720.0
11,18.0,18.0,90.0,612.0,24.0,48.0,3.0,3.0,12.0,119.0,3.0,8.0,6.0,6.0,30.0,204.0,8.0,16.0,15360.0,720.0
12,18.0,18.0,33.0,696.0,18.0,27.0,0.0,5.0,3.0,146.0,2.0,4.0,6.0,6.0,11.0,232.0,6.0,9.0,15360.0,720.0
13,18.0,18.0,27.0,645.0,36.0,66.0,0.0,5.0,2.0,125.0,6.0,13.0,6.0,6.0,9.0,215.0,12.0,22.0,15360.0,720.0
14,18.0,18.0,33.0,705.0,18.0,18.0,3.0,2.0,3.0,139.0,2.0,2.0,6.0,6.0,11.0,235.0,6.0,6.0,15360.0,720.0
15,18.0,18.0,54.0,684.0,18.0,18.0,2.0,2.0,6.0,130.0,1.0,1.0,6.0,6.0,18.0,228.0,6.0,6.0,15360.0,720.0
16,18.0,18.0,45.0,672.0,18.0,39.0,3.0,4.0,5.0,139.0,2.0,7.0,6.0,6.0,15.0,224.0,6.0,13.0,15360.0,720.0
17,18.0,18.0,93.0,579.0,18.0,84.0,2.0,3.0,13.0,115.0,1.0,17.0,6.0,6.0,31.0,193.0,6.0,28.0,15360.0,720.0
18,18.0,18.0,39.0,651.0,45.0,39.0,2.0,4.0,4.0,131.0,8.0,7.0,6.0,6.0,13.0,217.0,15.0,13.0,15360.0,720.0
19,18.0,18.0,18.0,642.0,18.0,96.0,1.0,3.0,0.0,122.0,1.0,20.0,6.0,6.0,6.0,214.0,6.0,32.0,15360.0,720.0
20,18.0,18.0,42.0,654.0,18.0,60.0,2.0,4.0,5.0,138.0,2.0,13.0,6.0,6.0,14.0,218.0,6.0,20.0,15360.0,720.0
21,18.0,18.0,18.0,717.0,18.0,21.0,2.0,4.0,1.0,148.0,2.0,3.0,6.0,6.0,6.0,239.0,6.0,7.0,15360.0,720.0
22,18.0,18.0,63.0,675.0,18.0,18.0,3.0,4.0,8.0,132.0,0.0,2.0,6.0,6.0,21.0,225.0,6.0,6.0,15360.0,720.0
23,18.0,18.0,42.0,627.0,57.0,48.0,3.0,4.0,4.0,119.0,10.0,8.0,6.0,6.0,14.0,209.0,19.0,16.0,15360.0,720.0
24,18.0,18.0,66.0,591.0,18.0,99.0,2.0,2.0,8.0,112.0,2.0,21.0,6.0,6.0,22.0,197.0,6.0,33.0,15360.0,720.0
25,18.0,18.0,24.0,666.0,27.0,57.0,1.0,3.0,1.0,135.0,3.0,9.0,6.0,6.0,8.0,222.0,9.0,19.0,15360.0,720.0
26,18.0,18.0,30.0,654.0,42.0,48.0,2.0,4.0,3.0,138.0,8.0,10.0,6.0,6.0,10.0,218.0,14.0,16.0,15360.0,720.0
27,18.0,18.0,57.0,669.0,18.0,30.0,1.0,3.0,7.0,136.0,1.0,5.0,6.0,6.0,19.0,223.0,6.0,10.0,15360.0,720.0
28,18.0,18.0,21.0,708.0,27.0,18.0,2.0,3.0,1.0,142.0,4.0,2.0,6.0,6.0,7.0,236.0,9.0,6.0,15360.0,720.0
29,18.0,18.0,30.0,699.0,24.0,21.0,1.0,5.0,2.0,132.0,3.0,2.0,6.0,6.0,10.0,233.0,8.0,7.0,15360.0,720.0
30,18.0,18.0,48.0,648.0,27.0,51.0,0.0,4.0,4.0,123.0,3.0,8.0,6.0,6.0,16.0,216.0,9.0,17.0,15360.0,720.0
31,18.0,18.0,33.0,687.0,18.0,36.0,2.0,6.0,3.0,138.0,1.0,6.0,6.0,6.0,11.0,229.0,6.0,12.0,15360.0,720.0
32,18.0,18.0,48.0,666.0,42.0,18.0,2.0,4.0,5.0,129.0,7.0,0.0,6.0,6.0,16.0,222.0,14.0,6.0,15360.0,720.0
33,18.0,18.0,66.0,672.0,18.0,18.0,1.0,5.0,8.0,133.0,2.0,2.0,6.0,6.0,22.0,224.0,6.0,6.0,15360.0,720.0
34,18.0,18.0,18.0,699.0,18.0,39.0,0.0,4.0,0.0,139.0,2.0,7.0,6.0,6.0,6.0,233.0,6.0,13.0,15360.0,720.0
35,18.0,18.0,18.0,705.0,18.0,33.0,2.0,4.0,0.0,146.0,2.0,5.0,6.0,6.0,6.0,235.0,6.0,11.0,15360.0,720.0
36,18.0,18.0,45.0,651.0,18.0,60.0,1.0,3.0,4.0,115.0,1.0,10.0,6.0,6.0,15.0,217.0,6.0,20.0,15360.0,720.0
37,18.0,18.0,24.0,693.0,18.0,39.0,1.0,4.0,2.0,144.0,2.0,7.0,6.0,6.0,8.0,231.0,6.0,13.0,15360.0,720.0
38,18.0,18.0,21.0,702.0,18.0,33.0,2.0,4.0,1.0,139.0,2.0,5.0,6.0,6.0,7.0,234.0,6.0,11.0,15360.0,720.0
39,18.0,18.0,72.0,606.0,21.0,75.0,2.0,6.0,11.0,135.0,3.0,17.0,6.0,6.0,24.0,202.0,7.0,25.0,15360.0,720.0
40,18.0,18.0,57.0,678.0,21.0,18.0,3.0,4.0,8.0,143.0,3.0,2.0,6.0,6.0,19.0,226.0,7.0,6.0,15360.0,720.0
41,18.0,18.0,18.0,717.0,18.0,21.0,2.0,2.0,1.0,154.0,2.0,3.0,6.0,6.0,6.0,239.0,6.0,7.0,15360.0,720.0
