,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,12.0,720.0,720.0,720.0,12.0,720.0,12.0,18.0,18.0,19.0,18.0,21.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
1,12.0,720.0,720.0,720.0,720.0,720.0,18.0,18.0,17.0,15.0,27.0,20.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
2,12.0,12.0,720.0,720.0,12.0,720.0,11.0,14.0,20.0,15.0,18.0,22.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
3,12.0,12.0,720.0,720.0,12.0,720.0,19.0,16.0,15.0,19.0,21.0,21.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
4,10.0,10.0,10.0,720.0,720.0,720.0,13.0,14.0,10.0,14.0,27.0,25.0,44.0,21.0,44.0,21.0,46.0,36.0,913.0,720.0,3.0
5,11.0,11.0,720.0,720.0,11.0,720.0,15.0,15.0,17.0,18.0,22.0,25.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,3.0
6,12.0,720.0,12.0,720.0,12.0,12.0,19.0,18.0,12.0,16.0,19.0,22.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
7,12.0,12.0,12.0,720.0,12.0,720.0,12.0,12.0,15.0,16.0,23.0,26.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
8,12.0,12.0,12.0,720.0,12.0,720.0,20.0,12.0,14.0,15.0,15.0,28.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
9,12.0,720.0,12.0,720.0,720.0,720.0,21.0,17.0,10.0,13.0,20.0,20.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
10,13.0,13.0,720.0,720.0,13.0,720.0,14.0,19.0,20.0,20.0,18.0,20.0,55.0,30.0,55.0,30.0,55.0,45.0,1165.0,720.0,3.0
11,12.0,12.0,720.0,720.0,12.0,720.0,11.0,16.0,21.0,17.0,17.0,22.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
12,12.0,720.0,12.0,720.0,12.0,720.0,20.0,22.0,13.0,19.0,20.0,18.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
13,12.0,12.0,720.0,720.0,12.0,720.0,14.0,15.0,21.0,18.0,16.0,23.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
14,10.0,720.0,720.0,720.0,720.0,720.0,14.0,15.0,17.0,12.0,22.0,20.0,44.0,21.0,44.0,21.0,46.0,36.0,913.0,720.0,3.0
15,11.0,11.0,11.0,720.0,11.0,720.0,18.0,16.0,11.0,15.0,19.0,24.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,3.0
16,13.0,13.0,13.0,720.0,720.0,720.0,15.0,18.0,15.0,18.0,25.0,22.0,55.0,30.0,55.0,30.0,55.0,45.0,1165.0,720.0,3.0
17,10.0,10.0,720.0,720.0,10.0,720.0,19.0,13.0,17.0,14.0,17.0,21.0,44.0,21.0,44.0,21.0,46.0,36.0,913.0,720.0,3.0
18,11.0,11.0,720.0,720.0,11.0,720.0,15.0,15.0,17.0,16.0,17.0,20.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,3.0
19,12.0,720.0,720.0,720.0,12.0,720.0,10.0,16.0,17.0,12.0,20.0,25.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
20,11.0,720.0,720.0,720.0,11.0,720.0,16.0,15.0,19.0,20.0,17.0,19.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,3.0
21,12.0,12.0,12.0,720.0,12.0,720.0,12.0,15.0,14.0,23.0,24.0,23.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
22,12.0,12.0,720.0,720.0,12.0,720.0,21.0,17.0,16.0,16.0,16.0,25.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
23,13.0,720.0,13.0,720.0,720.0,13.0,20.0,22.0,13.0,20.0,24.0,18.0,55.0,30.0,55.0,30.0,55.0,45.0,1165.0,720.0,3.0
24,12.0,12.0,12.0,720.0,720.0,720.0,11.0,13.0,15.0,18.0,28.0,19.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
25,12.0,12.0,12.0,720.0,12.0,720.0,18.0,17.0,15.0,17.0,19.0,28.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
26,11.0,11.0,720.0,720.0,720.0,11.0,15.0,13.0,16.0,17.0,26.0,17.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,3.0
27,11.0,720.0,720.0,720.0,720.0,720.0,12.0,17.0,16.0,15.0,26.0,21.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,3.0
28,12.0,720.0,720.0,720.0,720.0,720.0,15.0,20.0,17.0,14.0,21.0,23.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
29,12.0,12.0,720.0,720.0,720.0,720.0,15.0,13.0,14.0,18.0,21.0,19.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
30,11.0,11.0,11.0,720.0,720.0,720.0,18.0,14.0,15.0,18.0,28.0,21.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,3.0
31,12.0,12.0,720.0,720.0,12.0,720.0,23.0,10.0,18.0,18.0,22.0,22.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
32,11.0,11.0,720.0,720.0,720.0,720.0,15.0,14.0,17.0,13.0,21.0,20.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,3.0
33,12.0,12.0,720.0,720.0,12.0,720.0,17.0,17.0,19.0,16.0,19.0,27.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
34,11.0,11.0,11.0,720.0,11.0,720.0,15.0,16.0,12.0,18.0,20.0,25.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,3.0
35,13.0,720.0,720.0,720.0,13.0,720.0,14.0,19.0,24.0,22.0,22.0,23.0,55.0,30.0,55.0,30.0,55.0,45.0,1165.0,720.0,3.0
36,12.0,12.0,720.0,720.0,12.0,720.0,10.0,15.0,18.0,17.0,22.0,20.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
37,13.0,13.0,13.0,720.0,720.0,720.0,18.0,15.0,15.0,18.0,26.0,25.0,55.0,30.0,55.0,30.0,55.0,45.0,1165.0,720.0,3.0
38,11.0,11.0,11.0,720.0,720.0,720.0,12.0,15.0,14.0,14.0,23.0,22.0,48.0,24.0,48.0,24.0,49.0,39.0,1000.0,720.0,3.0
39,12.0,12.0,720.0,720.0,720.0,720.0,9.0,17.0,19.0,17.0,25.0,24.0,51.0,27.0,51.0,27.0,52.0,42.0,1078.0,720.0,3.0
40,13.0,720.0,13.0,720.0,720.0,720.0,17.0,21.0,14.0,21.0,26.0,20.0,55.0,30.0,55.0,30.0,55.0,45.0,1165.0,720.0,3.0
