,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,24.0,53.0,53.0,53.0,53.0,53.0,32.0,69.0,86.0,71.0,152.0,111.0,120.0,126.0,300.0,121.0,371.0,214.0,5082.0,53.0,0.0
1,36.0,48.0,48.0,48.0,48.0,48.0,68.0,77.0,85.0,79.0,133.0,102.0,195.0,117.0,267.0,117.0,328.0,192.0,5104.0,48.0,0.0
2,11.0,56.0,56.0,56.0,56.0,56.0,13.0,82.0,97.0,94.0,143.0,114.0,48.0,135.0,318.0,135.0,394.0,227.0,4941.0,56.0,0.0
3,10.0,52.0,52.0,52.0,52.0,52.0,13.0,76.0,101.0,80.0,141.0,106.0,44.0,123.0,296.0,123.0,368.0,211.0,4575.0,52.0,0.0
4,23.0,53.0,53.0,53.0,53.0,53.0,35.0,78.0,108.0,74.0,142.0,101.0,120.0,126.0,300.0,126.0,371.0,214.0,5094.0,53.0,0.0
5,25.0,54.0,54.0,54.0,54.0,54.0,33.0,70.0,97.0,77.0,140.0,112.0,123.0,124.0,303.0,129.0,374.0,217.0,5154.0,54.0,0.0
6,24.0,57.0,57.0,57.0,57.0,57.0,34.0,79.0,92.0,83.0,154.0,113.0,123.0,138.0,321.0,138.0,397.0,230.0,5451.0,57.0,0.0
7,34.0,40.0,52.0,52.0,52.0,40.0,58.0,56.0,87.0,76.0,156.0,79.0,188.0,93.0,296.0,123.0,368.0,161.0,5059.0,52.0,0.0
8,24.0,50.0,50.0,50.0,50.0,50.0,34.0,73.0,94.0,71.0,143.0,100.0,120.0,115.0,282.0,120.0,348.0,202.0,4828.0,50.0,0.0
9,25.0,49.0,49.0,49.0,49.0,49.0,46.0,75.0,93.0,71.0,137.0,94.0,127.0,120.0,271.0,120.0,331.0,195.0,4759.0,49.0,0.0
10,14.0,50.0,53.0,53.0,53.0,53.0,19.0,62.0,109.0,73.0,157.0,101.0,66.0,120.0,300.0,121.0,371.0,214.0,4722.0,53.0,0.0
11,27.0,51.0,51.0,51.0,51.0,51.0,41.0,68.0,86.0,79.0,146.0,98.0,141.0,118.0,285.0,118.0,351.0,205.0,5002.0,51.0,0.0
12,12.0,42.0,54.0,54.0,54.0,54.0,9.0,59.0,97.0,85.0,162.0,123.0,51.0,99.0,303.0,129.0,374.0,217.0,4560.0,54.0,0.0
13,12.0,54.0,54.0,54.0,54.0,54.0,9.0,75.0,92.0,79.0,137.0,119.0,51.0,129.0,303.0,129.0,374.0,217.0,4740.0,54.0,0.0
14,13.0,52.0,52.0,52.0,52.0,52.0,12.0,70.0,93.0,80.0,161.0,111.0,55.0,121.0,289.0,121.0,354.0,208.0,4549.0,52.0,0.0
15,12.0,57.0,57.0,57.0,57.0,57.0,9.0,85.0,100.0,79.0,178.0,104.0,51.0,138.0,321.0,135.0,397.0,230.0,5010.0,57.0,0.0
16,24.0,54.0,54.0,54.0,54.0,54.0,35.0,74.0,86.0,81.0,160.0,110.0,123.0,129.0,303.0,129.0,374.0,217.0,5172.0,54.0,0.0
17,49.0,49.0,49.0,49.0,49.0,49.0,80.0,61.0,91.0,67.0,134.0,99.0,271.0,120.0,271.0,120.0,331.0,195.0,5623.0,49.0,0.0
18,11.0,53.0,53.0,53.0,53.0,53.0,13.0,79.0,96.0,80.0,155.0,107.0,48.0,126.0,300.0,126.0,371.0,214.0,4662.0,53.0,0.0
19,13.0,55.0,55.0,55.0,55.0,55.0,13.0,84.0,94.0,81.0,147.0,112.0,55.0,132.0,307.0,132.0,377.0,220.0,4827.0,55.0,0.0
20,26.0,50.0,50.0,50.0,50.0,50.0,33.0,70.0,89.0,67.0,134.0,108.0,130.0,122.0,274.0,122.0,333.0,197.0,4820.0,50.0,0.0
21,13.0,55.0,55.0,55.0,55.0,55.0,10.0,81.0,90.0,79.0,157.0,126.0,55.0,132.0,307.0,132.0,377.0,220.0,4827.0,55.0,0.0
22,18.0,54.0,54.0,54.0,54.0,54.0,30.0,84.0,89.0,72.0,147.0,105.0,87.0,129.0,303.0,129.0,374.0,217.0,4956.0,54.0,0.0
23,24.0,50.0,50.0,50.0,50.0,50.0,32.0,75.0,79.0,78.0,148.0,107.0,120.0,120.0,282.0,120.0,348.0,202.0,4846.0,50.0,0.0
24,11.0,53.0,53.0,53.0,53.0,53.0,11.0,83.0,93.0,70.0,160.0,105.0,48.0,121.0,300.0,126.0,371.0,214.0,4644.0,53.0,0.0
25,36.0,48.0,48.0,48.0,48.0,48.0,66.0,71.0,85.0,71.0,123.0,94.0,195.0,117.0,267.0,117.0,328.0,192.0,5104.0,48.0,0.0
26,47.0,35.0,47.0,47.0,47.0,47.0,88.0,46.0,77.0,62.0,142.0,99.0,264.0,84.0,264.0,114.0,325.0,189.0,5278.0,47.0,0.0
27,25.0,51.0,51.0,51.0,51.0,51.0,41.0,75.0,86.0,76.0,138.0,106.0,123.0,123.0,285.0,123.0,351.0,205.0,4924.0,51.0,0.0
