,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
37,22.0,720.0,720.0,720.0,21.0,27.0,24.0,34.0,78.0,48.0,78.0,48.0,1134.0,720.0,3.0
38,22.0,720.0,720.0,720.0,21.0,32.0,26.0,34.0,78.0,48.0,78.0,48.0,1134.0,720.0,3.0
39,19.0,19.0,720.0,720.0,30.0,24.0,25.0,28.0,71.0,42.0,71.0,42.0,1017.0,720.0,3.0
40,19.0,720.0,720.0,720.0,22.0,28.0,27.0,24.0,71.0,42.0,71.0,42.0,1017.0,720.0,3.0
41,20.0,720.0,720.0,720.0,19.0,24.0,27.0,31.0,74.0,44.0,74.0,44.0,1062.0,720.0,3.0
42,18.0,720.0,720.0,720.0,22.0,27.0,24.0,27.0,69.0,41.0,69.0,41.0,990.0,720.0,3.0
43,20.0,720.0,720.0,720.0,25.0,27.0,22.0,27.0,74.0,44.0,74.0,44.0,1062.0,720.0,3.0
44,18.0,720.0,720.0,720.0,20.0,29.0,23.0,28.0,69.0,41.0,69.0,41.0,990.0,720.0,3.0
45,23.0,720.0,720.0,720.0,28.0,37.0,27.0,22.0,80.0,49.0,80.0,49.0,1161.0,720.0,3.0
46,20.0,20.0,720.0,720.0,19.0,26.0,31.0,24.0,74.0,44.0,74.0,44.0,1062.0,720.0,3.0
47,19.0,720.0,720.0,720.0,24.0,27.0,22.0,27.0,71.0,42.0,71.0,42.0,1017.0,720.0,3.0
48,20.0,720.0,720.0,720.0,23.0,26.0,23.0,30.0,74.0,44.0,74.0,44.0,1062.0,720.0,3.0
49,22.0,720.0,720.0,720.0,16.0,33.0,27.0,33.0,78.0,48.0,78.0,48.0,1134.0,720.0,3.0
