,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,5.0,5.0,5.0,107.0,8.0,2.0,4.0,147.0,23.0,5.0,23.0,254.0,1002.0,107.0,0.0
1,5.0,5.0,13.0,91.0,3.0,3.0,26.0,121.0,23.0,5.0,63.0,217.0,1008.0,99.0,0.0
2,5.0,5.0,5.0,107.0,4.0,3.0,7.0,153.0,23.0,5.0,23.0,254.0,1002.0,107.0,0.0
3,5.0,5.0,11.0,94.0,3.0,3.0,26.0,136.0,23.0,5.0,55.0,224.0,1005.0,100.0,0.0
4,5.0,29.0,24.0,5.0,5.0,35.0,49.0,0.0,23.0,65.0,155.0,5.0,1008.0,48.0,0.0
5,5.0,5.0,5.0,107.0,8.0,2.0,8.0,159.0,23.0,5.0,23.0,254.0,1002.0,107.0,0.0
6,5.0,5.0,5.0,107.0,6.0,4.0,6.0,150.0,23.0,5.0,23.0,254.0,1002.0,107.0,0.0
7,5.0,5.0,5.0,107.0,7.0,2.0,3.0,152.0,23.0,5.0,23.0,257.0,1008.0,107.0,0.0
8,5.0,17.0,5.0,83.0,9.0,24.0,7.0,114.0,23.0,35.0,23.0,197.0,1008.0,95.0,0.0
9,5.0,5.0,5.0,107.0,6.0,4.0,6.0,174.0,23.0,5.0,23.0,254.0,1002.0,107.0,0.0
10,5.0,5.0,5.0,107.0,4.0,2.0,9.0,154.0,23.0,5.0,23.0,257.0,1008.0,107.0,0.0
11,5.0,5.0,11.0,94.0,6.0,1.0,17.0,120.0,23.0,5.0,55.0,224.0,1005.0,100.0,0.0
12,5.0,5.0,5.0,107.0,9.0,3.0,9.0,150.0,23.0,5.0,23.0,257.0,1008.0,107.0,0.0
13,5.0,5.0,5.0,107.0,6.0,3.0,8.0,167.0,23.0,5.0,23.0,257.0,1008.0,107.0,0.0
14,5.0,5.0,5.0,107.0,9.0,2.0,5.0,165.0,23.0,5.0,23.0,254.0,1002.0,107.0,0.0
15,5.0,5.0,5.0,107.0,7.0,2.0,7.0,149.0,23.0,5.0,23.0,254.0,1002.0,107.0,0.0
16,5.0,5.0,5.0,107.0,5.0,2.0,4.0,149.0,23.0,5.0,23.0,257.0,1008.0,107.0,0.0
17,5.0,5.0,5.0,107.0,6.0,2.0,8.0,146.0,23.0,5.0,23.0,254.0,1002.0,107.0,0.0
18,5.0,5.0,5.0,107.0,7.0,2.0,5.0,156.0,23.0,5.0,23.0,254.0,1002.0,107.0,0.0
