,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,19.0,31.0,43.0,259.0,26.0,43.0,41.0,399.0,71.0,69.0,143.0,642.0,3195.0,259.0,7.0
1,19.0,31.0,43.0,259.0,25.0,41.0,54.0,396.0,71.0,72.0,179.0,642.0,3321.0,259.0,7.0
2,21.0,21.0,57.0,249.0,22.0,28.0,70.0,387.0,76.0,46.0,220.0,616.0,3240.0,249.0,7.0
3,18.0,119.0,42.0,191.0,24.0,184.0,44.0,257.0,69.0,290.0,177.0,470.0,4095.0,191.0,7.0
4,20.0,44.0,104.0,188.0,26.0,61.0,153.0,268.0,74.0,98.0,479.0,464.0,3861.0,188.0,7.0
5,23.0,35.0,23.0,287.0,22.0,45.0,19.0,418.0,80.0,76.0,80.0,709.0,3303.0,287.0,7.0
6,19.0,55.0,67.0,211.0,14.0,81.0,91.0,318.0,71.0,126.0,296.0,522.0,3636.0,211.0,7.0
7,20.0,56.0,68.0,200.0,29.0,82.0,99.0,294.0,74.0,128.0,308.0,494.0,3618.0,200.0,7.0
8,20.0,68.0,80.0,224.0,27.0,90.0,82.0,307.0,74.0,161.0,308.0,554.0,3996.0,224.0,7.0
9,20.0,32.0,32.0,284.0,28.0,43.0,35.0,409.0,74.0,74.0,128.0,704.0,3384.0,284.0,7.0
10,21.0,33.0,105.0,189.0,21.0,45.0,164.0,279.0,76.0,76.0,508.0,466.0,3834.0,189.0,7.0
11,20.0,44.0,41.0,233.0,24.0,67.0,64.0,368.0,74.0,98.0,182.0,575.0,3303.0,233.0,7.0
12,20.0,44.0,68.0,224.0,23.0,62.0,100.0,326.0,74.0,104.0,317.0,554.0,3681.0,224.0,7.0
13,20.0,32.0,56.0,248.0,28.0,47.0,66.0,371.0,74.0,74.0,218.0,614.0,3384.0,248.0,7.0
14,23.0,47.0,95.0,191.0,26.0,66.0,144.0,281.0,80.0,106.0,444.0,469.0,3855.0,191.0,7.0
15,16.0,39.0,87.0,231.0,25.0,58.0,118.0,337.0,64.0,90.0,375.0,573.0,3768.0,231.0,7.0
16,20.0,20.0,44.0,260.0,22.0,24.0,58.0,401.0,74.0,44.0,182.0,644.0,3186.0,260.0,7.0
17,21.0,45.0,33.0,249.0,28.0,65.0,39.0,388.0,76.0,106.0,130.0,616.0,3330.0,249.0,7.0
18,20.0,44.0,104.0,176.0,29.0,57.0,166.0,263.0,74.0,104.0,526.0,434.0,3948.0,176.0,7.0
19,22.0,34.0,46.0,250.0,21.0,49.0,54.0,378.0,78.0,78.0,178.0,618.0,3324.0,250.0,7.0
20,20.0,20.0,56.0,272.0,24.0,22.0,62.0,407.0,74.0,44.0,200.0,674.0,3330.0,272.0,7.0
21,22.0,34.0,22.0,286.0,29.0,44.0,19.0,420.0,78.0,75.0,78.0,708.0,3276.0,286.0,7.0
22,18.0,30.0,54.0,246.0,27.0,42.0,75.0,367.0,69.0,68.0,240.0,611.0,3375.0,246.0,7.0
23,18.0,30.0,18.0,270.0,26.0,44.0,17.0,436.0,69.0,68.0,69.0,671.0,3042.0,270.0,7.0
24,22.0,46.0,22.0,262.0,25.0,70.0,22.0,399.0,78.0,105.0,78.0,648.0,3276.0,262.0,7.0
25,22.0,34.0,46.0,274.0,19.0,43.0,52.0,406.0,78.0,75.0,177.0,678.0,3483.0,274.0,7.0
26,17.0,17.0,77.0,221.0,24.0,25.0,114.0,349.0,66.0,39.0,336.0,549.0,3285.0,221.0,7.0
27,17.0,29.0,53.0,257.0,21.0,42.0,59.0,387.0,66.0,66.0,192.0,639.0,3285.0,257.0,7.0
28,19.0,67.0,67.0,211.0,25.0,96.0,88.0,306.0,71.0,153.0,287.0,522.0,3771.0,211.0,7.0
29,16.0,28.0,28.0,256.0,29.0,44.0,38.0,399.0,64.0,66.0,133.0,636.0,3087.0,256.0,7.0
30,22.0,22.0,34.0,262.0,29.0,28.0,41.0,405.0,78.0,48.0,142.0,648.0,3126.0,262.0,7.0
31,22.0,34.0,46.0,238.0,32.0,48.0,59.0,365.0,78.0,78.0,186.0,588.0,3258.0,238.0,7.0
32,20.0,20.0,44.0,284.0,23.0,24.0,47.0,409.0,74.0,44.0,164.0,704.0,3312.0,284.0,7.0
33,18.0,18.0,66.0,246.0,22.0,22.0,90.0,368.0,69.0,41.0,285.0,611.0,3348.0,246.0,7.0
34,20.0,56.0,127.0,175.0,20.0,69.0,191.0,239.0,74.0,125.0,614.0,431.0,4329.0,175.0,7.0
35,21.0,21.0,28.0,280.0,24.0,28.0,30.0,428.0,76.0,46.0,112.0,691.0,3141.0,280.0,7.0
36,21.0,33.0,33.0,261.0,26.0,46.0,36.0,393.0,76.0,76.0,130.0,646.0,3240.0,261.0,7.0
37,20.0,20.0,56.0,260.0,12.0,28.0,67.0,398.0,74.0,44.0,218.0,644.0,3294.0,260.0,7.0
38,19.0,19.0,91.0,223.0,22.0,25.0,128.0,349.0,71.0,42.0,368.0,552.0,3438.0,223.0,7.0
39,22.0,22.0,70.0,238.0,30.0,26.0,98.0,357.0,78.0,48.0,306.0,588.0,3438.0,238.0,7.0
40,22.0,22.0,22.0,286.0,23.0,28.0,21.0,436.0,78.0,48.0,78.0,708.0,3114.0,286.0,7.0
41,19.0,31.0,55.0,259.0,20.0,45.0,62.0,388.0,71.0,72.0,215.0,642.0,3429.0,259.0,7.0
42,22.0,34.0,22.0,286.0,28.0,47.0,19.0,407.0,78.0,78.0,78.0,708.0,3294.0,286.0,7.0
43,21.0,21.0,21.0,273.0,27.0,26.0,21.0,428.0,76.0,46.0,76.0,676.0,2988.0,273.0,7.0
44,22.0,34.0,106.0,178.0,21.0,45.0,174.0,261.0,78.0,75.0,492.0,438.0,3708.0,178.0,7.0
45,21.0,45.0,69.0,213.0,28.0,65.0,92.0,315.0,76.0,103.0,292.0,526.0,3528.0,213.0,7.0
46,20.0,32.0,44.0,248.0,24.0,45.0,54.0,382.0,74.0,74.0,182.0,614.0,3276.0,248.0,7.0
47,21.0,66.0,126.0,138.0,27.0,98.0,208.0,184.0,76.0,157.0,664.0,337.0,4401.0,138.0,7.0
48,20.0,32.0,20.0,272.0,29.0,45.0,19.0,411.0,74.0,71.0,74.0,674.0,3114.0,272.0,7.0
49,17.0,53.0,81.0,213.0,30.0,75.0,96.0,303.0,66.0,120.0,318.0,524.0,3642.0,213.0,7.0
