,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,10.0,230.0,8.0,230.0,17.0,108.0,10.0,101.0,48.0,175.0,40.0,175.0,1983.0,478.0
1,10.0,230.0,8.0,230.0,17.0,108.0,11.0,111.0,48.0,175.0,40.0,175.0,1983.0,478.0
2,10.0,230.0,8.0,230.0,16.0,104.0,8.0,109.0,48.0,175.0,40.0,175.0,1983.0,478.0
3,10.0,230.0,8.0,230.0,14.0,103.0,6.0,105.0,48.0,175.0,40.0,175.0,1983.0,478.0
4,10.0,230.0,8.0,230.0,15.0,106.0,11.0,109.0,48.0,175.0,40.0,175.0,1983.0,478.0
5,10.0,8.0,8.0,452.0,16.0,12.0,11.0,97.0,48.0,18.0,40.0,176.0,1044.0,478.0
6,10.0,8.0,8.0,452.0,11.0,12.0,9.0,115.0,48.0,18.0,40.0,176.0,1044.0,478.0
7,10.0,230.0,8.0,230.0,10.0,114.0,9.0,103.0,48.0,175.0,40.0,175.0,1983.0,478.0
8,10.0,230.0,8.0,230.0,13.0,98.0,11.0,102.0,48.0,175.0,40.0,175.0,1983.0,478.0
9,10.0,230.0,8.0,230.0,11.0,106.0,15.0,98.0,48.0,175.0,40.0,175.0,1983.0,478.0
10,66.0,70.0,8.0,62.0,41.0,60.0,15.0,57.0,160.0,109.0,40.0,91.0,2007.0,206.0
11,10.0,230.0,8.0,230.0,16.0,98.0,11.0,106.0,48.0,175.0,40.0,175.0,1983.0,478.0
12,10.0,230.0,8.0,230.0,17.0,94.0,10.0,100.0,48.0,175.0,40.0,175.0,1983.0,478.0
13,10.0,8.0,8.0,452.0,18.0,9.0,16.0,97.0,48.0,18.0,40.0,176.0,1044.0,478.0
14,10.0,230.0,8.0,230.0,12.0,108.0,12.0,103.0,48.0,175.0,40.0,175.0,1983.0,478.0
15,10.0,90.0,8.0,370.0,16.0,56.0,9.0,106.0,48.0,96.0,40.0,175.0,1509.0,478.0
16,10.0,230.0,8.0,230.0,18.0,118.0,11.0,102.0,48.0,175.0,40.0,175.0,1983.0,478.0
17,10.0,312.0,8.0,148.0,8.0,109.0,6.0,61.0,48.0,176.0,40.0,97.0,1755.0,478.0
18,10.0,148.0,8.0,312.0,12.0,58.0,11.0,102.0,48.0,97.0,40.0,176.0,1518.0,478.0
19,10.0,230.0,8.0,230.0,19.0,104.0,15.0,94.0,48.0,175.0,40.0,175.0,1983.0,478.0
20,10.0,230.0,8.0,230.0,13.0,104.0,10.0,104.0,48.0,175.0,40.0,175.0,1983.0,478.0
21,10.0,452.0,8.0,8.0,13.0,111.0,9.0,10.0,48.0,176.0,40.0,18.0,1518.0,478.0
22,10.0,230.0,8.0,230.0,11.0,97.0,10.0,95.0,48.0,175.0,40.0,175.0,1983.0,478.0
23,10.0,148.0,8.0,312.0,16.0,61.0,13.0,98.0,48.0,97.0,40.0,176.0,1518.0,478.0
24,66.0,68.0,8.0,68.0,48.0,62.0,11.0,67.0,160.0,103.0,40.0,103.0,2007.0,210.0
25,10.0,230.0,8.0,230.0,22.0,107.0,12.0,107.0,48.0,175.0,40.0,175.0,1983.0,478.0
26,10.0,230.0,8.0,230.0,17.0,112.0,10.0,104.0,48.0,175.0,40.0,175.0,1983.0,478.0
27,10.0,452.0,8.0,8.0,24.0,108.0,9.0,12.0,48.0,176.0,40.0,18.0,1518.0,478.0
28,66.0,68.0,8.0,68.0,50.0,59.0,8.0,66.0,160.0,103.0,40.0,103.0,2007.0,210.0
29,10.0,148.0,8.0,312.0,18.0,67.0,12.0,108.0,48.0,97.0,40.0,176.0,1518.0,478.0
30,10.0,8.0,8.0,452.0,19.0,9.0,18.0,115.0,48.0,18.0,40.0,176.0,1044.0,478.0
31,66.0,68.0,8.0,68.0,40.0,58.0,15.0,74.0,160.0,103.0,40.0,103.0,2007.0,210.0
32,10.0,230.0,8.0,230.0,14.0,111.0,16.0,115.0,48.0,175.0,40.0,175.0,1983.0,478.0
33,43.0,41.0,41.0,41.0,48.0,50.0,37.0,49.0,145.0,80.0,137.0,80.0,2001.0,166.0
34,10.0,312.0,8.0,148.0,19.0,110.0,6.0,53.0,48.0,176.0,40.0,97.0,1755.0,478.0
35,10.0,230.0,8.0,230.0,13.0,94.0,11.0,112.0,48.0,175.0,40.0,175.0,1983.0,478.0
36,10.0,8.0,8.0,452.0,15.0,11.0,9.0,102.0,48.0,18.0,40.0,176.0,1044.0,478.0
37,10.0,230.0,8.0,230.0,16.0,115.0,18.0,105.0,48.0,175.0,40.0,175.0,1983.0,478.0
38,10.0,312.0,8.0,148.0,13.0,119.0,12.0,53.0,48.0,176.0,40.0,97.0,1755.0,478.0
39,10.0,230.0,8.0,230.0,16.0,95.0,14.0,113.0,48.0,175.0,40.0,175.0,1983.0,478.0
40,66.0,68.0,8.0,68.0,50.0,60.0,8.0,55.0,160.0,103.0,40.0,103.0,2007.0,210.0
