,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,720.0,720.0,720.0,720.0,34.0,52.0,31.0,60.0,119.0,79.0,119.0,79.0,1782.0,720.0
1,720.0,720.0,720.0,720.0,34.0,48.0,38.0,55.0,119.0,79.0,119.0,79.0,1782.0,720.0
2,720.0,720.0,720.0,720.0,34.0,42.0,34.0,47.0,119.0,79.0,119.0,79.0,1782.0,720.0
3,720.0,720.0,720.0,720.0,38.0,40.0,38.0,43.0,119.0,79.0,119.0,79.0,1782.0,720.0
4,720.0,720.0,720.0,720.0,30.0,41.0,38.0,46.0,119.0,79.0,119.0,79.0,1782.0,720.0
5,720.0,720.0,720.0,720.0,30.0,52.0,41.0,48.0,119.0,79.0,119.0,79.0,1782.0,720.0
6,720.0,720.0,720.0,720.0,36.0,49.0,37.0,53.0,119.0,79.0,119.0,79.0,1782.0,720.0
7,720.0,720.0,720.0,720.0,43.0,52.0,34.0,52.0,119.0,79.0,119.0,79.0,1782.0,720.0
8,720.0,720.0,720.0,720.0,34.0,47.0,34.0,45.0,119.0,79.0,119.0,79.0,1782.0,720.0
9,720.0,720.0,720.0,720.0,41.0,53.0,39.0,45.0,119.0,79.0,119.0,79.0,1782.0,720.0
10,720.0,720.0,720.0,720.0,34.0,45.0,32.0,47.0,119.0,79.0,119.0,79.0,1782.0,720.0
11,720.0,720.0,720.0,720.0,46.0,53.0,29.0,41.0,119.0,79.0,119.0,79.0,1782.0,720.0
12,720.0,720.0,720.0,720.0,42.0,53.0,39.0,47.0,119.0,79.0,119.0,79.0,1782.0,720.0
13,720.0,720.0,720.0,720.0,38.0,53.0,33.0,56.0,119.0,79.0,119.0,79.0,1782.0,720.0
14,720.0,720.0,720.0,720.0,38.0,48.0,42.0,52.0,119.0,79.0,119.0,79.0,1782.0,720.0
15,720.0,720.0,720.0,720.0,30.0,57.0,33.0,48.0,119.0,79.0,119.0,79.0,1782.0,720.0
16,720.0,720.0,720.0,720.0,37.0,49.0,33.0,45.0,119.0,79.0,119.0,79.0,1782.0,720.0
17,720.0,720.0,720.0,720.0,42.0,45.0,40.0,46.0,119.0,79.0,119.0,79.0,1782.0,720.0
18,720.0,720.0,720.0,720.0,48.0,49.0,29.0,48.0,119.0,79.0,119.0,79.0,1782.0,720.0
19,720.0,720.0,720.0,720.0,42.0,47.0,30.0,52.0,119.0,79.0,119.0,79.0,1782.0,720.0
20,720.0,720.0,720.0,720.0,30.0,41.0,33.0,52.0,119.0,79.0,119.0,79.0,1782.0,720.0
21,720.0,720.0,720.0,720.0,37.0,51.0,41.0,54.0,119.0,79.0,119.0,79.0,1782.0,720.0
22,720.0,720.0,720.0,720.0,33.0,44.0,32.0,48.0,119.0,79.0,119.0,79.0,1782.0,720.0
23,720.0,720.0,720.0,720.0,32.0,44.0,39.0,50.0,119.0,79.0,119.0,79.0,1782.0,720.0
24,720.0,720.0,720.0,720.0,32.0,47.0,32.0,49.0,119.0,79.0,119.0,79.0,1782.0,720.0
25,720.0,720.0,720.0,720.0,37.0,50.0,34.0,45.0,119.0,79.0,119.0,79.0,1782.0,720.0
26,720.0,720.0,720.0,720.0,31.0,49.0,34.0,47.0,119.0,79.0,119.0,79.0,1782.0,720.0
27,720.0,720.0,720.0,720.0,37.0,44.0,35.0,47.0,119.0,79.0,119.0,79.0,1782.0,720.0
28,720.0,720.0,720.0,720.0,29.0,50.0,36.0,44.0,119.0,79.0,119.0,79.0,1782.0,720.0
29,720.0,720.0,720.0,720.0,42.0,47.0,33.0,48.0,119.0,79.0,119.0,79.0,1782.0,720.0
30,720.0,720.0,720.0,720.0,27.0,51.0,30.0,43.0,119.0,79.0,119.0,79.0,1782.0,720.0
31,720.0,720.0,720.0,720.0,36.0,46.0,32.0,44.0,119.0,79.0,119.0,79.0,1782.0,720.0
32,720.0,720.0,720.0,720.0,34.0,51.0,38.0,45.0,119.0,79.0,119.0,79.0,1782.0,720.0
33,720.0,720.0,720.0,720.0,29.0,54.0,33.0,51.0,119.0,79.0,119.0,79.0,1782.0,720.0
34,720.0,720.0,720.0,720.0,35.0,48.0,37.0,45.0,119.0,79.0,119.0,79.0,1782.0,720.0
35,720.0,720.0,720.0,720.0,32.0,48.0,36.0,47.0,119.0,79.0,119.0,79.0,1782.0,720.0
36,720.0,720.0,720.0,720.0,40.0,45.0,37.0,47.0,119.0,79.0,119.0,79.0,1782.0,720.0
37,720.0,720.0,720.0,720.0,36.0,51.0,38.0,51.0,119.0,79.0,119.0,79.0,1782.0,720.0
38,720.0,720.0,720.0,720.0,33.0,43.0,34.0,45.0,119.0,79.0,119.0,79.0,1782.0,720.0
39,720.0,720.0,720.0,720.0,34.0,49.0,33.0,47.0,119.0,79.0,119.0,79.0,1782.0,720.0
40,720.0,720.0,720.0,720.0,31.0,48.0,44.0,45.0,119.0,79.0,119.0,79.0,1782.0,720.0
41,720.0,720.0,720.0,720.0,30.0,45.0,26.0,47.0,119.0,79.0,119.0,79.0,1782.0,720.0
42,720.0,720.0,720.0,720.0,41.0,49.0,31.0,46.0,119.0,79.0,119.0,79.0,1782.0,720.0
43,720.0,720.0,720.0,720.0,41.0,46.0,40.0,47.0,119.0,79.0,119.0,79.0,1782.0,720.0
44,720.0,720.0,720.0,720.0,33.0,46.0,19.0,55.0,119.0,79.0,119.0,79.0,1782.0,720.0
45,720.0,720.0,720.0,720.0,40.0,47.0,35.0,48.0,119.0,79.0,119.0,79.0,1782.0,720.0
46,720.0,720.0,720.0,720.0,36.0,46.0,40.0,49.0,119.0,79.0,119.0,79.0,1782.0,720.0
47,720.0,720.0,720.0,720.0,30.0,45.0,35.0,43.0,119.0,79.0,119.0,79.0,1782.0,720.0
48,720.0,720.0,720.0,720.0,39.0,52.0,44.0,41.0,119.0,79.0,119.0,79.0,1782.0,720.0
49,720.0,720.0,720.0,720.0,30.0,45.0,42.0,48.0,119.0,79.0,119.0,79.0,1782.0,720.0
